Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
19.10	1.306	11515	3.356	380.63	-1000000	-1000000	-1000000	-1000000	
19.12	1.319	11530	3.379	380.72	-1000000	-1000000	-1000000	-1000000	
19.14	1.333	11546	3.403	380.78	-1000000	-1000000	-1000000	-1000000	
19.16	1.346	11561	3.426	380.71	-1000000	-1000000	-1000000	-1000000	
19.18	1.359	11577	3.449	380.59	-1000000	-1000000	-1000000	-1000000	
19.20	1.373	11593	3.473	380.49	-1000000	-1000000	-1000000	-1000000	
19.22	1.387	11608	3.496	380.41	-1000000	-1000000	-1000000	-1000000	
19.24	1.400	11624	3.520	380.37	-1000000	-1000000	-1000000	-1000000	
19.26	1.414	11640	3.544	380.35	-1000000	-1000000	-1000000	-1000000	
19.28	1.428	11656	3.568	380.33	-1000000	-1000000	-1000000	-1000000	
19.30	1.442	11671	3.592	380.27	-1000000	-1000000	-1000000	-1000000	
19.32	1.456	11687	3.616	380.26	-1000000	-1000000	-1000000	-1000000	
19.34	1.470	11703	3.641	380.42	-1000000	-1000000	-1000000	-1000000	
19.36	1.484	11718	3.665	380.52	-1000000	-1000000	-1000000	-1000000	
19.38	1.498	11733	3.690	380.55	-1000000	-1000000	-1000000	-1000000	
19.40	1.513	11748	3.715	380.61	-1000000	-1000000	-1000000	-1000000	
19.42	1.527	11764	3.740	380.63	-1000000	-1000000	-1000000	-1000000	
19.44	1.541	11779	3.765	380.57	-1000000	-1000000	-1000000	-1000000	
19.46	1.556	11794	3.790	380.57	-1000000	-1000000	-1000000	-1000000	
19.48	1.570	11809	3.815	380.68	-1000000	-1000000	-1000000	-1000000	
19.50	1.585	11824	3.840	380.74	-1000000	-1000000	-1000000	-1000000	
19.52	1.600	11839	3.866	380.73	-1000000	-1000000	-1000000	-1000000	
19.54	1.615	11854	3.891	380.73	-1000000	-1000000	-1000000	-1000000	
19.56	1.630	11870	3.917	380.59	-1000000	-1000000	-1000000	-1000000	
19.58	1.645	11885	3.943	380.47	-1000000	-1000000	-1000000	-1000000	
19.60	1.660	11900	3.969	380.47	-1000000	-1000000	-1000000	-1000000	
19.62	1.675	11914	3.995	380.54	-1000000	-1000000	-1000000	-1000000	
19.64	1.690	11929	4.021	380.56	-1000000	-1000000	-1000000	-1000000	
19.66	1.705	11943	4.047	380.65	-1000000	-1000000	-1000000	-1000000	
19.68	1.721	11958	4.073	380.81	-1000000	-1000000	-1000000	-1000000	
19.70	1.736	11972	4.100	380.97	-1000000	-1000000	-1000000	-1000000	
19.72	1.752	11987	4.127	380.93	-1000000	-1000000	-1000000	-1000000	
19.74	1.767	12001	4.154	380.90	-1000000	-1000000	-1000000	-1000000	
19.76	1.783	12016	4.180	380.89	-1000000	-1000000	-1000000	-1000000	
19.78	1.799	12030	4.207	380.81	-1000000	-1000000	-1000000	-1000000	
19.80	1.815	12045	4.234	380.77	-1000000	-1000000	-1000000	-1000000	
19.82	1.831	12060	4.262	380.76	-1000000	-1000000	-1000000	-1000000	
19.84	1.847	12075	4.289	380.83	-1000000	-1000000	-1000000	-1000000	
19.86	1.863	12090	4.317	380.84	-1000000	-1000000	-1000000	-1000000	
19.88	1.879	12105	4.344	380.84	-1000000	-1000000	-1000000	-1000000	
19.90	1.895	12119	4.372	380.86	-1000000	-1000000	-1000000	-1000000	
19.92	1.912	12133	4.400	380.92	-1000000	-1000000	-1000000	-1000000	
19.94	1.928	12147	4.428	380.85	-1000000	-1000000	-1000000	-1000000	
19.96	1.945	12161	4.456	380.89	-1000000	-1000000	-1000000	-1000000	
19.98	1.961	12175	4.484	381.01	-1000000	-1000000	-1000000	-1000000	
20.00	1.978	12189	4.512	380.95	-1000000	-1000000	-1000000	-1000000	
20.02	1.995	12203	4.541	380.98	-1000000	-1000000	-1000000	-1000000	
20.04	2.012	12216	4.569	381.06	-1000000	-1000000	-1000000	-1000000	
20.06	2.029	12230	4.598	381.01	-1000000	-1000000	-1000000	-1000000	
20.08	2.046	12243	4.627	381.05	-1000000	-1000000	-1000000	-1000000	
20.10	2.063	12257	4.656	381.17	-1000000	-1000000	-1000000	-1000000	
20.12	2.081	12270	4.685	381.18	-1000000	-1000000	-1000000	-1000000	
20.14	2.098	12283	4.714	381.20	-1000000	-1000000	-1000000	-1000000	
20.16	2.116	12297	4.743	381.22	-1000000	-1000000	-1000000	-1000000	
20.18	2.133	12309	4.773	381.23	-1000000	-1000000	-1000000	-1000000	
20.20	2.151	12322	4.802	381.06	-1000000	-1000000	-1000000	-1000000	
20.22	2.169	12336	4.832	381.03	-1000000	-1000000	-1000000	-1000000	
20.24	2.187	12349	4.861	381.11	-1000000	-1000000	-1000000	-1000000	
20.26	2.205	12362	4.891	381.09	-1000000	-1000000	-1000000	-1000000	
20.28	2.223	12375	4.921	381.05	-1000000	-1000000	-1000000	-1000000	
20.30	2.241	12387	4.951	381.20	-1000000	-1000000	-1000000	-1000000	
20.32	2.259	12400	4.982	381.50	-1000000	-1000000	-1000000	-1000000	
20.34	2.278	12412	5.012	381.60	-1000000	-1000000	-1000000	-1000000	
20.36	2.296	12425	5.043	381.46	-1000000	-1000000	-1000000	-1000000	
20.38	2.315	12438	5.073	381.35	-1000000	-1000000	-1000000	-1000000	
20.40	2.334	12450	5.104	381.35	-1000000	-1000000	-1000000	-1000000	
20.42	2.352	12463	5.135	381.48	-1000000	-1000000	-1000000	-1000000	
20.44	2.371	12475	5.166	381.53	-1000000	-1000000	-1000000	-1000000	
20.46	2.391	12487	5.197	381.58	-1000000	-1000000	-1000000	-1000000	
20.48	2.410	12500	5.228	381.63	-1000000	-1000000	-1000000	-1000000	
20.50	2.429	12512	5.259	381.62	-1000000	-1000000	-1000000	-1000000	
20.52	2.448	12524	5.291	381.64	-1000000	-1000000	-1000000	-1000000	
20.54	2.468	12536	5.322	381.69	-1000000	-1000000	-1000000	-1000000	
20.56	2.487	12548	5.354	381.73	-1000000	-1000000	-1000000	-1000000	
20.58	2.507	12559	5.386	381.74	-1000000	-1000000	-1000000	-1000000	
20.60	2.527	12571	5.418	381.67	-1000000	-1000000	-1000000	-1000000	
20.62	2.547	12582	5.450	381.62	-1000000	-1000000	-1000000	-1000000	
20.64	2.567	12594	5.482	381.67	-1000000	-1000000	-1000000	-1000000	
20.66	2.587	12605	5.514	381.69	-1000000	-1000000	-1000000	-1000000	
20.68	2.607	12616	5.546	381.84	-1000000	-1000000	-1000000	-1000000	
20.70	2.628	12628	5.579	381.93	-1000000	-1000000	-1000000	-1000000	
20.72	2.648	12639	5.612	381.97	-1000000	-1000000	-1000000	-1000000	
20.74	2.669	12650	5.644	382.01	-1000000	-1000000	-1000000	-1000000	
20.76	2.690	12662	5.677	382.11	-1000000	-1000000	-1000000	-1000000	
20.78	2.711	12673	5.710	382.23	-1000000	-1000000	-1000000	-1000000	
20.80	2.732	12684	5.743	382.44	-1000000	-1000000	-1000000	-1000000	
20.82	2.753	12695	5.777	382.46	-1000000	-1000000	-1000000	-1000000	
20.84	2.774	12705	5.810	382.30	-1000000	-1000000	-1000000	-1000000	
20.86	2.795	12716	5.843	382.21	-1000000	-1000000	-1000000	-1000000	
20.88	2.817	12727	5.877	382.22	-1000000	-1000000	-1000000	-1000000	
20.90	2.838	12738	5.911	382.16	-1000000	-1000000	-1000000	-1000000	
20.92	2.860	12748	5.945	382.20	-1000000	-1000000	-1000000	-1000000	
20.94	2.882	12758	5.979	382.99	-1000000	-1000000	-1000000	-1000000	
20.96	2.904	12769	6.013	383.59	-1000000	-1000000	-1000000	-1000000	
20.98	2.926	12779	6.047	383.17	-1000000	-1000000	-1000000	-1000000	
21.00	2.948	12789	6.081	382.77	-1000000	-1000000	-1000000	-1000000	
21.02	2.971	12799	6.116	382.80	-1000000	-1000000	-1000000	-1000000	
21.04	2.993	12809	6.150	382.87	-1000000	-1000000	-1000000	-1000000	
21.06	3.016	12820	6.185	383.00	-1000000	-1000000	-1000000	-1000000	
21.08	3.039	12829	6.220	383.20	-1000000	-1000000	-1000000	-1000000	
21.10	3.062	12839	6.255	383.21	-1000000	-1000000	-1000000	-1000000	
21.12	3.085	12848	6.290	383.15	-1000000	-1000000	-1000000	-1000000	
21.14	3.108	12858	6.325	383.23	-1000000	-1000000	-1000000	-1000000	
21.16	3.131	12868	6.360	383.43	-1000000	-1000000	-1000000	-1000000	
21.18	3.155	12877	6.396	383.54	-1000000	-1000000	-1000000	-1000000	
21.20	3.178	12887	6.431	383.48	-1000000	-1000000	-1000000	-1000000	
21.22	3.202	12896	6.467	383.45	-1000000	-1000000	-1000000	-1000000	
21.24	3.226	12905	6.503	383.42	-1000000	-1000000	-1000000	-1000000	
21.26	3.250	12914	6.538	383.38	-1000000	-1000000	-1000000	-1000000	
21.28	3.274	12922	6.574	383.42	-1000000	-1000000	-1000000	-1000000	
21.30	3.298	12931	6.610	383.43	-1000000	-1000000	-1000000	-1000000	
21.32	3.323	12940	6.647	383.54	-1000000	-1000000	-1000000	-1000000	
21.34	3.348	12949	6.683	383.81	-1000000	-1000000	-1000000	-1000000	
21.36	3.372	12957	6.720	384.01	-1000000	-1000000	-1000000	-1000000	
21.38	3.397	12965	6.756	384.00	-1000000	-1000000	-1000000	-1000000	
21.40	3.422	12973	6.793	384.10	-1000000	-1000000	-1000000	-1000000	
21.42	3.448	12982	6.830	384.29	-1000000	-1000000	-1000000	-1000000	
21.44	3.473	12990	6.867	384.39	-1000000	-1000000	-1000000	-1000000	
21.46	3.499	12998	6.904	384.45	-1000000	-1000000	-1000000	-1000000	
21.48	3.525	13006	6.941	384.55	-1000000	-1000000	-1000000	-1000000	
21.50	3.551	13014	6.978	384.64	-1000000	-1000000	-1000000	-1000000	
21.52	3.577	13022	7.016	384.76	-1000000	-1000000	-1000000	-1000000	
21.54	3.603	13029	7.054	384.79	-1000000	-1000000	-1000000	-1000000	
21.56	3.630	13037	7.091	384.73	-1000000	-1000000	-1000000	-1000000	
21.58	3.656	13044	7.129	384.68	-1000000	-1000000	-1000000	-1000000	
21.60	3.683	13051	7.167	384.79	-1000000	-1000000	-1000000	-1000000	
21.62	3.710	13059	7.205	384.97	-1000000	-1000000	-1000000	-1000000	
21.64	3.737	13066	7.243	385.17	-1000000	-1000000	-1000000	-1000000	
21.66	3.764	13072	7.281	385.32	-1000000	-1000000	-1000000	-1000000	
21.68	3.792	13079	7.320	385.35	-1000000	-1000000	-1000000	-1000000	
21.70	3.820	13087	7.358	385.42	-1000000	-1000000	-1000000	-1000000	
21.72	3.848	13093	7.397	385.60	-1000000	-1000000	-1000000	-1000000	
21.74	3.876	13099	7.436	385.75	-1000000	-1000000	-1000000	-1000000	
21.76	3.904	13106	7.475	385.71	-1000000	-1000000	-1000000	-1000000	
21.78	3.932	13113	7.514	385.72	-1000000	-1000000	-1000000	-1000000	
21.80	3.961	13119	7.553	385.94	-1000000	-1000000	-1000000	-1000000	
21.82	3.990	13125	7.592	386.26	-1000000	-1000000	-1000000	-1000000	
21.84	4.019	13131	7.631	386.35	-1000000	-1000000	-1000000	-1000000	
21.86	4.048	13136	7.671	386.59	-1000000	-1000000	-1000000	-1000000	
21.88	4.078	13142	7.710	386.65	-1000000	-1000000	-1000000	-1000000	
21.90	4.107	13147	7.750	386.71	-1000000	-1000000	-1000000	-1000000	
21.92	4.137	13153	7.790	386.80	-1000000	-1000000	-1000000	-1000000	
21.94	4.167	13159	7.830	386.73	-1000000	-1000000	-1000000	-1000000	
21.96	4.198	13164	7.870	386.68	-1000000	-1000000	-1000000	-1000000	
21.98	4.228	13169	7.910	386.93	-1000000	-1000000	-1000000	-1000000	
22.00	4.259	13174	7.950	387.83	-1000000	-1000000	-1000000	-1000000	
22.02	4.290	13179	7.991	388.73	-1000000	-1000000	-1000000	-1000000	
22.04	4.321	13184	8.031	388.32	-1000000	-1000000	-1000000	-1000000	
22.06	4.352	13188	8.072	387.92	-1000000	-1000000	-1000000	-1000000	
22.08	4.384	13193	8.113	387.70	-1000000	-1000000	-1000000	-1000000	
22.10	4.416	13197	8.154	387.62	-1000000	-1000000	-1000000	-1000000	
22.12	4.448	13201	8.195	387.94	-1000000	-1000000	-1000000	-1000000	
22.14	4.480	13205	8.236	388.02	-1000000	-1000000	-1000000	-1000000	
22.16	4.513	13209	8.277	387.76	-1000000	-1000000	-1000000	-1000000	
22.18	4.545	13212	8.318	387.88	-1000000	-1000000	-1000000	-1000000	
22.20	4.578	13216	8.360	388.39	-1000000	-1000000	-1000000	-1000000	
22.22	4.612	13219	8.402	388.58	-1000000	-1000000	-1000000	-1000000	
22.24	4.645	13222	8.443	389.31	-1000000	-1000000	-1000000	-1000000	
22.26	4.679	13226	8.485	389.95	-1000000	-1000000	-1000000	-1000000	
22.28	4.713	13229	8.527	390.33	-1000000	-1000000	-1000000	-1000000	
22.30	4.747	13231	8.569	390.38	-1000000	-1000000	-1000000	-1000000	
22.32	4.782	13234	8.612	390.51	-1000000	-1000000	-1000000	-1000000	
22.34	4.817	13236	8.654	390.42	-1000000	-1000000	-1000000	-1000000	
22.36	4.852	13238	8.697	390.36	-1000000	-1000000	-1000000	-1000000	
22.38	4.887	13240	8.739	390.76	-1000000	-1000000	-1000000	-1000000	
22.40	4.922	13241	8.782	390.94	-1000000	-1000000	-1000000	-1000000	
22.42	4.958	13242	8.825	391.23	-1000000	-1000000	-1000000	-1000000	
22.44	4.994	13243	8.868	391.86	-1000000	-1000000	-1000000	-1000000	
22.46	5.031	13245	8.911	392.38	-1000000	-1000000	-1000000	-1000000	
22.48	5.067	13245	8.954	392.46	-1000000	-1000000	-1000000	-1000000	
22.50	5.104	13245	8.997	392.46	-1000000	-1000000	-1000000	-1000000	
22.52	5.141	13246	9.041	392.60	-1000000	-1000000	-1000000	-1000000	
22.54	5.179	13246	9.084	392.98	-1000000	-1000000	-1000000	-1000000	
22.56	5.216	13245	9.128	393.50	-1000000	-1000000	-1000000	-1000000	
22.58	5.254	13245	9.172	393.62	-1000000	-1000000	-1000000	-1000000	
22.60	5.293	13244	9.215	393.57	-1000000	-1000000	-1000000	-1000000	
22.62	5.331	13243	9.260	393.54	-1000000	-1000000	-1000000	-1000000	
22.64	5.370	13242	9.304	393.78	-1000000	-1000000	-1000000	-1000000	
22.66	5.409	13240	9.348	394.46	-1000000	-1000000	-1000000	-1000000	
22.68	5.449	13238	9.392	395.07	-1000000	-1000000	-1000000	-1000000	
22.70	5.489	13236	9.437	395.54	-1000000	-1000000	-1000000	-1000000	
22.72	5.529	13234	9.482	395.88	-1000000	-1000000	-1000000	-1000000	
22.74	5.569	13231	9.526	396.12	-1000000	-1000000	-1000000	-1000000	
22.76	5.610	13227	9.571	396.24	-1000000	-1000000	-1000000	-1000000	
22.78	5.651	13222	9.616	397.26	-1000000	-1000000	-1000000	-1000000	
22.80	5.693	13218	9.662	398.13	-1000000	-1000000	-1000000	-1000000	
22.82	5.734	13212	9.707	398.27	-1000000	-1000000	-1000000	-1000000	
22.84	5.776	13207	9.752	398.37	-1000000	-1000000	-1000000	-1000000	
22.86	5.818	13201	9.797	398.50	-1000000	-1000000	-1000000	-1000000	
22.88	5.861	13195	9.843	398.62	-1000000	-1000000	-1000000	-1000000	
22.90	5.904	13188	9.889	399.46	-1000000	-1000000	-1000000	-1000000	
22.92	5.947	13180	9.935	400.43	-1000000	-1000000	-1000000	-1000000	
22.94	5.991	13171	9.980	401.01	-1000000	-1000000	-1000000	-1000000	
22.96	6.035	13162	10.03	401.39	-1000000	-1000000	-1000000	-1000000	
22.98	6.079	13152	10.07	401.63	-1000000	-1000000	-1000000	-1000000	
23.00	6.123	13142	10.12	402.10	-1000000	-1000000	-1000000	-1000000	
23.02	6.168	13130	10.17	402.87	-1000000	-1000000	-1000000	-1000000	
23.04	6.214	13117	10.21	403.28	-1000000	-1000000	-1000000	-1000000	
23.06	6.259	13103	10.26	403.69	-1000000	-1000000	-1000000	-1000000	
23.08	6.305	13088	10.31	404.23	-1000000	-1000000	-1000000	-1000000	
23.10	6.352	13072	10.35	405.22	-1000000	-1000000	-1000000	-1000000	
23.12	6.398	13054	10.40	406.00	-1000000	-1000000	-1000000	-1000000	
23.14	6.445	13035	10.45	406.74	-1000000	-1000000	-1000000	-1000000	
23.16	6.493	13014	10.49	407.86	-1000000	-1000000	-1000000	-1000000	
23.18	6.540	12991	10.54	409.06	-1000000	-1000000	-1000000	-1000000	
23.20	6.588	12966	10.59	410.06	-1000000	-1000000	-1000000	-1000000	
23.22	6.637	12939	10.64	410.72	-1000000	-1000000	-1000000	-1000000	
23.24	6.686	12910	10.68	411.57	-1000000	-1000000	-1000000	-1000000	
23.26	6.735	12877	10.73	412.77	-1000000	-1000000	-1000000	-1000000	
23.28	6.785	12840	10.78	413.90	-1000000	-1000000	-1000000	-1000000	
23.30	6.835	12800	10.83	415.09	-1000000	-1000000	-1000000	-1000000	
23.32	6.886	12756	10.88	416.45	-1000000	-1000000	-1000000	-1000000	
23.34	6.937	12705	10.92	417.85	-1000000	-1000000	-1000000	-1000000	
23.36	6.989	12649	10.97	419.14	-1000000	-1000000	-1000000	-1000000	
23.38	7.042	12586	11.02	420.88	-1000000	-1000000	-1000000	-1000000	
23.40	7.095	12513	11.07	422.71	-1000000	-1000000	-1000000	-1000000	
23.42	7.150	12428	11.12	424.59	-1000000	-1000000	-1000000	-1000000	
23.44	7.206	12329	11.17	426.60	-1000000	-1000000	-1000000	-1000000	
23.46	7.264	12213	11.22	428.60	-1000000	-1000000	-1000000	-1000000	
23.48	7.324	12075	11.27	430.83	-1000000	-1000000	-1000000	-1000000	
23.50	7.386	11909	11.32	433.44	-1000000	-1000000	-1000000	-1000000	
23.52	7.451	11708	11.36	436.31	-1000000	-1000000	-1000000	-1000000	
23.54	7.523	11464	11.41	439.77	-1000000	-1000000	-1000000	-1000000	
23.56	7.737	11108	11.46	446.62	-1000000	-1000000	-1000000	-1000000	
23.58	8.229	10188	11.51	455.81	-1000000	-1000000	-1000000	-1000000	
23.60	8.568	8459.3	11.56	459.26	-1000000	-1000000	-1000000	-1000000	
23.62	8.420	6313.0	11.61	457.80	-1000000	-1000000	-1000000	-1000000	
23.64	7.959	4130.1	11.66	455.18	-1000000	-1000000	-1000000	-1000000	
23.66	7.552	2097.5	11.71	452.97	-1000000	-1000000	-1000000	-1000000	
23.68	7.394	672.95	11.76	451.09	-1000000	-1000000	-1000000	-1000000	
23.70	7.383	104.69	11.80	449.42	-1000000	-1000000	-1000000	-1000000	
23.72	7.407	9.560	11.83	447.81	-1000000	-1000000	-1000000	-1000000	
23.74	7.415	21.28	11.85	446.30	-1000000	-1000000	-1000000	-1000000	
23.76	7.419	27.23	11.85	445.09	-1000000	-1000000	-1000000	-1000000	
23.78	7.426	25.47	11.86	444.05	-1000000	-1000000	-1000000	-1000000	
23.80	7.431	24.65	11.86	443.05	-1000000	-1000000	-1000000	-1000000	
23.82	7.433	24.86	11.86	442.04	-1000000	-1000000	-1000000	-1000000	
23.84	7.440	24.71	11.86	441.14	-1000000	-1000000	-1000000	-1000000	
23.86	7.446	25.07	11.86	440.38	-1000000	-1000000	-1000000	-1000000	
23.88	7.447	24.83	11.86	439.55	-1000000	-1000000	-1000000	-1000000	
23.90	7.450	24.78	11.86	438.62	-1000000	-1000000	-1000000	-1000000	
23.92	7.451	24.78	11.86	437.98	-1000000	-1000000	-1000000	-1000000	
23.94	7.449	23.67	11.86	437.49	-1000000	-1000000	-1000000	-1000000	
23.96	7.451	23.39	11.86	436.91	-1000000	-1000000	-1000000	-1000000	
23.98	7.458	23.25	11.86	436.15	-1000000	-1000000	-1000000	-1000000	
24.00	7.459	22.84	11.86	435.35	-1000000	-1000000	-1000000	-1000000	
24.02	7.462	23.27	11.86	434.63	-1000000	-1000000	-1000000	-1000000	
24.04	7.463	23.19	11.86	434.09	-1000000	-1000000	-1000000	-1000000	
24.06	7.460	22.81	11.86	433.59	-1000000	-1000000	-1000000	-1000000	
24.08	7.459	23.38	11.86	433.17	-1000000	-1000000	-1000000	-1000000	
24.10	7.463	23.29	11.86	432.57	-1000000	-1000000	-1000000	-1000000	
24.12	7.463	23.01	11.86	431.87	-1000000	-1000000	-1000000	-1000000	
24.14	7.463	23.35	11.86	431.39	-1000000	-1000000	-1000000	-1000000	
24.16	7.465	22.94	11.86	430.97	-1000000	-1000000	-1000000	-1000000	
24.18	7.463	22.83	11.86	430.54	-1000000	-1000000	-1000000	-1000000	
24.20	7.461	23.07	11.86	430.10	-1000000	-1000000	-1000000	-1000000	
24.22	7.464	22.58	11.86	429.55	-1000000	-1000000	-1000000	-1000000	
24.24	7.465	22.71	11.86	429.00	-1000000	-1000000	-1000000	-1000000	
24.26	7.464	23.27	11.86	428.55	-1000000	-1000000	-1000000	-1000000	
24.28	7.465	22.93	11.86	428.21	-1000000	-1000000	-1000000	-1000000	
24.30	7.466	23.21	11.86	427.84	-1000000	-1000000	-1000000	-1000000	
24.32	7.464	23.23	11.86	427.57	-1000000	-1000000	-1000000	-1000000	
24.34	7.465	22.84	11.86	427.24	-1000000	-1000000	-1000000	-1000000	
24.36	7.466	23.26	11.86	426.93	-1000000	-1000000	-1000000	-1000000	
24.38	7.465	23.10	11.86	426.46	-1000000	-1000000	-1000000	-1000000	
24.40	7.464	22.57	11.86	425.87	-1000000	-1000000	-1000000	-1000000	
24.42	7.467	23.15	11.86	425.54	-1000000	-1000000	-1000000	-1000000	
24.44	7.466	23.16	11.86	425.32	-1000000	-1000000	-1000000	-1000000	
24.46	7.465	22.95	11.86	424.94	-1000000	-1000000	-1000000	-1000000	
24.48	7.467	23.33	11.86	424.48	-1000000	-1000000	-1000000	-1000000	
24.50	7.466	22.97	11.86	424.04	-1000000	-1000000	-1000000	-1000000	
24.52	7.466	22.85	11.86	423.78	-1000000	-1000000	-1000000	-1000000	
24.54	7.468	23.37	11.86	423.65	-1000000	-1000000	-1000000	-1000000	
24.56	7.467	22.99	11.86	423.25	-1000000	-1000000	-1000000	-1000000	
24.58	7.466	22.83	11.86	422.64	-1000000	-1000000	-1000000	-1000000	
24.60	7.468	23.04	11.86	422.13	-1000000	-1000000	-1000000	-1000000	
24.62	7.468	22.25	11.86	422.01	-1000000	-1000000	-1000000	-1000000	
24.64	7.467	20.42	11.86	421.93	-1000000	-1000000	-1000000	-1000000	
24.66	7.468	19.32	11.86	421.50	-1000000	-1000000	-1000000	-1000000	
24.68	7.468	18.26	11.86	421.01	-1000000	-1000000	-1000000	-1000000	
24.70	7.467	17.52	11.86	420.64	-1000000	-1000000	-1000000	-1000000	
24.72	7.468	18.15	11.86	420.38	-1000000	-1000000	-1000000	-1000000	
24.74	7.468	18.76	11.86	420.20	-1000000	-1000000	-1000000	-1000000	
24.76	7.468	18.12	11.86	419.95	-1000000	-1000000	-1000000	-1000000	
24.78	7.468	17.62	11.86	419.76	-1000000	-1000000	-1000000	-1000000	
24.80	7.469	18.32	11.86	419.65	-1000000	-1000000	-1000000	-1000000	
24.82	7.468	18.53	11.86	419.27	-1000000	-1000000	-1000000	-1000000	
24.84	7.468	17.80	11.86	418.96	-1000000	-1000000	-1000000	-1000000	
24.86	7.469	17.77	11.86	418.62	-1000000	-1000000	-1000000	-1000000	
24.88	7.468	18.36	11.86	418.30	-1000000	-1000000	-1000000	-1000000	
24.90	7.468	17.61	11.86	418.16	-1000000	-1000000	-1000000	-1000000	
24.92	7.469	16.20	11.86	418.03	-1000000	-1000000	-1000000	-1000000	
24.94	7.469	15.94	11.86	417.65	-1000000	-1000000	-1000000	-1000000	
24.96	7.468	16.74	11.86	417.36	-1000000	-1000000	-1000000	-1000000	
24.98	7.470	17.02	11.86	416.92	-1000000	-1000000	-1000000	-1000000	
25.00	7.469	16.27	11.86	416.82	-1000000	-1000000	-1000000	-1000000	
25.02	7.469	15.82	11.86	416.78	-1000000	-1000000	-1000000	-1000000	
25.04	7.470	16.56	11.86	416.46	-1000000	-1000000	-1000000	-1000000	
25.06	7.469	17.14	11.86	416.14	-1000000	-1000000	-1000000	-1000000	
25.08	7.469	16.84	11.86	415.96	-1000000	-1000000	-1000000	-1000000	
25.10	7.470	17.00	11.86	415.77	-1000000	-1000000	-1000000	-1000000	
25.12	7.470	18.11	11.86	415.47	-1000000	-1000000	-1000000	-1000000	
25.14	7.469	18.47	11.86	415.03	-1000000	-1000000	-1000000	-1000000	
25.16	7.470	17.07	11.86	414.79	-1000000	-1000000	-1000000	-1000000	
25.18	7.470	15.87	11.86	414.50	-1000000	-1000000	-1000000	-1000000	
25.20	7.469	16.24	11.86	414.16	-1000000	-1000000	-1000000	-1000000	
25.22	7.470	17.05	11.86	414.04	-1000000	-1000000	-1000000	-1000000	
25.24	7.470	16.70	11.86	413.76	-1000000	-1000000	-1000000	-1000000	
25.26	7.470	15.85	11.86	413.65	-1000000	-1000000	-1000000	-1000000	
25.28	7.470	16.10	11.86	413.55	-1000000	-1000000	-1000000	-1000000	
25.30	7.471	17.02	11.86	412.98	-1000000	-1000000	-1000000	-1000000	
25.32	7.470	16.81	11.86	412.70	-1000000	-1000000	-1000000	-1000000	
25.34	7.470	16.01	11.86	412.60	-1000000	-1000000	-1000000	-1000000	
25.36	7.471	16.31	11.86	412.35	-1000000	-1000000	-1000000	-1000000	
25.38	7.471	17.19	11.86	412.34	-1000000	-1000000	-1000000	-1000000	
25.40	7.471	17.01	11.86	412.48	-1000000	-1000000	-1000000	-1000000	
25.42	7.471	16.01	11.86	412.24	-1000000	-1000000	-1000000	-1000000	
25.44	7.471	15.69	11.86	411.99	-1000000	-1000000	-1000000	-1000000	
25.46	7.471	16.49	11.86	411.51	-1000000	-1000000	-1000000	-1000000	
25.48	7.472	16.99	11.86	411.03	-1000000	-1000000	-1000000	-1000000	
25.50	7.471	16.42	11.86	410.72	-1000000	-1000000	-1000000	-1000000	
25.52	7.471	15.67	11.86	410.53	-1000000	-1000000	-1000000	-1000000	
25.54	7.471	16.59	11.86	410.45	-1000000	-1000000	-1000000	-1000000	
25.56	7.471	18.20	11.86	410.17	-1000000	-1000000	-1000000	-1000000	
25.58	7.471	18.08	11.86	410.03	-1000000	-1000000	-1000000	-1000000	
25.60	7.472	16.57	11.86	410.04	-1000000	-1000000	-1000000	-1000000	
25.62	7.472	16.26	11.86	410.03	-1000000	-1000000	-1000000	-1000000	
25.64	7.471	16.96	11.86	409.71	-1000000	-1000000	-1000000	-1000000	
25.66	7.472	16.85	11.86	409.47	-1000000	-1000000	-1000000	-1000000	
25.68	7.472	15.92	11.86	409.41	-1000000	-1000000	-1000000	-1000000	
25.70	7.472	15.63	11.86	409.15	-1000000	-1000000	-1000000	-1000000	
25.72	7.472	16.48	11.86	408.97	-1000000	-1000000	-1000000	-1000000	
25.74	7.472	16.85	11.86	408.91	-1000000	-1000000	-1000000	-1000000	
25.76	7.472	15.98	11.86	408.55	-1000000	-1000000	-1000000	-1000000	
25.78	7.472	15.42	11.86	408.21	-1000000	-1000000	-1000000	-1000000	
25.80	7.472	16.19	11.86	408.12	-1000000	-1000000	-1000000	-1000000	
25.82	7.472	16.80	11.86	407.94	-1000000	-1000000	-1000000	-1000000	
25.84	7.472	16.35	11.86	407.90	-1000000	-1000000	-1000000	-1000000	
25.86	7.473	15.66	11.86	407.65	-1000000	-1000000	-1000000	-1000000	
25.88	7.472	15.95	11.86	407.23	-1000000	-1000000	-1000000	-1000000	
25.90	7.473	16.93	11.86	406.86	-1000000	-1000000	-1000000	-1000000	
25.92	7.473	16.90	11.86	406.66	-1000000	-1000000	-1000000	-1000000	
25.94	7.473	15.85	11.86	406.72	-1000000	-1000000	-1000000	-1000000	
