Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
6.140	0.1080	120.84	1.108	340.71	-1000000	-1000000	-1000000	-1000000	
6.160	0.1081	122.94	1.109	340.81	-1000000	-1000000	-1000000	-1000000	
6.180	0.1081	124.40	1.109	340.65	-1000000	-1000000	-1000000	-1000000	
6.200	0.1082	124.72	1.109	340.95	-1000000	-1000000	-1000000	-1000000	
6.220	0.1083	124.12	1.109	341.11	-1000000	-1000000	-1000000	-1000000	
6.240	0.1083	123.79	1.109	341.17	-1000000	-1000000	-1000000	-1000000	
6.260	0.1083	123.83	1.110	341.80	-1000000	-1000000	-1000000	-1000000	
6.280	0.1084	123.77	1.110	341.75	-1000000	-1000000	-1000000	-1000000	
6.300	0.1084	124.21	1.110	341.50	-1000000	-1000000	-1000000	-1000000	
6.320	0.1085	125.17	1.110	341.57	-1000000	-1000000	-1000000	-1000000	
6.340	0.1085	126.24	1.110	341.96	-1000000	-1000000	-1000000	-1000000	
6.360	0.1085	126.39	1.110	342.26	-1000000	-1000000	-1000000	-1000000	
6.380	0.1085	124.94	1.111	342.24	-1000000	-1000000	-1000000	-1000000	
6.400	0.1086	122.21	1.111	342.56	-1000000	-1000000	-1000000	-1000000	
6.420	0.1087	119.54	1.111	342.85	-1000000	-1000000	-1000000	-1000000	
6.440	0.1088	117.03	1.111	342.95	-1000000	-1000000	-1000000	-1000000	
6.460	0.1089	114.61	1.111	343.03	-1000000	-1000000	-1000000	-1000000	
6.480	0.1089	112.69	1.112	343.31	-1000000	-1000000	-1000000	-1000000	
6.500	0.1090	112.06	1.112	343.73	-1000000	-1000000	-1000000	-1000000	
6.520	0.1091	112.71	1.112	344.22	-1000000	-1000000	-1000000	-1000000	
6.540	0.1092	113.87	1.113	344.62	-1000000	-1000000	-1000000	-1000000	
6.560	0.1093	115.34	1.113	344.71	-1000000	-1000000	-1000000	-1000000	
6.580	0.1094	116.97	1.114	344.92	-1000000	-1000000	-1000000	-1000000	
6.600	0.1094	118.57	1.114	344.97	-1000000	-1000000	-1000000	-1000000	
6.620	0.1095	120.09	1.114	344.96	-1000000	-1000000	-1000000	-1000000	
6.640	0.1095	121.98	1.114	345.22	-1000000	-1000000	-1000000	-1000000	
6.660	0.1095	124.23	1.115	345.11	-1000000	-1000000	-1000000	-1000000	
6.680	0.1096	126.29	1.115	344.87	-1000000	-1000000	-1000000	-1000000	
6.700	0.1096	127.74	1.115	344.84	-1000000	-1000000	-1000000	-1000000	
6.720	0.1097	128.30	1.115	345.17	-1000000	-1000000	-1000000	-1000000	
6.740	0.1097	128.14	1.115	345.26	-1000000	-1000000	-1000000	-1000000	
6.760	0.1098	126.70	1.115	345.48	-1000000	-1000000	-1000000	-1000000	
6.780	0.1098	123.82	1.115	346.05	-1000000	-1000000	-1000000	-1000000	
6.800	0.1098	119.60	1.116	346.32	-1000000	-1000000	-1000000	-1000000	
6.820	0.1099	114.37	1.116	346.54	-1000000	-1000000	-1000000	-1000000	
6.840	0.1100	109.48	1.116	347.12	-1000000	-1000000	-1000000	-1000000	
6.860	0.1101	105.78	1.116	347.21	-1000000	-1000000	-1000000	-1000000	
6.880	0.1103	104.61	1.117	347.02	-1000000	-1000000	-1000000	-1000000	
6.900	0.1104	106.30	1.117	346.98	-1000000	-1000000	-1000000	-1000000	
6.920	0.1105	110.22	1.118	347.41	-1000000	-1000000	-1000000	-1000000	
6.940	0.1105	115.29	1.118	348.11	-1000000	-1000000	-1000000	-1000000	
6.960	0.1106	119.54	1.118	348.93	-1000000	-1000000	-1000000	-1000000	
6.980	0.1106	122.22	1.119	349.29	-1000000	-1000000	-1000000	-1000000	
7.000	0.1106	122.71	1.119	349.33	-1000000	-1000000	-1000000	-1000000	
7.020	0.1107	121.50	1.119	349.11	-1000000	-1000000	-1000000	-1000000	
7.040	0.1108	120.22	1.119	348.83	-1000000	-1000000	-1000000	-1000000	
7.060	0.1109	119.75	1.120	348.78	-1000000	-1000000	-1000000	-1000000	
7.080	0.1109	120.44	1.120	349.30	-1000000	-1000000	-1000000	-1000000	
7.100	0.1110	122.05	1.120	349.67	-1000000	-1000000	-1000000	-1000000	
7.120	0.1109	124.67	1.120	349.55	-1000000	-1000000	-1000000	-1000000	
7.140	0.1110	127.67	1.121	349.67	-1000000	-1000000	-1000000	-1000000	
7.160	0.1110	130.09	1.121	349.60	-1000000	-1000000	-1000000	-1000000	
7.180	0.1110	131.45	1.121	349.49	-1000000	-1000000	-1000000	-1000000	
7.200	0.1110	131.90	1.121	349.54	-1000000	-1000000	-1000000	-1000000	
7.220	0.1111	131.82	1.121	349.68	-1000000	-1000000	-1000000	-1000000	
7.240	0.1111	131.25	1.121	349.66	-1000000	-1000000	-1000000	-1000000	
7.260	0.1111	130.56	1.121	349.77	-1000000	-1000000	-1000000	-1000000	
7.280	0.1111	130.17	1.121	350.09	-1000000	-1000000	-1000000	-1000000	
7.300	0.1111	130.11	1.122	350.18	-1000000	-1000000	-1000000	-1000000	
7.320	0.1110	130.38	1.122	350.27	-1000000	-1000000	-1000000	-1000000	
7.340	0.1110	131.26	1.122	350.43	-1000000	-1000000	-1000000	-1000000	
7.360	0.1111	132.34	1.122	350.26	-1000000	-1000000	-1000000	-1000000	
7.380	0.1111	133.39	1.122	350.01	-1000000	-1000000	-1000000	-1000000	
7.400	0.1111	134.63	1.122	350.02	-1000000	-1000000	-1000000	-1000000	
7.420	0.1111	135.80	1.122	350.15	-1000000	-1000000	-1000000	-1000000	
7.440	0.1111	136.90	1.122	350.03	-1000000	-1000000	-1000000	-1000000	
7.460	0.1111	138.16	1.122	350.43	-1000000	-1000000	-1000000	-1000000	
7.480	0.1110	139.69	1.122	350.87	-1000000	-1000000	-1000000	-1000000	
7.500	0.1110	141.14	1.122	351.05	-1000000	-1000000	-1000000	-1000000	
7.520	0.1111	142.00	1.122	350.96	-1000000	-1000000	-1000000	-1000000	
7.540	0.1112	143.10	1.122	351.09	-1000000	-1000000	-1000000	-1000000	
7.560	0.1111	144.33	1.122	351.20	-1000000	-1000000	-1000000	-1000000	
7.580	0.1111	145.25	1.122	351.14	-1000000	-1000000	-1000000	-1000000	
7.600	0.1111	146.39	1.122	350.86	-1000000	-1000000	-1000000	-1000000	
7.620	0.1110	147.40	1.122	350.46	-1000000	-1000000	-1000000	-1000000	
7.640	0.1110	148.28	1.122	350.21	-1000000	-1000000	-1000000	-1000000	
7.660	0.1110	148.76	1.122	350.27	-1000000	-1000000	-1000000	-1000000	
7.680	0.1110	149.28	1.122	350.28	-1000000	-1000000	-1000000	-1000000	
7.700	0.1110	149.92	1.122	350.34	-1000000	-1000000	-1000000	-1000000	
7.720	0.1110	150.34	1.121	350.45	-1000000	-1000000	-1000000	-1000000	
7.740	0.1111	151.06	1.121	350.41	-1000000	-1000000	-1000000	-1000000	
7.760	0.1110	151.73	1.121	350.23	-1000000	-1000000	-1000000	-1000000	
7.780	0.1109	152.05	1.121	350.05	-1000000	-1000000	-1000000	-1000000	
7.800	0.1109	152.16	1.121	350.16	-1000000	-1000000	-1000000	-1000000	
7.820	0.1109	151.93	1.120	350.24	-1000000	-1000000	-1000000	-1000000	
7.840	0.1109	151.04	1.120	350.46	-1000000	-1000000	-1000000	-1000000	
7.860	0.1109	150.13	1.120	350.57	-1000000	-1000000	-1000000	-1000000	
7.880	0.1108	149.23	1.120	350.44	-1000000	-1000000	-1000000	-1000000	
7.900	0.1108	148.67	1.120	350.10	-1000000	-1000000	-1000000	-1000000	
7.920	0.1108	148.07	1.120	350.08	-1000000	-1000000	-1000000	-1000000	
7.940	0.1108	147.15	1.120	350.52	-1000000	-1000000	-1000000	-1000000	
7.960	0.1108	145.92	1.119	350.60	-1000000	-1000000	-1000000	-1000000	
7.980	0.1107	144.41	1.119	350.32	-1000000	-1000000	-1000000	-1000000	
8.000	0.1105	142.66	1.119	350.34	-1000000	-1000000	-1000000	-1000000	
8.020	0.1106	141.06	1.119	350.41	-1000000	-1000000	-1000000	-1000000	
8.040	0.1107	139.37	1.119	350.43	-1000000	-1000000	-1000000	-1000000	
8.060	0.1108	137.78	1.119	350.30	-1000000	-1000000	-1000000	-1000000	
8.080	0.1108	136.55	1.119	350.45	-1000000	-1000000	-1000000	-1000000	
8.100	0.1107	135.47	1.119	350.74	-1000000	-1000000	-1000000	-1000000	
8.120	0.1107	134.37	1.119	350.89	-1000000	-1000000	-1000000	-1000000	
8.140	0.1107	133.33	1.119	350.97	-1000000	-1000000	-1000000	-1000000	
8.160	0.1107	132.47	1.119	351.01	-1000000	-1000000	-1000000	-1000000	
8.180	0.1107	132.02	1.119	350.84	-1000000	-1000000	-1000000	-1000000	
8.200	0.1107	131.89	1.119	350.83	-1000000	-1000000	-1000000	-1000000	
8.220	0.1107	131.86	1.119	351.09	-1000000	-1000000	-1000000	-1000000	
8.240	0.1107	132.07	1.119	351.38	-1000000	-1000000	-1000000	-1000000	
8.260	0.1107	132.84	1.119	351.09	-1000000	-1000000	-1000000	-1000000	
8.280	0.1106	133.56	1.119	350.82	-1000000	-1000000	-1000000	-1000000	
8.300	0.1106	134.37	1.119	350.97	-1000000	-1000000	-1000000	-1000000	
8.320	0.1106	135.29	1.119	351.06	-1000000	-1000000	-1000000	-1000000	
8.340	0.1106	136.32	1.119	350.59	-1000000	-1000000	-1000000	-1000000	
8.360	0.1106	137.29	1.120	350.75	-1000000	-1000000	-1000000	-1000000	
8.380	0.1107	138.31	1.120	351.31	-1000000	-1000000	-1000000	-1000000	
8.400	0.1106	139.74	1.120	351.18	-1000000	-1000000	-1000000	-1000000	
8.420	0.1106	141.19	1.120	350.95	-1000000	-1000000	-1000000	-1000000	
8.440	0.1106	142.22	1.120	350.92	-1000000	-1000000	-1000000	-1000000	
8.460	0.1106	143.22	1.120	350.98	-1000000	-1000000	-1000000	-1000000	
8.480	0.1106	144.39	1.119	350.76	-1000000	-1000000	-1000000	-1000000	
8.500	0.1106	145.53	1.119	350.67	-1000000	-1000000	-1000000	-1000000	
8.520	0.1105	146.59	1.119	350.61	-1000000	-1000000	-1000000	-1000000	
8.540	0.1106	147.82	1.119	350.75	-1000000	-1000000	-1000000	-1000000	
8.560	0.1106	148.69	1.119	350.82	-1000000	-1000000	-1000000	-1000000	
8.580	0.1105	149.65	1.119	350.65	-1000000	-1000000	-1000000	-1000000	
8.600	0.1105	150.29	1.119	350.49	-1000000	-1000000	-1000000	-1000000	
8.620	0.1104	150.41	1.119	350.32	-1000000	-1000000	-1000000	-1000000	
8.640	0.1103	150.19	1.118	350.36	-1000000	-1000000	-1000000	-1000000	
8.660	0.1104	150.07	1.118	350.35	-1000000	-1000000	-1000000	-1000000	
8.680	0.1104	149.57	1.118	350.44	-1000000	-1000000	-1000000	-1000000	
8.700	0.1104	148.91	1.118	350.63	-1000000	-1000000	-1000000	-1000000	
8.720	0.1103	148.14	1.118	350.90	-1000000	-1000000	-1000000	-1000000	
8.740	0.1103	147.36	1.118	350.87	-1000000	-1000000	-1000000	-1000000	
8.760	0.1103	146.46	1.118	350.60	-1000000	-1000000	-1000000	-1000000	
8.780	0.1102	145.70	1.117	350.45	-1000000	-1000000	-1000000	-1000000	
8.800	0.1102	145.48	1.117	350.30	-1000000	-1000000	-1000000	-1000000	
8.820	0.1101	145.33	1.117	350.32	-1000000	-1000000	-1000000	-1000000	
8.840	0.1101	145.28	1.117	350.44	-1000000	-1000000	-1000000	-1000000	
8.860	0.1101	144.87	1.117	350.40	-1000000	-1000000	-1000000	-1000000	
8.880	0.1101	144.08	1.117	350.05	-1000000	-1000000	-1000000	-1000000	
8.900	0.1101	143.58	1.117	350.02	-1000000	-1000000	-1000000	-1000000	
8.920	0.1101	143.40	1.117	349.93	-1000000	-1000000	-1000000	-1000000	
8.940	0.1101	143.41	1.116	350.15	-1000000	-1000000	-1000000	-1000000	
8.960	0.1100	143.41	1.116	350.38	-1000000	-1000000	-1000000	-1000000	
8.980	0.1099	143.48	1.116	350.44	-1000000	-1000000	-1000000	-1000000	
9.000	0.1099	143.57	1.116	350.64	-1000000	-1000000	-1000000	-1000000	
9.020	0.1099	143.66	1.116	350.49	-1000000	-1000000	-1000000	-1000000	
9.040	0.1099	143.55	1.116	350.54	-1000000	-1000000	-1000000	-1000000	
9.060	0.1099	143.24	1.116	350.54	-1000000	-1000000	-1000000	-1000000	
9.080	0.1099	143.05	1.116	350.45	-1000000	-1000000	-1000000	-1000000	
9.100	0.1099	142.41	1.116	350.26	-1000000	-1000000	-1000000	-1000000	
9.120	0.1098	141.78	1.116	350.10	-1000000	-1000000	-1000000	-1000000	
9.140	0.1098	141.15	1.116	350.06	-1000000	-1000000	-1000000	-1000000	
9.160	0.1097	140.53	1.116	350.07	-1000000	-1000000	-1000000	-1000000	
9.180	0.1097	139.70	1.116	350.01	-1000000	-1000000	-1000000	-1000000	
9.200	0.1098	138.38	1.116	350.00	-1000000	-1000000	-1000000	-1000000	
9.220	0.1098	136.57	1.116	350.12	-1000000	-1000000	-1000000	-1000000	
9.240	0.1098	134.51	1.115	350.19	-1000000	-1000000	-1000000	-1000000	
9.260	0.1098	132.26	1.116	350.40	-1000000	-1000000	-1000000	-1000000	
9.280	0.1098	129.91	1.116	350.42	-1000000	-1000000	-1000000	-1000000	
9.300	0.1098	127.73	1.116	350.28	-1000000	-1000000	-1000000	-1000000	
9.320	0.1098	125.82	1.116	350.31	-1000000	-1000000	-1000000	-1000000	
9.340	0.1098	123.99	1.116	350.39	-1000000	-1000000	-1000000	-1000000	
9.360	0.1098	122.53	1.116	350.95	-1000000	-1000000	-1000000	-1000000	
9.380	0.1098	121.85	1.116	351.06	-1000000	-1000000	-1000000	-1000000	
9.400	0.1099	121.77	1.116	351.10	-1000000	-1000000	-1000000	-1000000	
9.420	0.1099	121.86	1.117	350.94	-1000000	-1000000	-1000000	-1000000	
9.440	0.1098	122.07	1.117	350.70	-1000000	-1000000	-1000000	-1000000	
9.460	0.1098	122.88	1.117	350.58	-1000000	-1000000	-1000000	-1000000	
9.480	0.1098	123.92	1.117	350.69	-1000000	-1000000	-1000000	-1000000	
9.500	0.1097	125.06	1.117	350.77	-1000000	-1000000	-1000000	-1000000	
9.520	0.1098	126.10	1.117	350.56	-1000000	-1000000	-1000000	-1000000	
9.540	0.1099	127.16	1.118	350.35	-1000000	-1000000	-1000000	-1000000	
9.560	0.1099	128.69	1.118	350.31	-1000000	-1000000	-1000000	-1000000	
9.580	0.1099	130.43	1.118	350.55	-1000000	-1000000	-1000000	-1000000	
9.600	0.1099	132.10	1.118	350.86	-1000000	-1000000	-1000000	-1000000	
9.620	0.1098	133.49	1.118	351.04	-1000000	-1000000	-1000000	-1000000	
9.640	0.1098	135.17	1.118	351.03	-1000000	-1000000	-1000000	-1000000	
9.660	0.1099	137.04	1.118	350.86	-1000000	-1000000	-1000000	-1000000	
9.680	0.1099	138.79	1.118	350.60	-1000000	-1000000	-1000000	-1000000	
9.700	0.1098	140.09	1.118	350.37	-1000000	-1000000	-1000000	-1000000	
9.720	0.1098	141.26	1.118	350.26	-1000000	-1000000	-1000000	-1000000	
9.740	0.1098	142.64	1.118	350.52	-1000000	-1000000	-1000000	-1000000	
9.760	0.1098	144.03	1.118	350.77	-1000000	-1000000	-1000000	-1000000	
9.780	0.1098	145.27	1.118	350.77	-1000000	-1000000	-1000000	-1000000	
9.800	0.1097	146.34	1.118	350.53	-1000000	-1000000	-1000000	-1000000	
9.820	0.1097	147.33	1.118	350.34	-1000000	-1000000	-1000000	-1000000	
9.840	0.1097	148.37	1.118	350.09	-1000000	-1000000	-1000000	-1000000	
9.860	0.1097	149.49	1.118	350.18	-1000000	-1000000	-1000000	-1000000	
9.880	0.1096	149.97	1.118	350.37	-1000000	-1000000	-1000000	-1000000	
9.900	0.1096	150.70	1.118	350.39	-1000000	-1000000	-1000000	-1000000	
9.920	0.1096	151.61	1.118	350.41	-1000000	-1000000	-1000000	-1000000	
9.940	0.1096	151.96	1.118	350.55	-1000000	-1000000	-1000000	-1000000	
9.960	0.1096	152.24	1.117	350.46	-1000000	-1000000	-1000000	-1000000	
9.980	0.1096	153.02	1.117	350.50	-1000000	-1000000	-1000000	-1000000	
10.00	0.1095	153.51	1.117	350.36	-1000000	-1000000	-1000000	-1000000	
10.02	0.1095	153.72	1.117	350.60	-1000000	-1000000	-1000000	-1000000	
10.04	0.1095	153.77	1.117	350.64	-1000000	-1000000	-1000000	-1000000	
10.06	0.1096	153.57	1.116	350.19	-1000000	-1000000	-1000000	-1000000	
10.08	0.1096	153.07	1.116	350.16	-1000000	-1000000	-1000000	-1000000	
10.10	0.1095	152.40	1.116	350.30	-1000000	-1000000	-1000000	-1000000	
10.12	0.1094	151.90	1.116	350.41	-1000000	-1000000	-1000000	-1000000	
10.14	0.1093	151.12	1.116	350.11	-1000000	-1000000	-1000000	-1000000	
10.16	0.1093	150.40	1.115	350.01	-1000000	-1000000	-1000000	-1000000	
10.18	0.1094	149.37	1.115	350.34	-1000000	-1000000	-1000000	-1000000	
10.20	0.1094	147.85	1.115	350.36	-1000000	-1000000	-1000000	-1000000	
10.22	0.1093	146.06	1.115	350.26	-1000000	-1000000	-1000000	-1000000	
10.24	0.1093	144.31	1.115	350.59	-1000000	-1000000	-1000000	-1000000	
10.26	0.1093	142.65	1.114	350.64	-1000000	-1000000	-1000000	-1000000	
10.28	0.1093	141.20	1.114	350.46	-1000000	-1000000	-1000000	-1000000	
10.30	0.1092	140.35	1.114	350.35	-1000000	-1000000	-1000000	-1000000	
10.32	0.1092	139.82	1.114	350.08	-1000000	-1000000	-1000000	-1000000	
10.34	0.1092	139.23	1.114	349.95	-1000000	-1000000	-1000000	-1000000	
10.36	0.1091	138.88	1.114	350.23	-1000000	-1000000	-1000000	-1000000	
10.38	0.1092	138.69	1.114	350.40	-1000000	-1000000	-1000000	-1000000	
10.40	0.1092	138.66	1.114	350.16	-1000000	-1000000	-1000000	-1000000	
10.42	0.1092	138.69	1.114	349.92	-1000000	-1000000	-1000000	-1000000	
10.44	0.1092	138.74	1.114	349.69	-1000000	-1000000	-1000000	-1000000	
10.46	0.1092	138.26	1.114	349.75	-1000000	-1000000	-1000000	-1000000	
10.48	0.1092	137.32	1.114	349.88	-1000000	-1000000	-1000000	-1000000	
10.50	0.1091	136.81	1.114	350.16	-1000000	-1000000	-1000000	-1000000	
10.52	0.1091	136.88	1.114	350.21	-1000000	-1000000	-1000000	-1000000	
10.54	0.1091	136.92	1.114	350.24	-1000000	-1000000	-1000000	-1000000	
10.56	0.1091	136.16	1.114	350.18	-1000000	-1000000	-1000000	-1000000	
10.58	0.1092	135.32	1.114	350.11	-1000000	-1000000	-1000000	-1000000	
10.60	0.1091	134.48	1.114	349.98	-1000000	-1000000	-1000000	-1000000	
10.62	0.1091	133.61	1.114	349.88	-1000000	-1000000	-1000000	-1000000	
10.64	0.1091	132.53	1.114	350.17	-1000000	-1000000	-1000000	-1000000	
10.66	0.1090	131.87	1.114	350.69	-1000000	-1000000	-1000000	-1000000	
10.68	0.1090	131.86	1.114	350.74	-1000000	-1000000	-1000000	-1000000	
10.70	0.1090	132.05	1.114	350.75	-1000000	-1000000	-1000000	-1000000	
10.72	0.1091	131.98	1.114	350.65	-1000000	-1000000	-1000000	-1000000	
10.74	0.1091	131.77	1.114	350.22	-1000000	-1000000	-1000000	-1000000	
10.76	0.1091	132.07	1.115	349.93	-1000000	-1000000	-1000000	-1000000	
10.78	0.1090	132.96	1.115	349.92	-1000000	-1000000	-1000000	-1000000	
10.80	0.1090	133.84	1.115	349.98	-1000000	-1000000	-1000000	-1000000	
10.82	0.1090	134.88	1.115	350.52	-1000000	-1000000	-1000000	-1000000	
10.84	0.1090	135.88	1.115	350.58	-1000000	-1000000	-1000000	-1000000	
10.86	0.1089	136.83	1.115	350.19	-1000000	-1000000	-1000000	-1000000	
10.88	0.1089	137.90	1.115	349.98	-1000000	-1000000	-1000000	-1000000	
10.90	0.1090	139.16	1.115	350.18	-1000000	-1000000	-1000000	-1000000	
10.92	0.1090	140.11	1.115	350.37	-1000000	-1000000	-1000000	-1000000	
10.94	0.1090	141.10	1.115	350.43	-1000000	-1000000	-1000000	-1000000	
10.96	0.1090	142.33	1.115	350.43	-1000000	-1000000	-1000000	-1000000	
10.98	0.1090	143.79	1.115	350.33	-1000000	-1000000	-1000000	-1000000	
11.00	0.1089	144.87	1.115	349.96	-1000000	-1000000	-1000000	-1000000	
11.02	0.1089	145.89	1.119	350.05	-1000000	-1000000	-1000000	-1000000	
11.04	0.1089	146.77	1.136	350.19	-1000000	-1000000	-1000000	-1000000	
11.06	0.1089	147.57	1.149	350.15	-1000000	-1000000	-1000000	-1000000	
11.08	0.1089	148.39	1.154	350.04	-1000000	-1000000	-1000000	-1000000	
11.10	0.1089	149.26	1.154	349.98	-1000000	-1000000	-1000000	-1000000	
11.12	0.1088	149.96	1.154	349.91	-1000000	-1000000	-1000000	-1000000	
11.14	0.1088	150.28	1.153	349.88	-1000000	-1000000	-1000000	-1000000	
11.16	0.1088	150.24	1.153	349.81	-1000000	-1000000	-1000000	-1000000	
11.18	0.1088	149.57	1.153	349.67	-1000000	-1000000	-1000000	-1000000	
11.20	0.1087	148.44	1.153	349.27	-1000000	-1000000	-1000000	-1000000	
11.22	0.1087	147.30	1.153	349.31	-1000000	-1000000	-1000000	-1000000	
11.24	0.1087	146.16	1.153	349.82	-1000000	-1000000	-1000000	-1000000	
11.26	0.1088	144.95	1.152	349.85	-1000000	-1000000	-1000000	-1000000	
11.28	0.1088	144.15	1.152	349.71	-1000000	-1000000	-1000000	-1000000	
11.30	0.1087	144.35	1.153	349.63	-1000000	-1000000	-1000000	-1000000	
11.32	0.1087	145.16	1.153	349.84	-1000000	-1000000	-1000000	-1000000	
11.34	0.1087	146.41	1.153	350.00	-1000000	-1000000	-1000000	-1000000	
11.36	0.1087	148.66	1.153	349.81	-1000000	-1000000	-1000000	-1000000	
11.38	0.1088	152.22	1.154	349.67	-1000000	-1000000	-1000000	-1000000	
11.40	0.1090	156.99	1.155	349.54	-1000000	-1000000	-1000000	-1000000	
11.42	0.1092	163.55	1.156	349.27	-1000000	-1000000	-1000000	-1000000	
11.44	0.1093	172.38	1.157	349.16	-1000000	-1000000	-1000000	-1000000	
11.46	0.1095	183.85	1.158	349.40	-1000000	-1000000	-1000000	-1000000	
11.48	0.1097	198.75	1.159	349.68	-1000000	-1000000	-1000000	-1000000	
11.50	0.1101	218.51	1.160	349.87	-1000000	-1000000	-1000000	-1000000	
11.52	0.1104	244.18	1.161	349.88	-1000000	-1000000	-1000000	-1000000	
11.54	0.1107	275.99	1.163	349.99	-1000000	-1000000	-1000000	-1000000	
11.56	0.1110	313.65	1.165	350.42	-1000000	-1000000	-1000000	-1000000	
11.58	0.1114	356.84	1.167	350.64	-1000000	-1000000	-1000000	-1000000	
11.60	0.1119	404.00	1.169	350.81	-1000000	-1000000	-1000000	-1000000	
11.62	0.1123	454.09	1.171	350.89	-1000000	-1000000	-1000000	-1000000	
11.64	0.1127	506.89	1.173	350.93	-1000000	-1000000	-1000000	-1000000	
11.66	0.1131	562.53	1.175	350.91	-1000000	-1000000	-1000000	-1000000	
11.68	0.1135	621.41	1.178	350.75	-1000000	-1000000	-1000000	-1000000	
11.70	0.1140	683.63	1.180	350.51	-1000000	-1000000	-1000000	-1000000	
11.72	0.1145	748.59	1.183	350.41	-1000000	-1000000	-1000000	-1000000	
11.74	0.1150	816.04	1.186	350.59	-1000000	-1000000	-1000000	-1000000	
11.76	0.1155	886.46	1.189	350.82	-1000000	-1000000	-1000000	-1000000	
11.78	0.1159	959.60	1.192	350.87	-1000000	-1000000	-1000000	-1000000	
11.80	0.1164	1035.9	1.195	350.87	-1000000	-1000000	-1000000	-1000000	
11.82	0.1170	1115.2	1.198	350.98	-1000000	-1000000	-1000000	-1000000	
11.84	0.1175	1196.8	1.201	351.00	-1000000	-1000000	-1000000	-1000000	
11.86	0.1180	1281.0	1.205	350.81	-1000000	-1000000	-1000000	-1000000	
11.88	0.1186	1368.2	1.209	350.78	-1000000	-1000000	-1000000	-1000000	
11.90	0.1192	1457.9	1.212	350.67	-1000000	-1000000	-1000000	-1000000	
11.92	0.1199	1550.4	1.216	350.55	-1000000	-1000000	-1000000	-1000000	
11.94	0.1205	1645.6	1.220	350.52	-1000000	-1000000	-1000000	-1000000	
11.96	0.1212	1743.5	1.224	350.56	-1000000	-1000000	-1000000	-1000000	
11.98	0.1218	1843.8	1.228	350.60	-1000000	-1000000	-1000000	-1000000	
12.00	0.1224	1946.3	1.233	350.57	-1000000	-1000000	-1000000	-1000000	
12.02	0.1231	2051.3	1.237	350.69	-1000000	-1000000	-1000000	-1000000	
12.04	0.1238	2158.8	1.242	350.67	-1000000	-1000000	-1000000	-1000000	
12.06	0.1245	2269.1	1.247	350.61	-1000000	-1000000	-1000000	-1000000	
12.08	0.1252	2381.8	1.251	350.36	-1000000	-1000000	-1000000	-1000000	
12.10	0.1259	2496.4	1.256	350.11	-1000000	-1000000	-1000000	-1000000	
12.12	0.1266	2612.7	1.261	349.96	-1000000	-1000000	-1000000	-1000000	
12.14	0.1273	2731.1	1.266	350.09	-1000000	-1000000	-1000000	-1000000	
12.16	0.1280	2851.6	1.272	350.23	-1000000	-1000000	-1000000	-1000000	
12.18	0.1287	2974.3	1.277	350.18	-1000000	-1000000	-1000000	-1000000	
12.20	0.1295	3099.4	1.283	350.05	-1000000	-1000000	-1000000	-1000000	
12.22	0.1303	3226.4	1.288	350.05	-1000000	-1000000	-1000000	-1000000	
12.24	0.1311	3355.4	1.294	350.04	-1000000	-1000000	-1000000	-1000000	
12.26	0.1320	3486.4	1.300	350.27	-1000000	-1000000	-1000000	-1000000	
12.28	0.1328	3619.3	1.306	350.32	-1000000	-1000000	-1000000	-1000000	
12.30	0.1335	3754.1	1.312	350.11	-1000000	-1000000	-1000000	-1000000	
12.32	0.1343	3890.2	1.318	349.67	-1000000	-1000000	-1000000	-1000000	
12.34	0.1351	4027.4	1.325	349.69	-1000000	-1000000	-1000000	-1000000	
12.36	0.1359	4165.3	1.331	349.86	-1000000	-1000000	-1000000	-1000000	
12.38	0.1367	4303.6	1.338	349.77	-1000000	-1000000	-1000000	-1000000	
12.40	0.1375	4442.1	1.345	349.73	-1000000	-1000000	-1000000	-1000000	
12.42	0.1383	4581.5	1.351	349.80	-1000000	-1000000	-1000000	-1000000	
12.44	0.1392	4722.6	1.358	349.80	-1000000	-1000000	-1000000	-1000000	
12.46	0.1401	4865.1	1.365	349.42	-1000000	-1000000	-1000000	-1000000	
12.48	0.1409	5009.0	1.373	349.15	-1000000	-1000000	-1000000	-1000000	
12.50	0.1418	5154.1	1.380	349.25	-1000000	-1000000	-1000000	-1000000	
12.52	0.1426	5300.9	1.388	349.52	-1000000	-1000000	-1000000	-1000000	
12.54	0.1434	5449.2	1.395	349.72	-1000000	-1000000	-1000000	-1000000	
12.56	0.1444	5599.3	1.403	349.34	-1000000	-1000000	-1000000	-1000000	
12.58	0.1454	5751.6	1.410	349.23	-1000000	-1000000	-1000000	-1000000	
12.60	0.1463	5905.4	1.418	349.56	-1000000	-1000000	-1000000	-1000000	
12.62	0.1472	6060.4	1.426	349.67	-1000000	-1000000	-1000000	-1000000	
12.64	0.1482	6217.0	1.435	349.50	-1000000	-1000000	-1000000	-1000000	
12.66	0.1492	6375.2	1.443	349.34	-1000000	-1000000	-1000000	-1000000	
12.68	0.1502	6533.9	1.451	349.36	-1000000	-1000000	-1000000	-1000000	
12.70	0.1512	6692.7	1.460	349.43	-1000000	-1000000	-1000000	-1000000	
