Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
0.4600	0.06894	127.84	-0.2175	300.14	-1000000	-1000000	-1000000	-1000000	
0.4800	0.06900	127.85	-0.2175	300.14	-1000000	-1000000	-1000000	-1000000	
0.5000	0.06909	127.89	-0.2175	300.12	-1000000	-1000000	-1000000	-1000000	
0.5200	0.06910	127.95	-0.2175	300.11	-1000000	-1000000	-1000000	-1000000	
0.5400	0.06906	128.02	-0.2176	300.13	-1000000	-1000000	-1000000	-1000000	
0.5600	0.06899	127.98	-0.2176	300.15	-1000000	-1000000	-1000000	-1000000	
0.5800	0.06894	127.87	-0.2172	300.14	-1000000	-1000000	-1000000	-1000000	
0.6000	0.06899	127.68	-0.2169	300.11	-1000000	-1000000	-1000000	-1000000	
0.6200	0.06907	127.82	-0.2168	300.12	-1000000	-1000000	-1000000	-1000000	
0.6400	0.06911	128.19	-0.2168	300.14	-1000000	-1000000	-1000000	-1000000	
0.6600	0.06914	128.35	-0.2168	300.14	-1000000	-1000000	-1000000	-1000000	
0.6800	0.06913	128.27	-0.2169	300.12	-1000000	-1000000	-1000000	-1000000	
0.7000	0.06913	128.05	-0.2169	300.11	-1000000	-1000000	-1000000	-1000000	
0.7200	0.06913	127.96	-0.2169	300.13	-1000000	-1000000	-1000000	-1000000	
0.7400	0.06911	128.06	-0.2169	300.15	-1000000	-1000000	-1000000	-1000000	
0.7600	0.06907	128.09	-0.2169	300.14	-1000000	-1000000	-1000000	-1000000	
0.7800	0.06905	128.06	-0.2168	300.12	-1000000	-1000000	-1000000	-1000000	
0.8000	0.06907	128.08	-0.2168	300.12	-1000000	-1000000	-1000000	-1000000	
0.8200	0.06914	128.14	-0.2168	300.14	-1000000	-1000000	-1000000	-1000000	
0.8400	0.06916	128.15	-0.2169	300.15	-1000000	-1000000	-1000000	-1000000	
0.8600	0.06913	128.30	-0.2169	300.13	-1000000	-1000000	-1000000	-1000000	
0.8800	0.06913	128.28	-0.2166	300.11	-1000000	-1000000	-1000000	-1000000	
0.9000	0.06916	128.15	-0.2163	300.12	-1000000	-1000000	-1000000	-1000000	
0.9200	0.06921	128.16	-0.2162	300.14	-1000000	-1000000	-1000000	-1000000	
0.9400	0.06921	128.21	-0.2162	300.14	-1000000	-1000000	-1000000	-1000000	
0.9600	0.06917	128.13	-0.2162	300.12	-1000000	-1000000	-1000000	-1000000	
0.9800	0.06925	128.03	-0.2163	300.12	-1000000	-1000000	-1000000	-1000000	
1.000	0.06936	128.01	-0.2162	300.14	-1000000	-1000000	-1000000	-1000000	
1.020	0.06938	128.00	-0.2162	300.15	-1000000	-1000000	-1000000	-1000000	
1.040	0.06936	128.02	-0.2161	300.13	-1000000	-1000000	-1000000	-1000000	
1.060	0.06934	128.00	-0.2161	300.11	-1000000	-1000000	-1000000	-1000000	
1.080	0.06934	128.00	-0.2161	300.12	-1000000	-1000000	-1000000	-1000000	
1.100	0.06928	128.00	-0.2162	300.14	-1000000	-1000000	-1000000	-1000000	
1.120	0.06924	127.95	-0.2163	300.14	-1000000	-1000000	-1000000	-1000000	
1.140	0.06933	128.08	-0.2162	300.12	-1000000	-1000000	-1000000	-1000000	
1.160	0.06940	128.15	-0.2160	300.11	-1000000	-1000000	-1000000	-1000000	
1.180	0.06944	128.34	-0.2156	300.13	-1000000	-1000000	-1000000	-1000000	
1.200	0.06944	129.10	-0.2155	300.15	-1000000	-1000000	-1000000	-1000000	
1.220	0.06941	129.85	-0.2155	300.13	-1000000	-1000000	-1000000	-1000000	
1.240	0.06939	129.98	-0.2155	300.11	-1000000	-1000000	-1000000	-1000000	
1.260	0.06941	129.61	-0.2155	300.12	-1000000	-1000000	-1000000	-1000000	
1.280	0.06941	128.74	-0.2155	300.14	-1000000	-1000000	-1000000	-1000000	
1.300	0.06945	128.24	-0.2155	300.14	-1000000	-1000000	-1000000	-1000000	
1.320	0.06952	128.15	-0.2155	300.12	-1000000	-1000000	-1000000	-1000000	
1.340	0.06955	128.10	-0.2156	300.11	-1000000	-1000000	-1000000	-1000000	
1.360	0.06954	128.11	-0.2156	300.13	-1000000	-1000000	-1000000	-1000000	
1.380	0.06951	128.20	-0.2155	300.15	-1000000	-1000000	-1000000	-1000000	
1.400	0.06951	128.14	-0.2155	300.14	-1000000	-1000000	-1000000	-1000000	
1.420	0.06952	128.04	-0.2155	300.12	-1000000	-1000000	-1000000	-1000000	
1.440	0.06952	128.11	-0.2154	300.11	-1000000	-1000000	-1000000	-1000000	
1.460	0.06957	128.11	-0.2155	300.13	-1000000	-1000000	-1000000	-1000000	
1.480	0.06963	128.09	-0.2154	300.15	-1000000	-1000000	-1000000	-1000000	
1.500	0.06967	128.15	-0.2151	300.13	-1000000	-1000000	-1000000	-1000000	
1.520	0.06967	128.16	-0.2148	300.11	-1000000	-1000000	-1000000	-1000000	
1.540	0.06965	128.13	-0.2148	300.13	-1000000	-1000000	-1000000	-1000000	
1.560	0.06963	127.94	-0.2148	300.15	-1000000	-1000000	-1000000	-1000000	
1.580	0.06963	127.90	-0.2149	300.14	-1000000	-1000000	-1000000	-1000000	
1.600	0.06966	128.03	-0.2149	300.12	-1000000	-1000000	-1000000	-1000000	
1.620	0.06964	128.16	-0.2149	300.12	-1000000	-1000000	-1000000	-1000000	
1.640	0.06960	128.13	-0.2149	300.13	-1000000	-1000000	-1000000	-1000000	
1.660	0.06966	127.93	-0.2149	300.15	-1000000	-1000000	-1000000	-1000000	
1.680	0.06972	127.88	-0.2149	300.13	-1000000	-1000000	-1000000	-1000000	
1.700	0.06971	127.94	-0.2149	300.11	-1000000	-1000000	-1000000	-1000000	
1.720	0.06968	128.10	-0.2149	300.12	-1000000	-1000000	-1000000	-1000000	
1.740	0.06968	128.08	-0.2149	300.14	-1000000	-1000000	-1000000	-1000000	
1.760	0.06970	128.08	-0.2149	300.15	-1000000	-1000000	-1000000	-1000000	
1.780	0.06971	128.21	-0.2149	300.12	-1000000	-1000000	-1000000	-1000000	
1.800	0.06977	128.27	-0.2147	300.11	-1000000	-1000000	-1000000	-1000000	
1.820	0.06983	128.24	-0.2143	300.13	-1000000	-1000000	-1000000	-1000000	
1.840	0.06982	128.27	-0.2141	300.14	-1000000	-1000000	-1000000	-1000000	
1.860	0.06981	128.33	-0.2141	300.14	-1000000	-1000000	-1000000	-1000000	
1.880	0.06982	128.42	-0.2141	300.11	-1000000	-1000000	-1000000	-1000000	
1.900	0.06985	128.36	-0.2141	300.12	-1000000	-1000000	-1000000	-1000000	
1.920	0.06984	128.19	-0.2142	300.14	-1000000	-1000000	-1000000	-1000000	
1.940	0.06983	128.27	-0.2143	300.14	-1000000	-1000000	-1000000	-1000000	
1.960	0.06982	128.30	-0.2143	300.13	-1000000	-1000000	-1000000	-1000000	
1.980	0.06982	128.22	-0.2143	300.11	-1000000	-1000000	-1000000	-1000000	
2.000	0.06988	128.15	-0.2142	300.13	-1000000	-1000000	-1000000	-1000000	
2.020	0.06992	128.14	-0.2142	300.15	-1000000	-1000000	-1000000	-1000000	
2.040	0.06989	128.20	-0.2142	300.14	-1000000	-1000000	-1000000	-1000000	
2.060	0.06988	128.28	-0.2143	300.12	-1000000	-1000000	-1000000	-1000000	
2.080	0.06989	128.21	-0.2142	300.11	-1000000	-1000000	-1000000	-1000000	
2.100	0.06991	128.11	-0.2141	300.13	-1000000	-1000000	-1000000	-1000000	
2.120	0.06993	128.03	-0.2138	300.15	-1000000	-1000000	-1000000	-1000000	
2.140	0.06995	128.06	-0.2137	300.13	-1000000	-1000000	-1000000	-1000000	
2.160	0.07001	128.02	-0.2136	300.12	-1000000	-1000000	-1000000	-1000000	
2.180	0.07007	128.09	-0.2135	300.12	-1000000	-1000000	-1000000	-1000000	
2.200	0.07005	128.62	-0.2135	300.15	-1000000	-1000000	-1000000	-1000000	
2.220	0.07002	129.41	-0.2135	300.15	-1000000	-1000000	-1000000	-1000000	
2.240	0.07001	129.75	-0.2135	300.13	-1000000	-1000000	-1000000	-1000000	
2.260	0.06997	129.83	-0.2135	300.11	-1000000	-1000000	-1000000	-1000000	
2.280	0.06997	129.85	-0.2135	300.13	-1000000	-1000000	-1000000	-1000000	
2.300	0.06999	129.80	-0.2136	300.15	-1000000	-1000000	-1000000	-1000000	
2.320	0.07001	129.37	-0.2135	300.14	-1000000	-1000000	-1000000	-1000000	
2.340	0.07007	128.56	-0.2135	300.12	-1000000	-1000000	-1000000	-1000000	
2.360	0.07010	128.09	-0.2135	300.12	-1000000	-1000000	-1000000	-1000000	
2.380	0.07010	128.04	-0.2135	300.14	-1000000	-1000000	-1000000	-1000000	
2.400	0.07010	127.89	-0.2135	300.15	-1000000	-1000000	-1000000	-1000000	
2.420	0.07013	127.80	-0.2135	300.14	-1000000	-1000000	-1000000	-1000000	
2.440	0.07014	127.90	-0.2133	300.12	-1000000	-1000000	-1000000	-1000000	
2.460	0.07011	127.96	-0.2130	300.13	-1000000	-1000000	-1000000	-1000000	
2.480	0.07010	127.88	-0.2128	300.14	-1000000	-1000000	-1000000	-1000000	
2.500	0.07015	127.81	-0.2129	300.14	-1000000	-1000000	-1000000	-1000000	
2.520	0.07023	127.94	-0.2129	300.12	-1000000	-1000000	-1000000	-1000000	
2.540	0.07026	128.03	-0.2129	300.11	-1000000	-1000000	-1000000	-1000000	
2.560	0.07024	128.70	-0.2130	300.13	-1000000	-1000000	-1000000	-1000000	
2.580	0.07018	129.37	-0.2130	300.15	-1000000	-1000000	-1000000	-1000000	
2.600	0.07015	129.48	-0.2129	300.14	-1000000	-1000000	-1000000	-1000000	
2.620	0.07016	129.53	-0.2128	300.12	-1000000	-1000000	-1000000	-1000000	
2.640	0.07019	128.84	-0.2128	300.12	-1000000	-1000000	-1000000	-1000000	
2.660	0.07023	128.14	-0.2128	300.14	-1000000	-1000000	-1000000	-1000000	
2.680	0.07025	128.01	-0.2128	300.15	-1000000	-1000000	-1000000	-1000000	
2.700	0.07027	128.29	-0.2129	300.13	-1000000	-1000000	-1000000	-1000000	
2.720	0.07027	129.01	-0.2128	300.11	-1000000	-1000000	-1000000	-1000000	
2.740	0.07028	129.58	-0.2127	300.12	-1000000	-1000000	-1000000	-1000000	
2.760	0.07028	129.78	-0.2124	300.14	-1000000	-1000000	-1000000	-1000000	
2.780	0.07025	129.36	-0.2122	300.14	-1000000	-1000000	-1000000	-1000000	
2.800	0.07021	128.46	-0.2122	300.12	-1000000	-1000000	-1000000	-1000000	
2.820	0.07027	128.09	-0.2122	300.11	-1000000	-1000000	-1000000	-1000000	
2.840	0.07030	128.16	-0.2121	300.13	-1000000	-1000000	-1000000	-1000000	
2.860	0.07032	128.29	-0.2121	300.14	-1000000	-1000000	-1000000	-1000000	
2.880	0.07037	128.11	-0.2121	300.13	-1000000	-1000000	-1000000	-1000000	
2.900	0.07039	127.91	-0.2121	300.12	-1000000	-1000000	-1000000	-1000000	
2.920	0.07037	127.94	-0.2121	300.14	-1000000	-1000000	-1000000	-1000000	
2.940	0.07039	127.93	-0.2121	300.15	-1000000	-1000000	-1000000	-1000000	
2.960	0.07037	128.01	-0.2121	300.15	-1000000	-1000000	-1000000	-1000000	
2.980	0.07036	128.14	-0.2121	300.13	-1000000	-1000000	-1000000	-1000000	
3.000	0.07042	128.51	-0.2122	300.12	-1000000	-1000000	-1000000	-1000000	
3.020	0.07046	128.88	-0.2122	300.13	-1000000	-1000000	-1000000	-1000000	
3.040	0.07043	128.64	-0.2122	300.15	-1000000	-1000000	-1000000	-1000000	
3.060	0.07047	128.19	-0.2121	300.14	-1000000	-1000000	-1000000	-1000000	
3.080	0.07051	128.09	-0.2118	300.12	-1000000	-1000000	-1000000	-1000000	
3.100	0.07049	128.10	-0.2116	300.12	-1000000	-1000000	-1000000	-1000000	
3.120	0.07046	128.03	-0.2115	300.13	-1000000	-1000000	-1000000	-1000000	
3.140	0.07050	127.92	-0.2115	300.15	-1000000	-1000000	-1000000	-1000000	
3.160	0.07056	127.88	-0.2115	300.13	-1000000	-1000000	-1000000	-1000000	
3.180	0.07062	127.89	-0.2116	300.11	-1000000	-1000000	-1000000	-1000000	
3.200	0.07065	127.88	-0.2116	300.13	-1000000	-1000000	-1000000	-1000000	
3.220	0.07066	127.90	-0.2116	300.15	-1000000	-1000000	-1000000	-1000000	
3.240	0.07068	127.97	-0.2116	300.15	-1000000	-1000000	-1000000	-1000000	
3.260	0.07066	127.32	-0.2115	300.12	-1000000	-1000000	-1000000	-1000000	
3.280	0.07066	126.38	-0.2115	300.11	-1000000	-1000000	-1000000	-1000000	
3.300	0.07070	125.35	-0.2115	300.13	-1000000	-1000000	-1000000	-1000000	
3.320	0.07069	124.24	-0.2115	300.15	-1000000	-1000000	-1000000	-1000000	
3.340	0.07070	122.81	-0.2114	300.14	-1000000	-1000000	-1000000	-1000000	
3.360	0.07079	121.24	-0.2111	300.11	-1000000	-1000000	-1000000	-1000000	
3.380	0.07088	119.66	-0.2109	300.12	-1000000	-1000000	-1000000	-1000000	
3.400	0.07096	117.91	-0.2109	300.15	-1000000	-1000000	-1000000	-1000000	
3.420	0.07105	115.17	-0.2108	300.15	-1000000	-1000000	-1000000	-1000000	
3.440	0.07122	110.59	-0.2106	300.14	-1000000	-1000000	-1000000	-1000000	
3.460	0.07155	102.93	-0.2103	300.12	-1000000	-1000000	-1000000	-1000000	
3.480	0.07210	89.01	-0.2102	300.13	-1000000	-1000000	-1000000	-1000000	
3.500	0.07286	64.31	-0.2099	300.15	-1000000	-1000000	-1000000	-1000000	
3.520	0.07375	26.81	-0.2094	300.15	-1000000	-1000000	-1000000	-1000000	
3.540	0.07480	-21.13	-0.2087	300.13	-1000000	-1000000	-1000000	-1000000	
3.560	0.07599	-73.08	-0.2075	300.12	-1000000	-1000000	-1000000	-1000000	
3.580	0.07720	-120.93	-0.2054	300.13	-1000000	-1000000	-1000000	-1000000	
3.600	0.07840	-157.56	-0.2025	300.15	-1000000	-1000000	-1000000	-1000000	
3.620	0.07963	-179.84	-0.1988	300.14	-1000000	-1000000	-1000000	-1000000	
3.640	0.08088	-189.46	-0.1946	300.12	-1000000	-1000000	-1000000	-1000000	
3.660	0.08208	-191.23	-0.1902	300.12	-1000000	-1000000	-1000000	-1000000	
3.680	0.08329	-189.72	-0.1858	300.14	-1000000	-1000000	-1000000	-1000000	
3.700	0.08456	-187.45	-0.1813	300.15	-1000000	-1000000	-1000000	-1000000	
3.720	0.08582	-186.18	-0.1769	300.13	-1000000	-1000000	-1000000	-1000000	
3.740	0.08700	-185.92	-0.1725	300.11	-1000000	-1000000	-1000000	-1000000	
3.760	0.08817	-186.76	-0.1682	300.12	-1000000	-1000000	-1000000	-1000000	
3.780	0.08936	-188.36	-0.1638	300.14	-1000000	-1000000	-1000000	-1000000	
3.800	0.09062	-190.23	-0.1594	300.14	-1000000	-1000000	-1000000	-1000000	
3.820	0.09189	-191.67	-0.1551	300.12	-1000000	-1000000	-1000000	-1000000	
3.840	0.09313	-192.46	-0.1508	300.11	-1000000	-1000000	-1000000	-1000000	
3.860	0.09441	-192.91	-0.1463	300.13	-1000000	-1000000	-1000000	-1000000	
3.880	0.09566	-193.44	-0.1417	300.14	-1000000	-1000000	-1000000	-1000000	
3.900	0.09682	-194.12	-0.1372	300.13	-1000000	-1000000	-1000000	-1000000	
3.920	0.09801	-195.37	-0.1329	300.12	-1000000	-1000000	-1000000	-1000000	
3.940	0.09929	-197.33	-0.1285	300.12	-1000000	-1000000	-1000000	-1000000	
3.960	0.1006	-199.69	-0.1240	300.14	-1000000	-1000000	-1000000	-1000000	
3.980	0.1018	-201.63	-0.1195	300.14	-1000000	-1000000	-1000000	-1000000	
4.000	0.1031	-202.49	-0.1150	300.12	-1000000	-1000000	-1000000	-1000000	
4.020	0.1044	-202.64	-0.1104	300.11	-1000000	-1000000	-1000000	-1000000	
4.040	0.1056	-202.59	-0.1058	300.13	-1000000	-1000000	-1000000	-1000000	
4.060	0.1070	-202.57	-0.1012	300.15	-1000000	-1000000	-1000000	-1000000	
4.080	0.1082	-202.74	-0.09668	300.14	-1000000	-1000000	-1000000	-1000000	
4.100	0.1094	-202.81	-0.09217	300.12	-1000000	-1000000	-1000000	-1000000	
4.120	0.1106	-203.42	-0.08752	300.12	-1000000	-1000000	-1000000	-1000000	
4.140	0.1119	-204.22	-0.08285	300.14	-1000000	-1000000	-1000000	-1000000	
4.160	0.1132	-204.44	-0.07827	300.15	-1000000	-1000000	-1000000	-1000000	
4.180	0.1146	-204.41	-0.07366	300.13	-1000000	-1000000	-1000000	-1000000	
4.200	0.1158	-204.77	-0.06898	300.11	-1000000	-1000000	-1000000	-1000000	
4.220	0.1171	-205.92	-0.06445	300.12	-1000000	-1000000	-1000000	-1000000	
4.240	0.1184	-207.48	-0.05985	300.14	-1000000	-1000000	-1000000	-1000000	
4.260	0.1196	-208.81	-0.05524	300.14	-1000000	-1000000	-1000000	-1000000	
4.280	0.1208	-209.86	-0.05073	300.12	-1000000	-1000000	-1000000	-1000000	
4.300	0.1221	-210.69	-0.04616	300.12	-1000000	-1000000	-1000000	-1000000	
4.320	0.1234	-210.95	-0.04142	300.13	-1000000	-1000000	-1000000	-1000000	
4.340	0.1247	-210.44	-0.03677	300.15	-1000000	-1000000	-1000000	-1000000	
4.360	0.1260	-210.43	-0.03217	300.14	-1000000	-1000000	-1000000	-1000000	
4.380	0.1273	-210.85	-0.02755	300.12	-1000000	-1000000	-1000000	-1000000	
4.400	0.1285	-211.02	-0.02287	300.12	-1000000	-1000000	-1000000	-1000000	
4.420	0.1298	-210.87	-0.01817	300.14	-1000000	-1000000	-1000000	-1000000	
4.440	0.1311	-210.44	-0.01341	300.15	-1000000	-1000000	-1000000	-1000000	
4.460	0.1324	-209.82	-0.00858	300.13	-1000000	-1000000	-1000000	-1000000	
4.480	0.1337	-209.54	-0.00373	300.11	-1000000	-1000000	-1000000	-1000000	
4.500	0.1350	-209.85	0.00089	300.13	-1000000	-1000000	-1000000	-1000000	
4.520	0.1363	-210.96	0.00543	300.15	-1000000	-1000000	-1000000	-1000000	
4.540	0.1377	-212.11	0.01013	300.14	-1000000	-1000000	-1000000	-1000000	
4.560	0.1390	-212.70	0.01488	300.12	-1000000	-1000000	-1000000	-1000000	
4.580	0.1403	-212.87	0.01964	300.11	-1000000	-1000000	-1000000	-1000000	
4.600	0.1415	-212.87	0.02436	300.13	-1000000	-1000000	-1000000	-1000000	
4.620	0.1428	-212.95	0.02908	300.15	-1000000	-1000000	-1000000	-1000000	
4.640	0.1441	-212.84	0.03376	300.32	-1000000	-1000000	-1000000	-1000000	
4.660	0.1453	-212.80	0.03838	300.62	-1000000	-1000000	-1000000	-1000000	
4.680	0.1466	-212.84	0.04305	301.54	-1000000	-1000000	-1000000	-1000000	
4.700	0.1479	-212.84	0.04782	303.57	-1000000	-1000000	-1000000	-1000000	
4.720	0.1492	-212.50	0.05259	305.61	-1000000	-1000000	-1000000	-1000000	
4.740	0.1505	-211.82	0.05741	307.56	-1000000	-1000000	-1000000	-1000000	
4.760	0.1517	-211.35	0.06218	310.20	-1000000	-1000000	-1000000	-1000000	
4.780	0.1529	-211.36	0.06693	312.75	-1000000	-1000000	-1000000	-1000000	
4.800	0.1542	-211.97	0.07164	315.35	-1000000	-1000000	-1000000	-1000000	
4.820	0.1553	-211.26	0.07623	317.56	-1000000	-1000000	-1000000	-1000000	
4.840	0.1562	-204.58	0.08083	319.08	-1000000	-1000000	-1000000	-1000000	
4.860	0.1568	-186.07	0.08548	320.15	-1000000	-1000000	-1000000	-1000000	
4.880	0.1573	-151.34	0.09018	320.91	-1000000	-1000000	-1000000	-1000000	
4.900	0.1577	-101.70	0.09481	321.76	-1000000	-1000000	-1000000	-1000000	
4.920	0.1578	-43.09	0.09896	322.32	-1000000	-1000000	-1000000	-1000000	
4.940	0.1579	15.86	0.1024	322.60	-1000000	-1000000	-1000000	-1000000	
4.960	0.1579	65.62	0.1047	322.86	-1000000	-1000000	-1000000	-1000000	
4.980	0.1578	100.50	0.1060	323.08	-1000000	-1000000	-1000000	-1000000	
5.000	0.1578	120.71	0.1067	322.70	-1000000	-1000000	-1000000	-1000000	
5.020	0.1579	130.38	0.1069	322.21	-1000000	-1000000	-1000000	-1000000	
5.040	0.1579	134.73	0.1068	321.81	-1000000	-1000000	-1000000	-1000000	
5.060	0.1579	136.12	0.1068	321.16	-1000000	-1000000	-1000000	-1000000	
5.080	0.1579	135.53	0.1069	321.13	-1000000	-1000000	-1000000	-1000000	
5.100	0.1579	134.85	0.1070	321.64	-1000000	-1000000	-1000000	-1000000	
5.120	0.1579	134.79	0.1069	321.93	-1000000	-1000000	-1000000	-1000000	
5.140	0.1579	134.81	0.1069	321.86	-1000000	-1000000	-1000000	-1000000	
5.160	0.1579	135.14	0.1069	321.64	-1000000	-1000000	-1000000	-1000000	
5.180	0.1578	135.81	0.1069	321.33	-1000000	-1000000	-1000000	-1000000	
5.200	0.1578	136.36	0.1069	320.96	-1000000	-1000000	-1000000	-1000000	
5.220	0.1579	136.95	0.1068	320.75	-1000000	-1000000	-1000000	-1000000	
5.240	0.1579	137.67	0.1066	320.57	-1000000	-1000000	-1000000	-1000000	
5.260	0.1579	137.97	0.1063	320.50	-1000000	-1000000	-1000000	-1000000	
5.280	0.1578	138.39	0.1062	320.81	-1000000	-1000000	-1000000	-1000000	
5.300	0.1578	139.13	0.1062	321.06	-1000000	-1000000	-1000000	-1000000	
5.320	0.1578	139.57	0.1062	320.63	-1000000	-1000000	-1000000	-1000000	
5.340	0.1579	140.12	0.1062	320.38	-1000000	-1000000	-1000000	-1000000	
5.360	0.1579	140.95	0.1062	320.06	-1000000	-1000000	-1000000	-1000000	
5.380	0.1579	141.50	0.1060	319.78	-1000000	-1000000	-1000000	-1000000	
5.400	0.1578	142.24	0.1057	320.10	-1000000	-1000000	-1000000	-1000000	
5.420	0.1578	142.95	0.1055	320.44	-1000000	-1000000	-1000000	-1000000	
5.440	0.1578	143.15	0.1055	320.34	-1000000	-1000000	-1000000	-1000000	
5.460	0.1578	143.07	0.1055	320.57	-1000000	-1000000	-1000000	-1000000	
5.480	0.1577	142.94	0.1054	320.75	-1000000	-1000000	-1000000	-1000000	
5.500	0.1577	142.24	0.1051	320.34	-1000000	-1000000	-1000000	-1000000	
5.520	0.1577	141.51	0.1049	319.81	-1000000	-1000000	-1000000	-1000000	
5.540	0.1577	140.57	0.1049	319.71	-1000000	-1000000	-1000000	-1000000	
5.560	0.1578	139.37	0.1048	319.79	-1000000	-1000000	-1000000	-1000000	
5.580	0.1578	138.05	0.1047	319.98	-1000000	-1000000	-1000000	-1000000	
5.600	0.1578	136.46	0.1044	319.97	-1000000	-1000000	-1000000	-1000000	
5.620	0.1578	134.42	0.1043	319.87	-1000000	-1000000	-1000000	-1000000	
5.640	0.1578	131.87	0.1042	320.30	-1000000	-1000000	-1000000	-1000000	
5.660	0.1579	128.03	0.1042	320.91	-1000000	-1000000	-1000000	-1000000	
5.680	0.1580	122.33	0.1043	321.09	-1000000	-1000000	-1000000	-1000000	
5.700	0.1581	113.37	0.1043	321.18	-1000000	-1000000	-1000000	-1000000	
5.720	0.1583	99.01	0.1043	321.52	-1000000	-1000000	-1000000	-1000000	
5.740	0.1587	77.57	0.1044	322.14	-1000000	-1000000	-1000000	-1000000	
5.760	0.1589	50.96	0.1047	322.68	-1000000	-1000000	-1000000	-1000000	
5.780	0.1592	24.73	0.1053	323.36	-1000000	-1000000	-1000000	-1000000	
5.800	0.1596	7.315	0.1063	324.29	-1000000	-1000000	-1000000	-1000000	
5.820	0.1598	4.945	0.1078	324.72	-1000000	-1000000	-1000000	-1000000	
5.840	0.1599	18.64	0.1097	324.76	-1000000	-1000000	-1000000	-1000000	
5.860	0.1600	44.62	0.1118	324.93	-1000000	-1000000	-1000000	-1000000	
5.880	0.1601	74.77	0.1136	325.15	-1000000	-1000000	-1000000	-1000000	
5.900	0.1602	101.28	0.1148	325.27	-1000000	-1000000	-1000000	-1000000	
5.920	0.1603	119.69	0.1154	325.55	-1000000	-1000000	-1000000	-1000000	
5.940	0.1603	129.82	0.1156	325.58	-1000000	-1000000	-1000000	-1000000	
5.960	0.1603	133.77	0.1156	325.81	-1000000	-1000000	-1000000	-1000000	
5.980	0.1603	134.32	0.1156	326.18	-1000000	-1000000	-1000000	-1000000	
6.000	0.1603	133.27	0.1157	326.27	-1000000	-1000000	-1000000	-1000000	
6.020	0.1603	131.53	0.1157	326.02	-1000000	-1000000	-1000000	-1000000	
6.040	0.1603	129.60	0.1156	325.81	-1000000	-1000000	-1000000	-1000000	
6.060	0.1603	127.52	0.1156	326.21	-1000000	-1000000	-1000000	-1000000	
6.080	0.1603	125.20	0.1155	326.36	-1000000	-1000000	-1000000	-1000000	
6.100	0.1605	122.41	0.1155	326.60	-1000000	-1000000	-1000000	-1000000	
6.120	0.1606	118.81	0.1156	327.04	-1000000	-1000000	-1000000	-1000000	
6.140	0.1606	114.58	0.1156	327.25	-1000000	-1000000	-1000000	-1000000	
6.160	0.1606	110.71	0.1158	327.03	-1000000	-1000000	-1000000	-1000000	
6.180	0.1607	107.86	0.1162	327.32	-1000000	-1000000	-1000000	-1000000	
6.200	0.1608	106.22	0.1163	327.75	-1000000	-1000000	-1000000	-1000000	
6.220	0.1609	105.26	0.1166	327.97	-1000000	-1000000	-1000000	-1000000	
