Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
2.700	0.04429	-91.09	0.1439	300.11	-1000000	-1000000	-1000000	-1000000	
2.720	0.04507	-89.05	0.1469	300.12	-1000000	-1000000	-1000000	-1000000	
2.740	0.04590	-88.32	0.1499	300.14	-1000000	-1000000	-1000000	-1000000	
2.760	0.04681	-88.52	0.1531	300.14	-1000000	-1000000	-1000000	-1000000	
2.780	0.04774	-89.25	0.1562	300.11	-1000000	-1000000	-1000000	-1000000	
2.800	0.04860	-89.57	0.1592	300.11	-1000000	-1000000	-1000000	-1000000	
2.820	0.04942	-89.70	0.1623	300.13	-1000000	-1000000	-1000000	-1000000	
2.840	0.05024	-90.21	0.1654	300.14	-1000000	-1000000	-1000000	-1000000	
2.860	0.05104	-90.97	0.1685	300.13	-1000000	-1000000	-1000000	-1000000	
2.880	0.05185	-92.17	0.1715	300.11	-1000000	-1000000	-1000000	-1000000	
2.900	0.05271	-93.64	0.1744	300.11	-1000000	-1000000	-1000000	-1000000	
2.920	0.05355	-95.27	0.1775	300.13	-1000000	-1000000	-1000000	-1000000	
2.940	0.05442	-96.78	0.1805	300.14	-1000000	-1000000	-1000000	-1000000	
2.960	0.05530	-97.74	0.1836	300.13	-1000000	-1000000	-1000000	-1000000	
2.980	0.05619	-97.77	0.1868	300.11	-1000000	-1000000	-1000000	-1000000	
3.000	0.05708	-97.02	0.1901	300.12	-1000000	-1000000	-1000000	-1000000	
3.020	0.05790	-95.81	0.1932	300.14	-1000000	-1000000	-1000000	-1000000	
3.040	0.05872	-95.03	0.1963	300.15	-1000000	-1000000	-1000000	-1000000	
3.060	0.05959	-94.83	0.1995	300.13	-1000000	-1000000	-1000000	-1000000	
3.080	0.06050	-95.11	0.2026	300.11	-1000000	-1000000	-1000000	-1000000	
3.100	0.06138	-95.92	0.2058	300.11	-1000000	-1000000	-1000000	-1000000	
3.120	0.06225	-96.39	0.2089	300.13	-1000000	-1000000	-1000000	-1000000	
3.140	0.06310	-96.51	0.2120	300.13	-1000000	-1000000	-1000000	-1000000	
3.160	0.06398	-96.55	0.2151	300.12	-1000000	-1000000	-1000000	-1000000	
3.180	0.06484	-96.56	0.2182	300.10	-1000000	-1000000	-1000000	-1000000	
3.200	0.06570	-96.14	0.2214	300.12	-1000000	-1000000	-1000000	-1000000	
3.220	0.06656	-95.33	0.2246	300.14	-1000000	-1000000	-1000000	-1000000	
3.240	0.06738	-94.99	0.2279	300.13	-1000000	-1000000	-1000000	-1000000	
3.260	0.06822	-94.93	0.2311	300.11	-1000000	-1000000	-1000000	-1000000	
3.280	0.06913	-95.34	0.2341	300.11	-1000000	-1000000	-1000000	-1000000	
3.300	0.07003	-96.24	0.2371	300.13	-1000000	-1000000	-1000000	-1000000	
3.320	0.07090	-97.13	0.2402	300.14	-1000000	-1000000	-1000000	-1000000	
3.340	0.07177	-98.35	0.2433	300.13	-1000000	-1000000	-1000000	-1000000	
3.360	0.07260	-99.45	0.2464	300.11	-1000000	-1000000	-1000000	-1000000	
3.380	0.07343	-99.79	0.2495	300.11	-1000000	-1000000	-1000000	-1000000	
3.400	0.07429	-99.77	0.2527	300.13	-1000000	-1000000	-1000000	-1000000	
3.420	0.07516	-99.72	0.2559	300.14	-1000000	-1000000	-1000000	-1000000	
3.440	0.07604	-99.75	0.2592	300.13	-1000000	-1000000	-1000000	-1000000	
3.460	0.07693	-99.45	0.2624	300.11	-1000000	-1000000	-1000000	-1000000	
3.480	0.07781	-98.72	0.2656	300.11	-1000000	-1000000	-1000000	-1000000	
3.500	0.07866	-98.36	0.2687	300.13	-1000000	-1000000	-1000000	-1000000	
3.520	0.07955	-98.21	0.2718	300.14	-1000000	-1000000	-1000000	-1000000	
3.540	0.08044	-98.15	0.2749	300.12	-1000000	-1000000	-1000000	-1000000	
3.560	0.08128	-98.22	0.2782	300.11	-1000000	-1000000	-1000000	-1000000	
3.580	0.08213	-98.37	0.2814	300.12	-1000000	-1000000	-1000000	-1000000	
3.600	0.08302	-98.28	0.2845	300.14	-1000000	-1000000	-1000000	-1000000	
3.620	0.08393	-97.69	0.2877	300.14	-1000000	-1000000	-1000000	-1000000	
3.640	0.08484	-97.03	0.2910	300.11	-1000000	-1000000	-1000000	-1000000	
3.660	0.08573	-96.72	0.2942	300.11	-1000000	-1000000	-1000000	-1000000	
3.680	0.08655	-96.65	0.2974	300.13	-1000000	-1000000	-1000000	-1000000	
3.700	0.08736	-96.65	0.3005	300.14	-1000000	-1000000	-1000000	-1000000	
3.720	0.08824	-97.12	0.3035	300.13	-1000000	-1000000	-1000000	-1000000	
3.740	0.08912	-98.07	0.3066	300.11	-1000000	-1000000	-1000000	-1000000	
3.760	0.08994	-99.09	0.3097	300.11	-1000000	-1000000	-1000000	-1000000	
3.780	0.09080	-99.69	0.3129	300.13	-1000000	-1000000	-1000000	-1000000	
3.800	0.09171	-99.93	0.3161	300.14	-1000000	-1000000	-1000000	-1000000	
3.820	0.09260	-99.99	0.3194	300.13	-1000000	-1000000	-1000000	-1000000	
3.840	0.09345	-99.84	0.3226	300.13	-1000000	-1000000	-1000000	-1000000	
3.860	0.09430	-99.26	0.3257	300.13	-1000000	-1000000	-1000000	-1000000	
3.880	0.09514	-98.58	0.3290	300.16	-1000000	-1000000	-1000000	-1000000	
3.900	0.09601	-98.24	0.3322	300.17	-1000000	-1000000	-1000000	-1000000	
3.920	0.09690	-98.24	0.3353	300.16	-1000000	-1000000	-1000000	-1000000	
3.940	0.09779	-98.38	0.3384	300.28	-1000000	-1000000	-1000000	-1000000	
3.960	0.09867	-98.32	0.3415	300.96	-1000000	-1000000	-1000000	-1000000	
3.980	0.09955	-98.32	0.3446	302.08	-1000000	-1000000	-1000000	-1000000	
4.000	0.1004	-98.34	0.3477	303.19	-1000000	-1000000	-1000000	-1000000	
4.020	0.1012	-98.18	0.3509	304.44	-1000000	-1000000	-1000000	-1000000	
4.040	0.1021	-97.66	0.3541	305.76	-1000000	-1000000	-1000000	-1000000	
4.060	0.1029	-96.97	0.3573	307.50	-1000000	-1000000	-1000000	-1000000	
4.080	0.1038	-96.55	0.3605	308.80	-1000000	-1000000	-1000000	-1000000	
4.100	0.1047	-96.25	0.3637	309.87	-1000000	-1000000	-1000000	-1000000	
4.120	0.1055	-95.56	0.3669	311.39	-1000000	-1000000	-1000000	-1000000	
4.140	0.1063	-94.99	0.3702	313.64	-1000000	-1000000	-1000000	-1000000	
4.160	0.1070	-94.18	0.3733	315.34	-1000000	-1000000	-1000000	-1000000	
4.180	0.1077	-89.86	0.3764	316.31	-1000000	-1000000	-1000000	-1000000	
4.200	0.1082	-78.16	0.3794	317.07	-1000000	-1000000	-1000000	-1000000	
4.220	0.1086	-56.11	0.3825	317.74	-1000000	-1000000	-1000000	-1000000	
4.240	0.1089	-24.44	0.3856	318.22	-1000000	-1000000	-1000000	-1000000	
4.260	0.1091	13.15	0.3883	318.45	-1000000	-1000000	-1000000	-1000000	
4.280	0.1093	51.05	0.3906	317.92	-1000000	-1000000	-1000000	-1000000	
4.300	0.1094	83.12	0.3922	318.56	-1000000	-1000000	-1000000	-1000000	
4.320	0.1094	105.22	0.3932	319.44	-1000000	-1000000	-1000000	-1000000	
4.340	0.1094	117.78	0.3936	319.50	-1000000	-1000000	-1000000	-1000000	
4.360	0.1094	123.27	0.3936	319.55	-1000000	-1000000	-1000000	-1000000	
4.380	0.1095	124.03	0.3936	319.64	-1000000	-1000000	-1000000	-1000000	
4.400	0.1095	122.26	0.3937	318.82	-1000000	-1000000	-1000000	-1000000	
4.420	0.1095	119.42	0.3939	318.92	-1000000	-1000000	-1000000	-1000000	
4.440	0.1095	116.17	0.3942	319.46	-1000000	-1000000	-1000000	-1000000	
4.460	0.1097	112.68	0.3943	319.78	-1000000	-1000000	-1000000	-1000000	
4.480	0.1098	108.65	0.3945	319.62	-1000000	-1000000	-1000000	-1000000	
4.500	0.1100	104.97	0.3948	319.65	-1000000	-1000000	-1000000	-1000000	
4.520	0.1101	102.40	0.3951	319.89	-1000000	-1000000	-1000000	-1000000	
4.540	0.1102	100.76	0.3955	320.14	-1000000	-1000000	-1000000	-1000000	
4.560	0.1103	100.46	0.3959	319.94	-1000000	-1000000	-1000000	-1000000	
4.580	0.1104	101.57	0.3963	319.72	-1000000	-1000000	-1000000	-1000000	
4.600	0.1105	103.86	0.3968	320.29	-1000000	-1000000	-1000000	-1000000	
4.620	0.1105	106.12	0.3971	321.14	-1000000	-1000000	-1000000	-1000000	
4.640	0.1106	108.00	0.3975	320.97	-1000000	-1000000	-1000000	-1000000	
4.660	0.1107	109.22	0.3979	320.68	-1000000	-1000000	-1000000	-1000000	
4.680	0.1108	109.43	0.3983	320.45	-1000000	-1000000	-1000000	-1000000	
4.700	0.1109	108.79	0.3985	321.09	-1000000	-1000000	-1000000	-1000000	
4.720	0.1110	108.27	0.3989	321.82	-1000000	-1000000	-1000000	-1000000	
4.740	0.1110	107.67	0.3992	322.16	-1000000	-1000000	-1000000	-1000000	
4.760	0.1111	106.65	0.3996	321.70	-1000000	-1000000	-1000000	-1000000	
4.780	0.1112	105.14	0.3998	321.75	-1000000	-1000000	-1000000	-1000000	
4.800	0.1113	103.90	0.4002	322.02	-1000000	-1000000	-1000000	-1000000	
4.820	0.1115	103.30	0.4005	322.41	-1000000	-1000000	-1000000	-1000000	
4.840	0.1116	103.25	0.4009	322.51	-1000000	-1000000	-1000000	-1000000	
4.860	0.1117	103.55	0.4014	322.55	-1000000	-1000000	-1000000	-1000000	
4.880	0.1118	104.00	0.4017	322.85	-1000000	-1000000	-1000000	-1000000	
4.900	0.1119	103.95	0.4020	322.70	-1000000	-1000000	-1000000	-1000000	
4.920	0.1119	103.27	0.4025	323.18	-1000000	-1000000	-1000000	-1000000	
4.940	0.1121	102.22	0.4029	323.65	-1000000	-1000000	-1000000	-1000000	
4.960	0.1121	101.54	0.4033	323.52	-1000000	-1000000	-1000000	-1000000	
4.980	0.1122	101.85	0.4038	323.69	-1000000	-1000000	-1000000	-1000000	
5.000	0.1124	102.90	0.4042	324.15	-1000000	-1000000	-1000000	-1000000	
5.020	0.1125	103.77	0.4045	324.50	-1000000	-1000000	-1000000	-1000000	
5.040	0.1126	103.84	0.4049	325.17	-1000000	-1000000	-1000000	-1000000	
5.060	0.1127	103.18	0.4054	325.56	-1000000	-1000000	-1000000	-1000000	
5.080	0.1128	101.99	0.4057	325.59	-1000000	-1000000	-1000000	-1000000	
5.100	0.1129	100.63	0.4061	325.37	-1000000	-1000000	-1000000	-1000000	
5.120	0.1130	99.95	0.4065	324.99	-1000000	-1000000	-1000000	-1000000	
5.140	0.1131	101.04	0.4069	325.19	-1000000	-1000000	-1000000	-1000000	
5.160	0.1132	103.72	0.4074	325.85	-1000000	-1000000	-1000000	-1000000	
5.180	0.1133	106.61	0.4079	326.30	-1000000	-1000000	-1000000	-1000000	
5.200	0.1134	108.66	0.4083	326.19	-1000000	-1000000	-1000000	-1000000	
5.220	0.1135	109.70	0.4086	326.10	-1000000	-1000000	-1000000	-1000000	
5.240	0.1135	109.76	0.4089	326.71	-1000000	-1000000	-1000000	-1000000	
5.260	0.1136	108.54	0.4092	327.54	-1000000	-1000000	-1000000	-1000000	
5.280	0.1137	106.53	0.4095	327.84	-1000000	-1000000	-1000000	-1000000	
5.300	0.1138	105.24	0.4100	327.77	-1000000	-1000000	-1000000	-1000000	
5.320	0.1138	105.05	0.4104	327.65	-1000000	-1000000	-1000000	-1000000	
5.340	0.1139	105.88	0.4107	328.22	-1000000	-1000000	-1000000	-1000000	
5.360	0.1140	107.21	0.4110	328.59	-1000000	-1000000	-1000000	-1000000	
5.380	0.1141	108.73	0.4115	328.56	-1000000	-1000000	-1000000	-1000000	
5.400	0.1142	109.83	0.4119	328.68	-1000000	-1000000	-1000000	-1000000	
5.420	0.1142	110.87	0.4122	328.62	-1000000	-1000000	-1000000	-1000000	
5.440	0.1143	111.68	0.4125	328.72	-1000000	-1000000	-1000000	-1000000	
5.460	0.1144	112.42	0.4129	329.01	-1000000	-1000000	-1000000	-1000000	
5.480	0.1145	112.63	0.4131	329.42	-1000000	-1000000	-1000000	-1000000	
5.500	0.1146	112.04	0.4134	329.67	-1000000	-1000000	-1000000	-1000000	
5.520	0.1147	110.92	0.4137	329.96	-1000000	-1000000	-1000000	-1000000	
5.540	0.1148	109.25	0.4139	330.26	-1000000	-1000000	-1000000	-1000000	
5.560	0.1148	107.22	0.4142	330.55	-1000000	-1000000	-1000000	-1000000	
5.580	0.1149	105.81	0.4145	330.61	-1000000	-1000000	-1000000	-1000000	
5.600	0.1149	105.98	0.4149	330.46	-1000000	-1000000	-1000000	-1000000	
5.620	0.1150	107.66	0.4153	330.14	-1000000	-1000000	-1000000	-1000000	
5.640	0.1151	110.52	0.4157	330.07	-1000000	-1000000	-1000000	-1000000	
5.660	0.1152	113.67	0.4160	330.40	-1000000	-1000000	-1000000	-1000000	
5.680	0.1153	116.09	0.4164	330.74	-1000000	-1000000	-1000000	-1000000	
5.700	0.1154	117.17	0.4166	331.00	-1000000	-1000000	-1000000	-1000000	
5.720	0.1154	115.93	0.4167	331.40	-1000000	-1000000	-1000000	-1000000	
5.740	0.1155	113.12	0.4170	331.67	-1000000	-1000000	-1000000	-1000000	
5.760	0.1155	109.47	0.4171	331.69	-1000000	-1000000	-1000000	-1000000	
5.780	0.1156	105.46	0.4173	331.72	-1000000	-1000000	-1000000	-1000000	
5.800	0.1157	102.20	0.4177	331.99	-1000000	-1000000	-1000000	-1000000	
5.820	0.1158	100.70	0.4182	332.32	-1000000	-1000000	-1000000	-1000000	
5.840	0.1160	100.98	0.4186	332.41	-1000000	-1000000	-1000000	-1000000	
5.860	0.1161	102.07	0.4191	332.85	-1000000	-1000000	-1000000	-1000000	
5.880	0.1162	103.80	0.4195	333.19	-1000000	-1000000	-1000000	-1000000	
5.900	0.1162	105.31	0.4199	333.04	-1000000	-1000000	-1000000	-1000000	
5.920	0.1162	106.56	0.4203	333.66	-1000000	-1000000	-1000000	-1000000	
5.940	0.1163	107.75	0.4206	333.96	-1000000	-1000000	-1000000	-1000000	
5.960	0.1164	108.29	0.4210	333.80	-1000000	-1000000	-1000000	-1000000	
5.980	0.1165	108.33	0.4215	333.88	-1000000	-1000000	-1000000	-1000000	
6.000	0.1166	107.70	0.4219	333.96	-1000000	-1000000	-1000000	-1000000	
6.020	0.1168	106.65	0.4221	334.26	-1000000	-1000000	-1000000	-1000000	
6.040	0.1169	105.52	0.4224	334.85	-1000000	-1000000	-1000000	-1000000	
6.060	0.1170	105.15	0.4227	335.30	-1000000	-1000000	-1000000	-1000000	
6.080	0.1170	105.45	0.4230	335.42	-1000000	-1000000	-1000000	-1000000	
6.100	0.1171	106.47	0.4235	335.63	-1000000	-1000000	-1000000	-1000000	
6.120	0.1171	108.00	0.4239	335.38	-1000000	-1000000	-1000000	-1000000	
6.140	0.1172	109.24	0.4244	335.11	-1000000	-1000000	-1000000	-1000000	
6.160	0.1173	109.92	0.4248	335.36	-1000000	-1000000	-1000000	-1000000	
6.180	0.1174	110.48	0.4251	335.94	-1000000	-1000000	-1000000	-1000000	
6.200	0.1175	111.17	0.4253	336.38	-1000000	-1000000	-1000000	-1000000	
6.220	0.1176	111.63	0.4256	336.43	-1000000	-1000000	-1000000	-1000000	
6.240	0.1177	111.72	0.4259	336.56	-1000000	-1000000	-1000000	-1000000	
6.260	0.1177	111.21	0.4263	337.06	-1000000	-1000000	-1000000	-1000000	
6.280	0.1178	110.37	0.4265	336.98	-1000000	-1000000	-1000000	-1000000	
6.300	0.1179	109.15	0.4268	336.95	-1000000	-1000000	-1000000	-1000000	
