Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
6.100	0.1334	133.20	1.145	327.17	-1000000	-1000000	-1000000	-1000000	
6.120	0.1334	132.50	1.145	327.38	-1000000	-1000000	-1000000	-1000000	
6.140	0.1334	132.03	1.144	327.33	-1000000	-1000000	-1000000	-1000000	
6.160	0.1334	131.75	1.144	327.14	-1000000	-1000000	-1000000	-1000000	
6.180	0.1334	130.87	1.144	327.01	-1000000	-1000000	-1000000	-1000000	
6.200	0.1335	129.73	1.144	327.29	-1000000	-1000000	-1000000	-1000000	
6.220	0.1335	128.39	1.145	327.51	-1000000	-1000000	-1000000	-1000000	
6.240	0.1336	126.69	1.145	327.45	-1000000	-1000000	-1000000	-1000000	
6.260	0.1336	124.28	1.145	327.08	-1000000	-1000000	-1000000	-1000000	
6.280	0.1336	120.89	1.144	326.79	-1000000	-1000000	-1000000	-1000000	
6.300	0.1336	116.13	1.144	327.57	-1000000	-1000000	-1000000	-1000000	
6.320	0.1336	108.97	1.144	328.39	-1000000	-1000000	-1000000	-1000000	
6.340	0.1339	97.72	1.144	329.53	-1000000	-1000000	-1000000	-1000000	
6.360	0.1342	79.37	1.144	330.61	-1000000	-1000000	-1000000	-1000000	
6.380	0.1346	53.39	1.145	331.60	-1000000	-1000000	-1000000	-1000000	
6.400	0.1350	24.00	1.145	332.67	-1000000	-1000000	-1000000	-1000000	
6.420	0.1354	-2.910	1.146	333.77	-1000000	-1000000	-1000000	-1000000	
6.440	0.1358	-19.13	1.148	334.45	-1000000	-1000000	-1000000	-1000000	
6.460	0.1361	-15.32	1.150	334.95	-1000000	-1000000	-1000000	-1000000	
6.480	0.1363	7.428	1.153	335.16	-1000000	-1000000	-1000000	-1000000	
6.500	0.1364	42.47	1.155	335.34	-1000000	-1000000	-1000000	-1000000	
6.520	0.1364	80.84	1.157	335.55	-1000000	-1000000	-1000000	-1000000	
6.540	0.1365	113.31	1.158	335.79	-1000000	-1000000	-1000000	-1000000	
6.560	0.1364	134.29	1.158	335.80	-1000000	-1000000	-1000000	-1000000	
6.580	0.1364	144.47	1.158	335.57	-1000000	-1000000	-1000000	-1000000	
6.600	0.1364	148.01	1.158	335.52	-1000000	-1000000	-1000000	-1000000	
6.620	0.1365	148.23	1.158	335.68	-1000000	-1000000	-1000000	-1000000	
6.640	0.1364	147.53	1.157	335.56	-1000000	-1000000	-1000000	-1000000	
6.660	0.1364	146.73	1.157	335.68	-1000000	-1000000	-1000000	-1000000	
6.680	0.1364	145.91	1.158	335.99	-1000000	-1000000	-1000000	-1000000	
6.700	0.1365	145.43	1.158	336.23	-1000000	-1000000	-1000000	-1000000	
6.720	0.1365	144.68	1.158	336.45	-1000000	-1000000	-1000000	-1000000	
6.740	0.1365	143.83	1.158	336.43	-1000000	-1000000	-1000000	-1000000	
6.760	0.1364	142.91	1.158	336.31	-1000000	-1000000	-1000000	-1000000	
6.780	0.1364	142.00	1.157	336.43	-1000000	-1000000	-1000000	-1000000	
6.800	0.1364	141.05	1.157	336.47	-1000000	-1000000	-1000000	-1000000	
6.820	0.1364	139.77	1.157	336.45	-1000000	-1000000	-1000000	-1000000	
6.840	0.1364	138.84	1.156	336.15	-1000000	-1000000	-1000000	-1000000	
6.860	0.1364	138.11	1.156	335.87	-1000000	-1000000	-1000000	-1000000	
6.880	0.1364	137.34	1.155	335.75	-1000000	-1000000	-1000000	-1000000	
6.900	0.1364	136.47	1.155	335.63	-1000000	-1000000	-1000000	-1000000	
6.920	0.1364	135.62	1.156	335.66	-1000000	-1000000	-1000000	-1000000	
6.940	0.1364	134.79	1.156	335.89	-1000000	-1000000	-1000000	-1000000	
6.960	0.1364	133.70	1.156	335.85	-1000000	-1000000	-1000000	-1000000	
6.980	0.1364	132.45	1.155	335.67	-1000000	-1000000	-1000000	-1000000	
7.000	0.1364	131.34	1.154	335.89	-1000000	-1000000	-1000000	-1000000	
7.020	0.1364	130.35	1.154	336.57	-1000000	-1000000	-1000000	-1000000	
7.040	0.1365	129.15	1.155	336.87	-1000000	-1000000	-1000000	-1000000	
7.060	0.1365	127.56	1.155	336.99	-1000000	-1000000	-1000000	-1000000	
7.080	0.1365	125.48	1.155	337.07	-1000000	-1000000	-1000000	-1000000	
7.100	0.1366	123.05	1.154	337.11	-1000000	-1000000	-1000000	-1000000	
7.120	0.1366	119.44	1.154	337.36	-1000000	-1000000	-1000000	-1000000	
7.140	0.1367	114.31	1.155	337.84	-1000000	-1000000	-1000000	-1000000	
7.160	0.1368	106.38	1.155	338.10	-1000000	-1000000	-1000000	-1000000	
7.180	0.1371	93.15	1.155	338.73	-1000000	-1000000	-1000000	-1000000	
7.200	0.1374	72.86	1.155	339.80	-1000000	-1000000	-1000000	-1000000	
7.220	0.1378	45.47	1.154	341.26	-1000000	-1000000	-1000000	-1000000	
7.240	0.1382	14.02	1.155	342.41	-1000000	-1000000	-1000000	-1000000	
7.260	0.1386	-14.57	1.157	343.55	-1000000	-1000000	-1000000	-1000000	
7.280	0.1390	-29.20	1.159	344.69	-1000000	-1000000	-1000000	-1000000	
7.300	0.1393	-24.56	1.161	345.34	-1000000	-1000000	-1000000	-1000000	
7.320	0.1395	-1.074	1.163	345.55	-1000000	-1000000	-1000000	-1000000	
7.340	0.1396	36.32	1.166	345.74	-1000000	-1000000	-1000000	-1000000	
7.360	0.1397	75.79	1.168	346.07	-1000000	-1000000	-1000000	-1000000	
7.380	0.1397	107.42	1.169	346.58	-1000000	-1000000	-1000000	-1000000	
7.400	0.1397	127.74	1.170	347.01	-1000000	-1000000	-1000000	-1000000	
7.420	0.1397	138.00	1.170	346.98	-1000000	-1000000	-1000000	-1000000	
7.440	0.1397	142.21	1.170	346.81	-1000000	-1000000	-1000000	-1000000	
7.460	0.1397	143.18	1.170	346.82	-1000000	-1000000	-1000000	-1000000	
7.480	0.1397	142.70	1.169	346.84	-1000000	-1000000	-1000000	-1000000	
7.500	0.1397	142.11	1.169	346.74	-1000000	-1000000	-1000000	-1000000	
7.520	0.1397	141.96	1.169	346.89	-1000000	-1000000	-1000000	-1000000	
7.540	0.1397	142.06	1.169	346.75	-1000000	-1000000	-1000000	-1000000	
7.560	0.1397	142.13	1.169	346.33	-1000000	-1000000	-1000000	-1000000	
7.580	0.1397	142.12	1.168	346.18	-1000000	-1000000	-1000000	-1000000	
7.600	0.1397	142.03	1.168	346.26	-1000000	-1000000	-1000000	-1000000	
7.620	0.1396	141.93	1.168	346.31	-1000000	-1000000	-1000000	-1000000	
7.640	0.1396	141.80	1.168	346.39	-1000000	-1000000	-1000000	-1000000	
7.660	0.1397	141.82	1.168	346.49	-1000000	-1000000	-1000000	-1000000	
7.680	0.1398	142.09	1.168	346.52	-1000000	-1000000	-1000000	-1000000	
7.700	0.1397	142.28	1.168	346.76	-1000000	-1000000	-1000000	-1000000	
7.720	0.1397	142.00	1.167	347.08	-1000000	-1000000	-1000000	-1000000	
7.740	0.1398	141.10	1.167	347.01	-1000000	-1000000	-1000000	-1000000	
7.760	0.1398	140.57	1.167	347.13	-1000000	-1000000	-1000000	-1000000	
7.780	0.1397	140.20	1.167	347.31	-1000000	-1000000	-1000000	-1000000	
7.800	0.1397	139.36	1.167	347.07	-1000000	-1000000	-1000000	-1000000	
7.820	0.1397	138.38	1.167	347.09	-1000000	-1000000	-1000000	-1000000	
7.840	0.1397	137.03	1.166	347.44	-1000000	-1000000	-1000000	-1000000	
7.860	0.1398	135.32	1.167	347.46	-1000000	-1000000	-1000000	-1000000	
7.880	0.1398	133.52	1.166	347.37	-1000000	-1000000	-1000000	-1000000	
7.900	0.1398	131.84	1.166	347.57	-1000000	-1000000	-1000000	-1000000	
7.920	0.1398	129.44	1.166	347.71	-1000000	-1000000	-1000000	-1000000	
7.940	0.1398	126.07	1.166	347.68	-1000000	-1000000	-1000000	-1000000	
7.960	0.1399	121.15	1.166	347.89	-1000000	-1000000	-1000000	-1000000	
7.980	0.1400	114.03	1.166	348.38	-1000000	-1000000	-1000000	-1000000	
8.000	0.1402	103.42	1.166	349.17	-1000000	-1000000	-1000000	-1000000	
8.020	0.1406	86.42	1.166	350.23	-1000000	-1000000	-1000000	-1000000	
8.040	0.1409	61.24	1.166	351.37	-1000000	-1000000	-1000000	-1000000	
8.060	0.1411	29.74	1.167	352.46	-1000000	-1000000	-1000000	-1000000	
8.080	0.1413	-0.8405	1.167	353.26	-1000000	-1000000	-1000000	-1000000	
8.100	0.1417	-19.87	1.168	353.80	-1000000	-1000000	-1000000	-1000000	
8.120	0.1421	-22.63	1.170	354.40	-1000000	-1000000	-1000000	-1000000	
8.140	0.1423	-8.400	1.172	354.98	-1000000	-1000000	-1000000	-1000000	
8.160	0.1425	21.51	1.175	355.22	-1000000	-1000000	-1000000	-1000000	
8.180	0.1426	57.96	1.177	355.30	-1000000	-1000000	-1000000	-1000000	
8.200	0.1426	90.62	1.178	355.39	-1000000	-1000000	-1000000	-1000000	
8.220	0.1426	114.36	1.179	355.47	-1000000	-1000000	-1000000	-1000000	
8.240	0.1425	128.37	1.179	355.45	-1000000	-1000000	-1000000	-1000000	
8.260	0.1426	135.31	1.179	355.43	-1000000	-1000000	-1000000	-1000000	
8.280	0.1426	138.51	1.179	355.52	-1000000	-1000000	-1000000	-1000000	
8.300	0.1426	139.90	1.179	355.80	-1000000	-1000000	-1000000	-1000000	
8.320	0.1425	140.21	1.179	355.93	-1000000	-1000000	-1000000	-1000000	
8.340	0.1426	140.28	1.179	355.90	-1000000	-1000000	-1000000	-1000000	
8.360	0.1426	140.62	1.179	355.90	-1000000	-1000000	-1000000	-1000000	
8.380	0.1426	141.49	1.179	356.00	-1000000	-1000000	-1000000	-1000000	
8.400	0.1425	141.83	1.179	355.98	-1000000	-1000000	-1000000	-1000000	
8.420	0.1425	141.84	1.179	356.12	-1000000	-1000000	-1000000	-1000000	
8.440	0.1425	142.02	1.178	356.29	-1000000	-1000000	-1000000	-1000000	
8.460	0.1426	142.28	1.178	356.27	-1000000	-1000000	-1000000	-1000000	
8.480	0.1426	142.96	1.178	356.20	-1000000	-1000000	-1000000	-1000000	
8.500	0.1426	143.41	1.178	356.24	-1000000	-1000000	-1000000	-1000000	
8.520	0.1426	143.60	1.178	356.25	-1000000	-1000000	-1000000	-1000000	
8.540	0.1426	143.64	1.177	356.05	-1000000	-1000000	-1000000	-1000000	
8.560	0.1426	143.59	1.177	355.88	-1000000	-1000000	-1000000	-1000000	
8.580	0.1426	143.55	1.177	355.79	-1000000	-1000000	-1000000	-1000000	
8.600	0.1426	143.41	1.177	355.85	-1000000	-1000000	-1000000	-1000000	
8.620	0.1425	142.82	1.177	355.93	-1000000	-1000000	-1000000	-1000000	
8.640	0.1425	142.09	1.177	356.05	-1000000	-1000000	-1000000	-1000000	
8.660	0.1426	141.06	1.176	356.20	-1000000	-1000000	-1000000	-1000000	
8.680	0.1426	139.87	1.176	356.34	-1000000	-1000000	-1000000	-1000000	
8.700	0.1426	138.38	1.176	356.51	-1000000	-1000000	-1000000	-1000000	
8.720	0.1425	136.38	1.176	356.83	-1000000	-1000000	-1000000	-1000000	
8.740	0.1425	133.96	1.176	357.06	-1000000	-1000000	-1000000	-1000000	
8.760	0.1426	130.79	1.176	357.45	-1000000	-1000000	-1000000	-1000000	
8.780	0.1427	126.15	1.176	357.70	-1000000	-1000000	-1000000	-1000000	
8.800	0.1427	119.73	1.175	357.89	-1000000	-1000000	-1000000	-1000000	
8.820	0.1430	110.15	1.175	358.43	-1000000	-1000000	-1000000	-1000000	
8.840	0.1432	95.14	1.175	359.46	-1000000	-1000000	-1000000	-1000000	
8.860	0.1434	72.24	1.176	360.62	-1000000	-1000000	-1000000	-1000000	
8.880	0.1436	41.79	1.176	361.34	-1000000	-1000000	-1000000	-1000000	
8.900	0.1439	9.685	1.176	361.80	-1000000	-1000000	-1000000	-1000000	
8.920	0.1442	-15.59	1.177	362.40	-1000000	-1000000	-1000000	-1000000	
8.940	0.1445	-26.11	1.179	363.08	-1000000	-1000000	-1000000	-1000000	
8.960	0.1447	-19.88	1.181	363.74	-1000000	-1000000	-1000000	-1000000	
8.980	0.1449	2.912	1.183	364.06	-1000000	-1000000	-1000000	-1000000	
9.000	0.1450	36.01	1.185	364.30	-1000000	-1000000	-1000000	-1000000	
9.020	0.1450	69.64	1.186	364.49	-1000000	-1000000	-1000000	-1000000	
9.040	0.1450	96.85	1.187	364.65	-1000000	-1000000	-1000000	-1000000	
9.060	0.1451	115.09	1.188	364.67	-1000000	-1000000	-1000000	-1000000	
9.080	0.1451	125.57	1.188	364.62	-1000000	-1000000	-1000000	-1000000	
9.100	0.1452	131.32	1.188	364.76	-1000000	-1000000	-1000000	-1000000	
9.120	0.1451	134.78	1.188	364.86	-1000000	-1000000	-1000000	-1000000	
9.140	0.1451	136.80	1.188	364.97	-1000000	-1000000	-1000000	-1000000	
9.160	0.1451	137.88	1.188	365.09	-1000000	-1000000	-1000000	-1000000	
9.180	0.1451	138.85	1.188	365.04	-1000000	-1000000	-1000000	-1000000	
9.200	0.1451	139.85	1.188	364.89	-1000000	-1000000	-1000000	-1000000	
9.220	0.1451	140.88	1.188	364.74	-1000000	-1000000	-1000000	-1000000	
9.240	0.1451	141.85	1.188	364.72	-1000000	-1000000	-1000000	-1000000	
9.260	0.1451	142.71	1.187	364.65	-1000000	-1000000	-1000000	-1000000	
9.280	0.1451	143.35	1.187	364.58	-1000000	-1000000	-1000000	-1000000	
9.300	0.1451	144.00	1.187	364.71	-1000000	-1000000	-1000000	-1000000	
9.320	0.1451	144.90	1.187	364.79	-1000000	-1000000	-1000000	-1000000	
9.340	0.1451	145.31	1.187	364.89	-1000000	-1000000	-1000000	-1000000	
9.360	0.1450	145.83	1.187	365.14	-1000000	-1000000	-1000000	-1000000	
9.380	0.1451	146.53	1.187	365.26	-1000000	-1000000	-1000000	-1000000	
9.400	0.1451	146.79	1.186	365.26	-1000000	-1000000	-1000000	-1000000	
9.420	0.1451	146.98	1.186	365.18	-1000000	-1000000	-1000000	-1000000	
9.440	0.1451	147.31	1.186	365.09	-1000000	-1000000	-1000000	-1000000	
9.460	0.1450	147.34	1.186	365.10	-1000000	-1000000	-1000000	-1000000	
9.480	0.1450	147.12	1.185	365.15	-1000000	-1000000	-1000000	-1000000	
9.500	0.1450	146.28	1.185	365.21	-1000000	-1000000	-1000000	-1000000	
9.520	0.1450	145.57	1.185	365.08	-1000000	-1000000	-1000000	-1000000	
9.540	0.1450	144.89	1.185	364.82	-1000000	-1000000	-1000000	-1000000	
9.560	0.1449	144.09	1.185	364.77	-1000000	-1000000	-1000000	-1000000	
9.580	0.1449	143.68	1.185	364.78	-1000000	-1000000	-1000000	-1000000	
9.600	0.1449	143.46	1.184	364.75	-1000000	-1000000	-1000000	-1000000	
9.620	0.1449	142.78	1.184	364.86	-1000000	-1000000	-1000000	-1000000	
9.640	0.1448	142.17	1.184	364.97	-1000000	-1000000	-1000000	-1000000	
9.660	0.1448	141.79	1.184	365.03	-1000000	-1000000	-1000000	-1000000	
9.680	0.1448	141.03	1.183	365.08	-1000000	-1000000	-1000000	-1000000	
9.700	0.1448	140.42	1.183	365.12	-1000000	-1000000	-1000000	-1000000	
9.720	0.1447	140.35	1.183	365.14	-1000000	-1000000	-1000000	-1000000	
9.740	0.1447	140.43	1.183	365.23	-1000000	-1000000	-1000000	-1000000	
9.760	0.1447	140.29	1.183	365.25	-1000000	-1000000	-1000000	-1000000	
9.780	0.1447	139.62	1.183	365.20	-1000000	-1000000	-1000000	-1000000	
9.800	0.1447	138.79	1.183	365.18	-1000000	-1000000	-1000000	-1000000	
9.820	0.1447	138.51	1.183	365.19	-1000000	-1000000	-1000000	-1000000	
9.840	0.1447	138.66	1.183	365.19	-1000000	-1000000	-1000000	-1000000	
9.860	0.1447	138.67	1.183	365.13	-1000000	-1000000	-1000000	-1000000	
9.880	0.1446	138.62	1.182	365.01	-1000000	-1000000	-1000000	-1000000	
9.900	0.1446	138.62	1.182	365.03	-1000000	-1000000	-1000000	-1000000	
9.920	0.1446	138.60	1.182	364.99	-1000000	-1000000	-1000000	-1000000	
9.940	0.1446	138.55	1.182	365.00	-1000000	-1000000	-1000000	-1000000	
9.960	0.1446	138.67	1.182	365.19	-1000000	-1000000	-1000000	-1000000	
9.980	0.1446	138.88	1.182	365.35	-1000000	-1000000	-1000000	-1000000	
10.00	0.1446	138.84	1.182	365.34	-1000000	-1000000	-1000000	-1000000	
10.02	0.1445	138.69	1.181	365.28	-1000000	-1000000	-1000000	-1000000	
10.04	0.1445	138.40	1.181	365.27	-1000000	-1000000	-1000000	-1000000	
10.06	0.1445	137.86	1.181	365.27	-1000000	-1000000	-1000000	-1000000	
10.08	0.1444	138.09	1.181	365.30	-1000000	-1000000	-1000000	-1000000	
10.10	0.1444	138.13	1.181	365.34	-1000000	-1000000	-1000000	-1000000	
10.12	0.1444	137.46	1.181	365.27	-1000000	-1000000	-1000000	-1000000	
10.14	0.1444	137.11	1.181	365.27	-1000000	-1000000	-1000000	-1000000	
10.16	0.1444	136.98	1.181	365.26	-1000000	-1000000	-1000000	-1000000	
10.18	0.1445	136.97	1.181	365.32	-1000000	-1000000	-1000000	-1000000	
10.20	0.1445	136.93	1.181	365.34	-1000000	-1000000	-1000000	-1000000	
10.22	0.1445	136.85	1.181	365.33	-1000000	-1000000	-1000000	-1000000	
10.24	0.1444	136.93	1.180	365.20	-1000000	-1000000	-1000000	-1000000	
10.26	0.1444	136.92	1.180	365.10	-1000000	-1000000	-1000000	-1000000	
10.28	0.1444	136.70	1.180	365.13	-1000000	-1000000	-1000000	-1000000	
10.30	0.1444	136.70	1.180	365.19	-1000000	-1000000	-1000000	-1000000	
10.32	0.1444	136.94	1.180	365.18	-1000000	-1000000	-1000000	-1000000	
10.34	0.1443	137.26	1.180	365.18	-1000000	-1000000	-1000000	-1000000	
10.36	0.1443	137.42	1.180	365.25	-1000000	-1000000	-1000000	-1000000	
10.38	0.1443	137.35	1.180	365.28	-1000000	-1000000	-1000000	-1000000	
10.40	0.1442	137.13	1.179	365.30	-1000000	-1000000	-1000000	-1000000	
10.42	0.1442	136.41	1.179	365.40	-1000000	-1000000	-1000000	-1000000	
10.44	0.1442	135.67	1.179	365.26	-1000000	-1000000	-1000000	-1000000	
10.46	0.1442	135.44	1.179	365.02	-1000000	-1000000	-1000000	-1000000	
10.48	0.1443	135.50	1.179	364.98	-1000000	-1000000	-1000000	-1000000	
10.50	0.1443	135.53	1.179	365.02	-1000000	-1000000	-1000000	-1000000	
10.52	0.1443	135.46	1.179	365.01	-1000000	-1000000	-1000000	-1000000	
10.54	0.1442	135.31	1.179	365.10	-1000000	-1000000	-1000000	-1000000	
10.56	0.1441	135.26	1.179	365.15	-1000000	-1000000	-1000000	-1000000	
10.58	0.1441	135.29	1.179	365.12	-1000000	-1000000	-1000000	-1000000	
10.60	0.1442	135.29	1.179	365.12	-1000000	-1000000	-1000000	-1000000	
10.62	0.1442	135.28	1.179	365.17	-1000000	-1000000	-1000000	-1000000	
10.64	0.1442	135.30	1.179	365.24	-1000000	-1000000	-1000000	-1000000	
10.66	0.1441	135.21	1.179	365.31	-1000000	-1000000	-1000000	-1000000	
10.68	0.1441	135.21	1.178	365.39	-1000000	-1000000	-1000000	-1000000	
10.70	0.1441	135.28	1.178	365.46	-1000000	-1000000	-1000000	-1000000	
10.72	0.1440	135.37	1.178	365.44	-1000000	-1000000	-1000000	-1000000	
10.74	0.1440	135.38	1.178	365.34	-1000000	-1000000	-1000000	-1000000	
10.76	0.1440	135.26	1.178	365.35	-1000000	-1000000	-1000000	-1000000	
10.78	0.1440	135.12	1.178	365.35	-1000000	-1000000	-1000000	-1000000	
10.80	0.1441	135.22	1.178	365.32	-1000000	-1000000	-1000000	-1000000	
10.82	0.1441	135.16	1.178	365.28	-1000000	-1000000	-1000000	-1000000	
10.84	0.1440	135.13	1.177	365.26	-1000000	-1000000	-1000000	-1000000	
10.86	0.1440	135.11	1.177	365.16	-1000000	-1000000	-1000000	-1000000	
10.88	0.1439	135.19	1.177	365.02	-1000000	-1000000	-1000000	-1000000	
10.90	0.1439	135.14	1.177	364.98	-1000000	-1000000	-1000000	-1000000	
10.92	0.1439	135.16	1.177	365.08	-1000000	-1000000	-1000000	-1000000	
10.94	0.1439	135.31	1.177	365.10	-1000000	-1000000	-1000000	-1000000	
10.96	0.1439	135.32	1.177	365.12	-1000000	-1000000	-1000000	-1000000	
10.98	0.1439	135.33	1.177	365.17	-1000000	-1000000	-1000000	-1000000	
11.00	0.1439	135.27	1.177	365.25	-1000000	-1000000	-1000000	-1000000	
11.02	0.1438	135.90	1.177	365.27	-1000000	-1000000	-1000000	-1000000	
11.04	0.1438	136.62	1.177	365.26	-1000000	-1000000	-1000000	-1000000	
11.06	0.1437	136.37	1.177	365.26	-1000000	-1000000	-1000000	-1000000	
11.08	0.1437	135.70	1.177	365.30	-1000000	-1000000	-1000000	-1000000	
11.10	0.1437	135.32	1.177	365.20	-1000000	-1000000	-1000000	-1000000	
11.12	0.1438	135.12	1.177	365.09	-1000000	-1000000	-1000000	-1000000	
11.14	0.1438	135.18	1.176	365.04	-1000000	-1000000	-1000000	-1000000	
11.16	0.1438	135.25	1.176	365.09	-1000000	-1000000	-1000000	-1000000	
11.18	0.1437	135.23	1.176	365.06	-1000000	-1000000	-1000000	-1000000	
11.20	0.1437	135.12	1.176	364.95	-1000000	-1000000	-1000000	-1000000	
11.22	0.1437	135.16	1.176	364.88	-1000000	-1000000	-1000000	-1000000	
11.24	0.1437	135.23	1.176	364.91	-1000000	-1000000	-1000000	-1000000	
11.26	0.1437	135.17	1.176	364.89	-1000000	-1000000	-1000000	-1000000	
11.28	0.1436	135.18	1.176	364.97	-1000000	-1000000	-1000000	-1000000	
11.30	0.1436	135.27	1.176	365.07	-1000000	-1000000	-1000000	-1000000	
11.32	0.1436	135.28	1.175	365.09	-1000000	-1000000	-1000000	-1000000	
11.34	0.1436	135.32	1.175	365.11	-1000000	-1000000	-1000000	-1000000	
11.36	0.1436	135.21	1.175	365.18	-1000000	-1000000	-1000000	-1000000	
11.38	0.1436	135.14	1.175	365.20	-1000000	-1000000	-1000000	-1000000	
11.40	0.1436	135.28	1.175	365.15	-1000000	-1000000	-1000000	-1000000	
11.42	0.1436	135.46	1.175	365.01	-1000000	-1000000	-1000000	-1000000	
11.44	0.1436	135.50	1.175	365.00	-1000000	-1000000	-1000000	-1000000	
11.46	0.1435	135.47	1.175	365.03	-1000000	-1000000	-1000000	-1000000	
11.48	0.1435	135.50	1.175	365.02	-1000000	-1000000	-1000000	-1000000	
11.50	0.1435	135.52	1.175	364.92	-1000000	-1000000	-1000000	-1000000	
11.52	0.1434	135.37	1.175	364.90	-1000000	-1000000	-1000000	-1000000	
11.54	0.1434	135.14	1.175	364.82	-1000000	-1000000	-1000000	-1000000	
11.56	0.1434	135.09	1.175	364.77	-1000000	-1000000	-1000000	-1000000	
11.58	0.1434	135.00	1.175	364.85	-1000000	-1000000	-1000000	-1000000	
11.60	0.1434	134.57	1.175	364.92	-1000000	-1000000	-1000000	-1000000	
11.62	0.1433	134.69	1.175	364.83	-1000000	-1000000	-1000000	-1000000	
11.64	0.1432	134.96	1.174	364.78	-1000000	-1000000	-1000000	-1000000	
11.66	0.1433	135.26	1.174	365.03	-1000000	-1000000	-1000000	-1000000	
11.68	0.1433	135.29	1.174	365.25	-1000000	-1000000	-1000000	-1000000	
11.70	0.1433	135.13	1.174	365.16	-1000000	-1000000	-1000000	-1000000	
11.72	0.1432	134.97	1.174	364.91	-1000000	-1000000	-1000000	-1000000	
11.74	0.1432	134.27	1.174	364.75	-1000000	-1000000	-1000000	-1000000	
11.76	0.1433	133.57	1.174	364.62	-1000000	-1000000	-1000000	-1000000	
11.78	0.1433	133.52	1.174	364.59	-1000000	-1000000	-1000000	-1000000	
11.80	0.1433	133.51	1.174	364.63	-1000000	-1000000	-1000000	-1000000	
11.82	0.1433	133.67	1.174	364.63	-1000000	-1000000	-1000000	-1000000	
11.84	0.1432	133.76	1.174	364.55	-1000000	-1000000	-1000000	-1000000	
11.86	0.1432	133.76	1.173	364.56	-1000000	-1000000	-1000000	-1000000	
11.88	0.1432	133.70	1.173	364.75	-1000000	-1000000	-1000000	-1000000	
11.90	0.1432	133.69	1.173	365.02	-1000000	-1000000	-1000000	-1000000	
11.92	0.1433	133.67	1.173	365.04	-1000000	-1000000	-1000000	-1000000	
11.94	0.1432	133.72	1.173	364.90	-1000000	-1000000	-1000000	-1000000	
11.96	0.1431	133.58	1.173	364.78	-1000000	-1000000	-1000000	-1000000	
11.98	0.1431	133.47	1.173	364.61	-1000000	-1000000	-1000000	-1000000	
12.00	0.1431	134.10	1.173	364.70	-1000000	-1000000	-1000000	-1000000	
12.02	0.1432	134.73	1.173	364.80	-1000000	-1000000	-1000000	-1000000	
12.04	0.1431	134.40	1.173	364.78	-1000000	-1000000	-1000000	-1000000	
12.06	0.1430	133.99	1.173	364.80	-1000000	-1000000	-1000000	-1000000	
12.08	0.1430	133.68	1.168	364.79	-1000000	-1000000	-1000000	-1000000	
12.10	0.1430	133.54	1.160	364.83	-1000000	-1000000	-1000000	-1000000	
12.12	0.1429	133.51	1.156	364.83	-1000000	-1000000	-1000000	-1000000	
12.14	0.1430	133.67	1.154	364.69	-1000000	-1000000	-1000000	-1000000	
12.16	0.1430	133.77	1.154	364.46	-1000000	-1000000	-1000000	-1000000	
12.18	0.1429	133.90	1.154	364.28	-1000000	-1000000	-1000000	-1000000	
12.20	0.1428	134.03	1.155	364.37	-1000000	-1000000	-1000000	-1000000	
12.22	0.1429	133.86	1.155	364.60	-1000000	-1000000	-1000000	-1000000	
12.24	0.1429	133.61	1.154	364.74	-1000000	-1000000	-1000000	-1000000	
12.26	0.1429	133.63	1.153	364.84	-1000000	-1000000	-1000000	-1000000	
12.28	0.1428	133.74	1.154	364.81	-1000000	-1000000	-1000000	-1000000	
12.30	0.1428	133.59	1.154	364.74	-1000000	-1000000	-1000000	-1000000	
12.32	0.1428	133.99	1.154	364.69	-1000000	-1000000	-1000000	-1000000	
12.34	0.1428	134.95	1.154	364.73	-1000000	-1000000	-1000000	-1000000	
12.36	0.1428	136.34	1.153	364.70	-1000000	-1000000	-1000000	-1000000	
12.38	0.1428	138.34	1.154	364.65	-1000000	-1000000	-1000000	-1000000	
12.40	0.1428	141.22	1.156	364.57	-1000000	-1000000	-1000000	-1000000	
12.42	0.1429	145.34	1.156	364.48	-1000000	-1000000	-1000000	-1000000	
12.44	0.1430	151.18	1.157	364.40	-1000000	-1000000	-1000000	-1000000	
12.46	0.1431	158.97	1.157	364.33	-1000000	-1000000	-1000000	-1000000	
12.48	0.1432	169.31	1.157	364.25	-1000000	-1000000	-1000000	-1000000	
12.50	0.1433	182.50	1.158	364.23	-1000000	-1000000	-1000000	-1000000	
12.52	0.1434	199.38	1.159	364.09	-1000000	-1000000	-1000000	-1000000	
12.54	0.1436	220.17	1.161	364.14	-1000000	-1000000	-1000000	-1000000	
12.56	0.1439	244.39	1.163	364.24	-1000000	-1000000	-1000000	-1000000	
12.58	0.1441	272.41	1.164	364.18	-1000000	-1000000	-1000000	-1000000	
12.60	0.1443	304.66	1.165	364.07	-1000000	-1000000	-1000000	-1000000	
12.62	0.1446	341.35	1.167	364.20	-1000000	-1000000	-1000000	-1000000	
12.64	0.1448	382.66	1.169	364.36	-1000000	-1000000	-1000000	-1000000	
12.66	0.1451	428.95	1.171	364.40	-1000000	-1000000	-1000000	-1000000	
12.68	0.1455	479.74	1.173	364.29	-1000000	-1000000	-1000000	-1000000	
