Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
6.100	0.00713	145.31	1.147	329.92	-1000000	-1000000	-1000000	-1000000	
6.120	0.00719	146.27	1.147	329.63	-1000000	-1000000	-1000000	-1000000	
6.140	0.00724	146.91	1.147	329.27	-1000000	-1000000	-1000000	-1000000	
6.160	0.00722	147.59	1.147	329.30	-1000000	-1000000	-1000000	-1000000	
6.180	0.00717	148.20	1.147	329.14	-1000000	-1000000	-1000000	-1000000	
6.200	0.00713	148.99	1.147	329.11	-1000000	-1000000	-1000000	-1000000	
6.220	0.00715	149.65	1.147	329.29	-1000000	-1000000	-1000000	-1000000	
6.240	0.00718	150.32	1.146	329.58	-1000000	-1000000	-1000000	-1000000	
6.260	0.00715	151.03	1.147	329.53	-1000000	-1000000	-1000000	-1000000	
6.280	0.00717	151.46	1.146	329.44	-1000000	-1000000	-1000000	-1000000	
6.300	0.00717	151.60	1.146	329.51	-1000000	-1000000	-1000000	-1000000	
6.320	0.00712	151.73	1.146	329.69	-1000000	-1000000	-1000000	-1000000	
6.340	0.00713	151.46	1.146	329.73	-1000000	-1000000	-1000000	-1000000	
6.360	0.00714	150.58	1.146	329.68	-1000000	-1000000	-1000000	-1000000	
6.380	0.00707	150.01	1.146	329.71	-1000000	-1000000	-1000000	-1000000	
6.400	0.00702	149.00	1.145	329.69	-1000000	-1000000	-1000000	-1000000	
6.420	0.00704	146.76	1.145	329.40	-1000000	-1000000	-1000000	-1000000	
6.440	0.00711	143.77	1.145	329.47	-1000000	-1000000	-1000000	-1000000	
6.460	0.00715	139.96	1.145	329.83	-1000000	-1000000	-1000000	-1000000	
6.480	0.00721	133.87	1.145	330.16	-1000000	-1000000	-1000000	-1000000	
6.500	0.00728	124.11	1.145	330.66	-1000000	-1000000	-1000000	-1000000	
6.520	0.00735	109.41	1.145	331.41	-1000000	-1000000	-1000000	-1000000	
6.540	0.00741	90.23	1.145	331.95	-1000000	-1000000	-1000000	-1000000	
6.560	0.00755	68.43	1.145	332.34	-1000000	-1000000	-1000000	-1000000	
6.580	0.00777	47.39	1.146	332.99	-1000000	-1000000	-1000000	-1000000	
6.600	0.00802	33.33	1.146	333.60	-1000000	-1000000	-1000000	-1000000	
6.620	0.00827	30.95	1.148	334.40	-1000000	-1000000	-1000000	-1000000	
6.640	0.00848	39.99	1.149	335.10	-1000000	-1000000	-1000000	-1000000	
6.660	0.00864	57.33	1.150	335.37	-1000000	-1000000	-1000000	-1000000	
6.680	0.00873	78.52	1.152	335.42	-1000000	-1000000	-1000000	-1000000	
6.700	0.00876	98.64	1.152	335.40	-1000000	-1000000	-1000000	-1000000	
6.720	0.00877	113.70	1.152	335.54	-1000000	-1000000	-1000000	-1000000	
6.740	0.00872	123.59	1.153	335.61	-1000000	-1000000	-1000000	-1000000	
6.760	0.00872	129.67	1.154	335.32	-1000000	-1000000	-1000000	-1000000	
6.780	0.00879	133.33	1.153	335.04	-1000000	-1000000	-1000000	-1000000	
6.800	0.00883	135.55	1.153	335.25	-1000000	-1000000	-1000000	-1000000	
6.820	0.00883	136.82	1.153	335.34	-1000000	-1000000	-1000000	-1000000	
6.840	0.00884	137.76	1.153	335.15	-1000000	-1000000	-1000000	-1000000	
6.860	0.00886	138.60	1.154	335.04	-1000000	-1000000	-1000000	-1000000	
6.880	0.00883	139.63	1.153	335.50	-1000000	-1000000	-1000000	-1000000	
6.900	0.00878	140.74	1.153	335.63	-1000000	-1000000	-1000000	-1000000	
6.920	0.00878	141.37	1.153	335.41	-1000000	-1000000	-1000000	-1000000	
6.940	0.00882	141.48	1.153	335.30	-1000000	-1000000	-1000000	-1000000	
6.960	0.00888	141.41	1.154	335.63	-1000000	-1000000	-1000000	-1000000	
6.980	0.00891	141.17	1.153	336.04	-1000000	-1000000	-1000000	-1000000	
7.000	0.00891	140.21	1.153	335.90	-1000000	-1000000	-1000000	-1000000	
7.020	0.00891	138.27	1.153	335.74	-1000000	-1000000	-1000000	-1000000	
7.040	0.00887	135.33	1.153	335.91	-1000000	-1000000	-1000000	-1000000	
7.060	0.00890	130.52	1.154	336.17	-1000000	-1000000	-1000000	-1000000	
7.080	0.00894	122.84	1.153	336.24	-1000000	-1000000	-1000000	-1000000	
7.100	0.00903	112.12	1.153	336.91	-1000000	-1000000	-1000000	-1000000	
7.120	0.00923	98.94	1.153	337.22	-1000000	-1000000	-1000000	-1000000	
7.140	0.00942	85.41	1.154	337.52	-1000000	-1000000	-1000000	-1000000	
7.160	0.00959	74.46	1.154	337.95	-1000000	-1000000	-1000000	-1000000	
7.180	0.00977	67.76	1.154	338.44	-1000000	-1000000	-1000000	-1000000	
7.200	0.00992	66.60	1.155	338.85	-1000000	-1000000	-1000000	-1000000	
7.220	0.01005	71.40	1.155	339.43	-1000000	-1000000	-1000000	-1000000	
7.240	0.01013	80.02	1.156	339.78	-1000000	-1000000	-1000000	-1000000	
7.260	0.01025	89.74	1.157	340.10	-1000000	-1000000	-1000000	-1000000	
7.280	0.01034	99.07	1.158	340.35	-1000000	-1000000	-1000000	-1000000	
7.300	0.01043	106.90	1.158	340.49	-1000000	-1000000	-1000000	-1000000	
7.320	0.01047	113.12	1.159	340.73	-1000000	-1000000	-1000000	-1000000	
7.340	0.01050	118.04	1.159	341.03	-1000000	-1000000	-1000000	-1000000	
7.360	0.01051	121.99	1.159	341.13	-1000000	-1000000	-1000000	-1000000	
7.380	0.01053	125.20	1.159	340.94	-1000000	-1000000	-1000000	-1000000	
7.400	0.01056	127.71	1.159	340.83	-1000000	-1000000	-1000000	-1000000	
7.420	0.01059	129.81	1.159	340.79	-1000000	-1000000	-1000000	-1000000	
7.440	0.01061	131.50	1.160	340.67	-1000000	-1000000	-1000000	-1000000	
7.460	0.01062	132.78	1.160	341.01	-1000000	-1000000	-1000000	-1000000	
7.480	0.01063	133.89	1.160	341.21	-1000000	-1000000	-1000000	-1000000	
7.500	0.01062	134.56	1.161	341.23	-1000000	-1000000	-1000000	-1000000	
7.520	0.01063	134.74	1.160	341.22	-1000000	-1000000	-1000000	-1000000	
7.540	0.01064	134.44	1.160	341.28	-1000000	-1000000	-1000000	-1000000	
7.560	0.01068	133.08	1.160	341.63	-1000000	-1000000	-1000000	-1000000	
7.580	0.01073	130.45	1.159	341.88	-1000000	-1000000	-1000000	-1000000	
7.600	0.01075	126.56	1.159	342.19	-1000000	-1000000	-1000000	-1000000	
7.620	0.01078	120.62	1.159	342.33	-1000000	-1000000	-1000000	-1000000	
7.640	0.01089	113.07	1.160	342.68	-1000000	-1000000	-1000000	-1000000	
7.660	0.01104	105.22	1.160	343.02	-1000000	-1000000	-1000000	-1000000	
7.680	0.01115	98.77	1.161	342.93	-1000000	-1000000	-1000000	-1000000	
7.700	0.01124	95.27	1.162	342.86	-1000000	-1000000	-1000000	-1000000	
7.720	0.01134	95.11	1.162	343.01	-1000000	-1000000	-1000000	-1000000	
7.740	0.01143	98.14	1.162	343.41	-1000000	-1000000	-1000000	-1000000	
7.760	0.01149	103.08	1.162	343.80	-1000000	-1000000	-1000000	-1000000	
7.780	0.01154	108.06	1.163	344.34	-1000000	-1000000	-1000000	-1000000	
7.800	0.01165	111.86	1.164	344.62	-1000000	-1000000	-1000000	-1000000	
7.820	0.01170	113.91	1.164	344.76	-1000000	-1000000	-1000000	-1000000	
7.840	0.01172	114.52	1.163	344.85	-1000000	-1000000	-1000000	-1000000	
7.860	0.01180	113.99	1.164	345.17	-1000000	-1000000	-1000000	-1000000	
7.880	0.01185	113.31	1.164	345.51	-1000000	-1000000	-1000000	-1000000	
7.900	0.01189	113.68	1.164	345.75	-1000000	-1000000	-1000000	-1000000	
7.920	0.01198	114.46	1.164	346.01	-1000000	-1000000	-1000000	-1000000	
7.940	0.01204	115.50	1.165	346.09	-1000000	-1000000	-1000000	-1000000	
7.960	0.01207	116.74	1.165	346.09	-1000000	-1000000	-1000000	-1000000	
7.980	0.01214	117.96	1.165	346.16	-1000000	-1000000	-1000000	-1000000	
8.000	0.01216	119.47	1.166	346.36	-1000000	-1000000	-1000000	-1000000	
8.020	0.01219	121.29	1.166	346.46	-1000000	-1000000	-1000000	-1000000	
8.040	0.01221	122.94	1.166	346.56	-1000000	-1000000	-1000000	-1000000	
8.060	0.01219	124.46	1.166	346.64	-1000000	-1000000	-1000000	-1000000	
8.080	0.01223	125.70	1.166	346.77	-1000000	-1000000	-1000000	-1000000	
8.100	0.01230	126.16	1.167	346.99	-1000000	-1000000	-1000000	-1000000	
8.120	0.01238	126.04	1.167	347.10	-1000000	-1000000	-1000000	-1000000	
8.140	0.01242	125.22	1.167	347.32	-1000000	-1000000	-1000000	-1000000	
8.160	0.01239	123.30	1.167	347.56	-1000000	-1000000	-1000000	-1000000	
8.180	0.01243	120.37	1.166	347.61	-1000000	-1000000	-1000000	-1000000	
8.200	0.01255	117.77	1.167	347.75	-1000000	-1000000	-1000000	-1000000	
8.220	0.01264	115.16	1.167	347.99	-1000000	-1000000	-1000000	-1000000	
8.240	0.01267	112.38	1.167	347.99	-1000000	-1000000	-1000000	-1000000	
8.260	0.01276	110.26	1.167	348.14	-1000000	-1000000	-1000000	-1000000	
8.280	0.01286	108.59	1.168	348.42	-1000000	-1000000	-1000000	-1000000	
8.300	0.01294	107.13	1.168	348.63	-1000000	-1000000	-1000000	-1000000	
8.320	0.01305	106.25	1.168	348.75	-1000000	-1000000	-1000000	-1000000	
8.340	0.01315	106.52	1.169	348.91	-1000000	-1000000	-1000000	-1000000	
8.360	0.01322	107.56	1.169	349.03	-1000000	-1000000	-1000000	-1000000	
8.380	0.01322	109.05	1.169	349.15	-1000000	-1000000	-1000000	-1000000	
8.400	0.01325	110.89	1.170	349.30	-1000000	-1000000	-1000000	-1000000	
8.420	0.01333	112.77	1.170	349.54	-1000000	-1000000	-1000000	-1000000	
8.440	0.01337	114.43	1.170	349.84	-1000000	-1000000	-1000000	-1000000	
8.460	0.01344	116.02	1.171	350.05	-1000000	-1000000	-1000000	-1000000	
8.480	0.01352	117.68	1.171	350.13	-1000000	-1000000	-1000000	-1000000	
8.500	0.01360	119.57	1.171	350.65	-1000000	-1000000	-1000000	-1000000	
8.520	0.01363	121.51	1.171	351.07	-1000000	-1000000	-1000000	-1000000	
8.540	0.01363	123.69	1.171	351.17	-1000000	-1000000	-1000000	-1000000	
8.560	0.01363	125.60	1.172	351.27	-1000000	-1000000	-1000000	-1000000	
8.580	0.01361	127.57	1.172	351.29	-1000000	-1000000	-1000000	-1000000	
8.600	0.01361	129.90	1.172	351.21	-1000000	-1000000	-1000000	-1000000	
8.620	0.01364	132.00	1.172	351.01	-1000000	-1000000	-1000000	-1000000	
8.640	0.01371	133.78	1.172	350.82	-1000000	-1000000	-1000000	-1000000	
8.660	0.01376	135.41	1.172	350.82	-1000000	-1000000	-1000000	-1000000	
8.680	0.01374	136.95	1.172	351.03	-1000000	-1000000	-1000000	-1000000	
8.700	0.01367	138.28	1.172	351.03	-1000000	-1000000	-1000000	-1000000	
8.720	0.01361	139.56	1.172	350.82	-1000000	-1000000	-1000000	-1000000	
8.740	0.01363	140.94	1.172	350.83	-1000000	-1000000	-1000000	-1000000	
8.760	0.01367	142.34	1.172	350.94	-1000000	-1000000	-1000000	-1000000	
8.780	0.01366	143.64	1.172	350.94	-1000000	-1000000	-1000000	-1000000	
8.800	0.01363	144.54	1.172	350.90	-1000000	-1000000	-1000000	-1000000	
8.820	0.01368	145.19	1.172	350.85	-1000000	-1000000	-1000000	-1000000	
8.840	0.01375	146.02	1.172	351.05	-1000000	-1000000	-1000000	-1000000	
8.860	0.01371	147.15	1.172	351.31	-1000000	-1000000	-1000000	-1000000	
8.880	0.01367	147.93	1.172	351.35	-1000000	-1000000	-1000000	-1000000	
8.900	0.01363	148.95	1.172	351.23	-1000000	-1000000	-1000000	-1000000	
8.920	0.01358	149.82	1.172	351.18	-1000000	-1000000	-1000000	-1000000	
8.940	0.01355	150.80	1.171	351.07	-1000000	-1000000	-1000000	-1000000	
8.960	0.01361	151.54	1.171	351.04	-1000000	-1000000	-1000000	-1000000	
8.980	0.01367	151.84	1.171	351.22	-1000000	-1000000	-1000000	-1000000	
9.000	0.01366	152.45	1.171	351.30	-1000000	-1000000	-1000000	-1000000	
9.020	0.01366	153.19	1.171	351.22	-1000000	-1000000	-1000000	-1000000	
9.040	0.01363	153.47	1.171	350.90	-1000000	-1000000	-1000000	-1000000	
9.060	0.01358	153.94	1.171	350.67	-1000000	-1000000	-1000000	-1000000	
9.080	0.01356	154.45	1.171	350.61	-1000000	-1000000	-1000000	-1000000	
9.100	0.01353	154.70	1.170	350.47	-1000000	-1000000	-1000000	-1000000	
9.120	0.01355	154.25	1.170	350.51	-1000000	-1000000	-1000000	-1000000	
9.140	0.01350	153.43	1.170	350.78	-1000000	-1000000	-1000000	-1000000	
9.160	0.01346	153.07	1.170	351.08	-1000000	-1000000	-1000000	-1000000	
9.180	0.01347	152.88	1.169	351.24	-1000000	-1000000	-1000000	-1000000	
9.200	0.01348	152.72	1.169	351.29	-1000000	-1000000	-1000000	-1000000	
9.220	0.01342	152.26	1.169	351.11	-1000000	-1000000	-1000000	-1000000	
9.240	0.01337	151.67	1.169	350.98	-1000000	-1000000	-1000000	-1000000	
9.260	0.01333	150.99	1.169	351.33	-1000000	-1000000	-1000000	-1000000	
9.280	0.01333	150.25	1.169	351.41	-1000000	-1000000	-1000000	-1000000	
9.300	0.01335	149.42	1.169	351.17	-1000000	-1000000	-1000000	-1000000	
9.320	0.01335	148.61	1.169	351.04	-1000000	-1000000	-1000000	-1000000	
9.340	0.01333	148.26	1.168	350.89	-1000000	-1000000	-1000000	-1000000	
9.360	0.01328	148.28	1.168	350.84	-1000000	-1000000	-1000000	-1000000	
9.380	0.01328	147.86	1.168	350.78	-1000000	-1000000	-1000000	-1000000	
9.400	0.01331	147.03	1.168	350.71	-1000000	-1000000	-1000000	-1000000	
9.420	0.01328	146.52	1.168	350.56	-1000000	-1000000	-1000000	-1000000	
9.440	0.01320	146.21	1.168	350.39	-1000000	-1000000	-1000000	-1000000	
9.460	0.01316	146.10	1.168	350.50	-1000000	-1000000	-1000000	-1000000	
9.480	0.01315	146.25	1.167	350.40	-1000000	-1000000	-1000000	-1000000	
9.500	0.01321	146.46	1.167	350.39	-1000000	-1000000	-1000000	-1000000	
9.520	0.01328	146.47	1.167	350.87	-1000000	-1000000	-1000000	-1000000	
9.540	0.01324	145.94	1.167	350.85	-1000000	-1000000	-1000000	-1000000	
9.560	0.01317	145.19	1.167	350.57	-1000000	-1000000	-1000000	-1000000	
9.580	0.01310	144.86	1.167	350.63	-1000000	-1000000	-1000000	-1000000	
9.600	0.01302	144.80	1.167	350.73	-1000000	-1000000	-1000000	-1000000	
9.620	0.01299	144.95	1.167	350.70	-1000000	-1000000	-1000000	-1000000	
9.640	0.01299	144.89	1.167	350.73	-1000000	-1000000	-1000000	-1000000	
9.660	0.01303	144.61	1.167	350.81	-1000000	-1000000	-1000000	-1000000	
9.680	0.01301	144.53	1.167	350.66	-1000000	-1000000	-1000000	-1000000	
9.700	0.01298	144.62	1.167	350.34	-1000000	-1000000	-1000000	-1000000	
9.720	0.01301	144.66	1.167	350.18	-1000000	-1000000	-1000000	-1000000	
9.740	0.01302	144.67	1.167	350.44	-1000000	-1000000	-1000000	-1000000	
9.760	0.01299	144.61	1.166	350.62	-1000000	-1000000	-1000000	-1000000	
9.780	0.01295	144.03	1.166	350.54	-1000000	-1000000	-1000000	-1000000	
9.800	0.01293	143.43	1.166	350.33	-1000000	-1000000	-1000000	-1000000	
9.820	0.01293	143.14	1.166	350.14	-1000000	-1000000	-1000000	-1000000	
9.840	0.01295	143.10	1.166	350.27	-1000000	-1000000	-1000000	-1000000	
9.860	0.01294	143.06	1.166	350.49	-1000000	-1000000	-1000000	-1000000	
9.880	0.01291	142.93	1.166	350.51	-1000000	-1000000	-1000000	-1000000	
9.900	0.01290	142.90	1.166	350.54	-1000000	-1000000	-1000000	-1000000	
9.920	0.01291	142.92	1.166	350.53	-1000000	-1000000	-1000000	-1000000	
9.940	0.01291	142.92	1.166	350.25	-1000000	-1000000	-1000000	-1000000	
9.960	0.01289	142.88	1.165	350.03	-1000000	-1000000	-1000000	-1000000	
9.980	0.01281	142.89	1.165	350.14	-1000000	-1000000	-1000000	-1000000	
10.00	0.01275	142.96	1.165	350.38	-1000000	-1000000	-1000000	-1000000	
10.02	0.01278	143.09	1.165	350.56	-1000000	-1000000	-1000000	-1000000	
10.04	0.01285	143.14	1.165	350.34	-1000000	-1000000	-1000000	-1000000	
10.06	0.01285	143.05	1.165	350.11	-1000000	-1000000	-1000000	-1000000	
10.08	0.01280	143.18	1.165	350.24	-1000000	-1000000	-1000000	-1000000	
10.10	0.01275	143.21	1.165	350.41	-1000000	-1000000	-1000000	-1000000	
10.12	0.01272	143.22	1.165	350.30	-1000000	-1000000	-1000000	-1000000	
10.14	0.01275	143.19	1.165	350.19	-1000000	-1000000	-1000000	-1000000	
10.16	0.01273	143.07	1.164	350.15	-1000000	-1000000	-1000000	-1000000	
10.18	0.01271	143.02	1.164	350.21	-1000000	-1000000	-1000000	-1000000	
10.20	0.01276	143.06	1.165	350.26	-1000000	-1000000	-1000000	-1000000	
10.22	0.01274	143.08	1.165	350.21	-1000000	-1000000	-1000000	-1000000	
10.24	0.01267	143.24	1.164	350.24	-1000000	-1000000	-1000000	-1000000	
10.26	0.01261	143.34	1.165	350.27	-1000000	-1000000	-1000000	-1000000	
10.28	0.01258	142.78	1.165	350.21	-1000000	-1000000	-1000000	-1000000	
10.30	0.01252	141.86	1.164	350.30	-1000000	-1000000	-1000000	-1000000	
10.32	0.01246	141.42	1.164	350.38	-1000000	-1000000	-1000000	-1000000	
10.34	0.01252	141.24	1.164	350.36	-1000000	-1000000	-1000000	-1000000	
10.36	0.01257	141.24	1.164	350.37	-1000000	-1000000	-1000000	-1000000	
10.38	0.01259	141.27	1.164	350.34	-1000000	-1000000	-1000000	-1000000	
10.40	0.01259	141.24	1.164	350.20	-1000000	-1000000	-1000000	-1000000	
10.42	0.01257	141.35	1.164	350.06	-1000000	-1000000	-1000000	-1000000	
10.44	0.01253	141.53	1.164	350.00	-1000000	-1000000	-1000000	-1000000	
10.46	0.01249	141.48	1.164	350.00	-1000000	-1000000	-1000000	-1000000	
10.48	0.01254	141.28	1.164	349.90	-1000000	-1000000	-1000000	-1000000	
10.50	0.01256	141.30	1.164	349.72	-1000000	-1000000	-1000000	-1000000	
10.52	0.01252	141.44	1.163	349.84	-1000000	-1000000	-1000000	-1000000	
10.54	0.01252	141.53	1.164	349.96	-1000000	-1000000	-1000000	-1000000	
10.56	0.01252	141.53	1.164	350.13	-1000000	-1000000	-1000000	-1000000	
10.58	0.01247	141.52	1.164	350.16	-1000000	-1000000	-1000000	-1000000	
10.60	0.01244	141.51	1.163	350.13	-1000000	-1000000	-1000000	-1000000	
10.62	0.01246	141.26	1.164	350.19	-1000000	-1000000	-1000000	-1000000	
10.64	0.01242	140.73	1.163	350.40	-1000000	-1000000	-1000000	-1000000	
10.66	0.01235	140.16	1.163	350.48	-1000000	-1000000	-1000000	-1000000	
10.68	0.01236	139.69	1.163	350.48	-1000000	-1000000	-1000000	-1000000	
10.70	0.01239	139.60	1.163	350.30	-1000000	-1000000	-1000000	-1000000	
10.72	0.01240	139.25	1.163	350.03	-1000000	-1000000	-1000000	-1000000	
10.74	0.01239	138.39	1.163	349.85	-1000000	-1000000	-1000000	-1000000	
10.76	0.01234	138.05	1.163	349.56	-1000000	-1000000	-1000000	-1000000	
10.78	0.01231	138.17	1.163	349.50	-1000000	-1000000	-1000000	-1000000	
10.80	0.01228	138.25	1.164	349.59	-1000000	-1000000	-1000000	-1000000	
10.82	0.01227	138.24	1.163	349.76	-1000000	-1000000	-1000000	-1000000	
10.84	0.01231	138.37	1.163	349.81	-1000000	-1000000	-1000000	-1000000	
10.86	0.01236	139.14	1.163	349.94	-1000000	-1000000	-1000000	-1000000	
10.88	0.01242	139.82	1.164	349.99	-1000000	-1000000	-1000000	-1000000	
10.90	0.01243	139.93	1.163	350.00	-1000000	-1000000	-1000000	-1000000	
10.92	0.01239	139.75	1.163	350.22	-1000000	-1000000	-1000000	-1000000	
10.94	0.01232	139.56	1.163	350.35	-1000000	-1000000	-1000000	-1000000	
10.96	0.01227	138.84	1.164	350.28	-1000000	-1000000	-1000000	-1000000	
10.98	0.01225	138.24	1.163	350.00	-1000000	-1000000	-1000000	-1000000	
11.00	0.01227	138.06	1.163	349.97	-1000000	-1000000	-1000000	-1000000	
11.02	0.01229	137.29	1.163	350.37	-1000000	-1000000	-1000000	-1000000	
11.04	0.01229	136.48	1.164	350.64	-1000000	-1000000	-1000000	-1000000	
11.06	0.01231	135.62	1.163	350.35	-1000000	-1000000	-1000000	-1000000	
11.08	0.01232	134.61	1.163	350.08	-1000000	-1000000	-1000000	-1000000	
11.10	0.01230	133.52	1.163	350.33	-1000000	-1000000	-1000000	-1000000	
11.12	0.01229	132.40	1.164	350.42	-1000000	-1000000	-1000000	-1000000	
11.14	0.01236	131.53	1.163	350.30	-1000000	-1000000	-1000000	-1000000	
11.16	0.01237	130.63	1.163	350.23	-1000000	-1000000	-1000000	-1000000	
11.18	0.01230	129.97	1.163	350.32	-1000000	-1000000	-1000000	-1000000	
11.20	0.01226	129.63	1.164	350.43	-1000000	-1000000	-1000000	-1000000	
11.22	0.01226	129.58	1.163	350.48	-1000000	-1000000	-1000000	-1000000	
11.24	0.01223	129.87	1.163	350.50	-1000000	-1000000	-1000000	-1000000	
11.26	0.01225	130.69	1.163	350.53	-1000000	-1000000	-1000000	-1000000	
11.28	0.01226	131.62	1.164	350.80	-1000000	-1000000	-1000000	-1000000	
11.30	0.01227	132.46	1.163	351.01	-1000000	-1000000	-1000000	-1000000	
11.32	0.01227	133.37	1.163	350.73	-1000000	-1000000	-1000000	-1000000	
11.34	0.01227	134.43	1.163	350.45	-1000000	-1000000	-1000000	-1000000	
11.36	0.01231	135.60	1.164	350.39	-1000000	-1000000	-1000000	-1000000	
11.38	0.01234	136.44	1.163	350.43	-1000000	-1000000	-1000000	-1000000	
11.40	0.01234	137.25	1.163	350.43	-1000000	-1000000	-1000000	-1000000	
11.42	0.01229	138.26	1.163	350.36	-1000000	-1000000	-1000000	-1000000	
11.44	0.01223	139.29	1.164	350.34	-1000000	-1000000	-1000000	-1000000	
11.46	0.01225	140.48	1.163	350.28	-1000000	-1000000	-1000000	-1000000	
11.48	0.01225	141.63	1.163	350.37	-1000000	-1000000	-1000000	-1000000	
11.50	0.01220	142.57	1.163	350.40	-1000000	-1000000	-1000000	-1000000	
11.52	0.01217	143.59	1.163	350.52	-1000000	-1000000	-1000000	-1000000	
11.54	0.01217	144.67	1.163	350.40	-1000000	-1000000	-1000000	-1000000	
11.56	0.01216	145.72	1.163	350.39	-1000000	-1000000	-1000000	-1000000	
11.58	0.01216	146.86	1.163	350.45	-1000000	-1000000	-1000000	-1000000	
11.60	0.01215	147.81	1.163	350.49	-1000000	-1000000	-1000000	-1000000	
11.62	0.01214	148.30	1.163	350.42	-1000000	-1000000	-1000000	-1000000	
11.64	0.01208	149.00	1.163	350.41	-1000000	-1000000	-1000000	-1000000	
11.66	0.01201	149.58	1.163	350.37	-1000000	-1000000	-1000000	-1000000	
11.68	0.01202	149.69	1.163	350.15	-1000000	-1000000	-1000000	-1000000	
11.70	0.01208	149.75	1.163	349.99	-1000000	-1000000	-1000000	-1000000	
11.72	0.01208	149.74	1.163	349.93	-1000000	-1000000	-1000000	-1000000	
11.74	0.01201	148.98	1.162	350.02	-1000000	-1000000	-1000000	-1000000	
11.76	0.01193	147.94	1.162	350.11	-1000000	-1000000	-1000000	-1000000	
11.78	0.01193	146.75	1.163	350.09	-1000000	-1000000	-1000000	-1000000	
11.80	0.01197	145.43	1.162	350.01	-1000000	-1000000	-1000000	-1000000	
11.82	0.01198	144.09	1.162	349.86	-1000000	-1000000	-1000000	-1000000	
11.84	0.01192	143.31	1.161	349.75	-1000000	-1000000	-1000000	-1000000	
11.86	0.01184	143.16	1.161	349.87	-1000000	-1000000	-1000000	-1000000	
11.88	0.01184	143.13	1.162	349.92	-1000000	-1000000	-1000000	-1000000	
11.90	0.01189	142.36	1.162	350.11	-1000000	-1000000	-1000000	-1000000	
11.92	0.01190	142.03	1.162	350.48	-1000000	-1000000	-1000000	-1000000	
11.94	0.01185	142.55	1.161	350.34	-1000000	-1000000	-1000000	-1000000	
11.96	0.01183	142.98	1.161	350.09	-1000000	-1000000	-1000000	-1000000	
11.98	0.01180	143.18	1.161	350.06	-1000000	-1000000	-1000000	-1000000	
12.00	0.01176	143.06	1.161	350.03	-1000000	-1000000	-1000000	-1000000	
12.02	0.01177	143.03	1.160	349.88	-1000000	-1000000	-1000000	-1000000	
12.04	0.01180	143.16	1.157	349.75	-1000000	-1000000	-1000000	-1000000	
12.06	0.01182	142.69	1.155	349.54	-1000000	-1000000	-1000000	-1000000	
12.08	0.01182	141.95	1.154	349.47	-1000000	-1000000	-1000000	-1000000	
12.10	0.01182	141.46	1.153	349.62	-1000000	-1000000	-1000000	-1000000	
12.12	0.01178	141.40	1.154	349.54	-1000000	-1000000	-1000000	-1000000	
12.14	0.01176	141.51	1.154	349.46	-1000000	-1000000	-1000000	-1000000	
12.16	0.01169	141.40	1.154	349.47	-1000000	-1000000	-1000000	-1000000	
12.18	0.01161	140.74	1.154	349.73	-1000000	-1000000	-1000000	-1000000	
12.20	0.01160	139.98	1.153	350.21	-1000000	-1000000	-1000000	-1000000	
12.22	0.01165	139.19	1.153	350.30	-1000000	-1000000	-1000000	-1000000	
12.24	0.01170	138.26	1.154	350.10	-1000000	-1000000	-1000000	-1000000	
12.26	0.01169	137.14	1.154	350.04	-1000000	-1000000	-1000000	-1000000	
12.28	0.01170	136.33	1.154	350.17	-1000000	-1000000	-1000000	-1000000	
12.30	0.01174	135.69	1.154	350.14	-1000000	-1000000	-1000000	-1000000	
12.32	0.01176	135.14	1.154	350.14	-1000000	-1000000	-1000000	-1000000	
12.34	0.01178	135.60	1.154	350.13	-1000000	-1000000	-1000000	-1000000	
12.36	0.01189	137.22	1.155	350.20	-1000000	-1000000	-1000000	-1000000	
12.38	0.01201	140.49	1.156	350.22	-1000000	-1000000	-1000000	-1000000	
12.40	0.01215	146.14	1.157	349.98	-1000000	-1000000	-1000000	-1000000	
12.42	0.01227	154.67	1.158	349.85	-1000000	-1000000	-1000000	-1000000	
12.44	0.01244	166.68	1.159	349.98	-1000000	-1000000	-1000000	-1000000	
12.46	0.01266	182.40	1.160	350.03	-1000000	-1000000	-1000000	-1000000	
12.48	0.01286	202.39	1.161	349.87	-1000000	-1000000	-1000000	-1000000	
12.50	0.01317	226.68	1.162	350.01	-1000000	-1000000	-1000000	-1000000	
12.52	0.01352	255.98	1.163	350.19	-1000000	-1000000	-1000000	-1000000	
12.54	0.01388	291.25	1.165	350.25	-1000000	-1000000	-1000000	-1000000	
12.56	0.01430	332.20	1.167	350.40	-1000000	-1000000	-1000000	-1000000	
12.58	0.01476	378.30	1.169	350.56	-1000000	-1000000	-1000000	-1000000	
12.60	0.01516	428.61	1.171	350.55	-1000000	-1000000	-1000000	-1000000	
12.62	0.01554	482.39	1.173	350.52	-1000000	-1000000	-1000000	-1000000	
12.64	0.01595	538.86	1.175	350.59	-1000000	-1000000	-1000000	-1000000	
12.66	0.01640	597.72	1.178	350.73	-1000000	-1000000	-1000000	-1000000	
12.68	0.01687	659.13	1.180	350.47	-1000000	-1000000	-1000000	-1000000	
