Zeit  1 - Standardmessrate [s]	Maytec [mm]	Kraft [N]	Standardwegaufnehmer [mm]	Pyrometer [°C]	Drehwinkel [V]	MX840_0_CH 6 [V]	MX840_0_CH 7 [V]	MX840_0_CH 8 [V]
1.260	0.03174	131.25	0.8847	300.16	-1000000	-1000000	-1000000	-1000000	
1.280	0.03180	131.30	0.8847	300.16	-1000000	-1000000	-1000000	-1000000	
1.300	0.03182	131.40	0.8847	300.14	-1000000	-1000000	-1000000	-1000000	
1.320	0.03182	131.80	0.8847	300.12	-1000000	-1000000	-1000000	-1000000	
1.340	0.03181	132.07	0.8847	300.10	-1000000	-1000000	-1000000	-1000000	
1.360	0.03185	132.02	0.8847	300.11	-1000000	-1000000	-1000000	-1000000	
1.380	0.03188	132.06	0.8847	300.14	-1000000	-1000000	-1000000	-1000000	
1.400	0.03184	132.00	0.8848	300.14	-1000000	-1000000	-1000000	-1000000	
1.420	0.03178	131.81	0.8847	300.12	-1000000	-1000000	-1000000	-1000000	
1.440	0.03181	131.81	0.8848	300.11	-1000000	-1000000	-1000000	-1000000	
1.460	0.03192	131.99	0.8848	300.12	-1000000	-1000000	-1000000	-1000000	
1.480	0.03198	131.98	0.8847	300.14	-1000000	-1000000	-1000000	-1000000	
1.500	0.03199	131.82	0.8848	300.13	-1000000	-1000000	-1000000	-1000000	
1.520	0.03195	131.73	0.8851	300.11	-1000000	-1000000	-1000000	-1000000	
1.540	0.03188	131.40	0.8853	300.11	-1000000	-1000000	-1000000	-1000000	
1.560	0.03185	130.81	0.8855	300.13	-1000000	-1000000	-1000000	-1000000	
1.580	0.03191	130.37	0.8855	300.14	-1000000	-1000000	-1000000	-1000000	
1.600	0.03193	130.22	0.8855	300.13	-1000000	-1000000	-1000000	-1000000	
1.620	0.03195	130.12	0.8855	300.11	-1000000	-1000000	-1000000	-1000000	
1.640	0.03200	130.03	0.8855	300.11	-1000000	-1000000	-1000000	-1000000	
1.660	0.03202	130.14	0.8854	300.13	-1000000	-1000000	-1000000	-1000000	
1.680	0.03200	130.28	0.8854	300.14	-1000000	-1000000	-1000000	-1000000	
1.700	0.03197	130.30	0.8854	300.12	-1000000	-1000000	-1000000	-1000000	
1.720	0.03193	130.22	0.8854	300.11	-1000000	-1000000	-1000000	-1000000	
1.740	0.03189	130.13	0.8854	300.12	-1000000	-1000000	-1000000	-1000000	
1.760	0.03190	130.65	0.8855	300.14	-1000000	-1000000	-1000000	-1000000	
1.780	0.03195	131.50	0.8855	300.14	-1000000	-1000000	-1000000	-1000000	
1.800	0.03198	131.95	0.8854	300.12	-1000000	-1000000	-1000000	-1000000	
1.820	0.03200	131.94	0.8854	300.11	-1000000	-1000000	-1000000	-1000000	
1.840	0.03196	131.90	0.8855	300.12	-1000000	-1000000	-1000000	-1000000	
1.860	0.03190	131.92	0.8855	300.14	-1000000	-1000000	-1000000	-1000000	
1.880	0.03189	131.99	0.8854	300.14	-1000000	-1000000	-1000000	-1000000	
1.900	0.03191	131.95	0.8853	300.12	-1000000	-1000000	-1000000	-1000000	
1.920	0.03193	131.91	0.8853	300.11	-1000000	-1000000	-1000000	-1000000	
1.940	0.03197	132.03	0.8854	300.12	-1000000	-1000000	-1000000	-1000000	
1.960	0.03204	132.03	0.8854	300.14	-1000000	-1000000	-1000000	-1000000	
1.980	0.03206	131.88	0.8854	300.13	-1000000	-1000000	-1000000	-1000000	
2.000	0.03204	131.54	0.8854	300.11	-1000000	-1000000	-1000000	-1000000	
2.020	0.03200	130.87	0.8854	300.11	-1000000	-1000000	-1000000	-1000000	
2.040	0.03199	130.43	0.8854	300.13	-1000000	-1000000	-1000000	-1000000	
2.060	0.03205	130.19	0.8854	300.15	-1000000	-1000000	-1000000	-1000000	
2.080	0.03204	130.12	0.8854	300.15	-1000000	-1000000	-1000000	-1000000	
2.100	0.03201	130.10	0.8856	300.12	-1000000	-1000000	-1000000	-1000000	
2.120	0.03201	130.49	0.8859	300.11	-1000000	-1000000	-1000000	-1000000	
2.140	0.03205	130.69	0.8861	300.13	-1000000	-1000000	-1000000	-1000000	
2.160	0.03209	130.49	0.8861	300.14	-1000000	-1000000	-1000000	-1000000	
2.180	0.03208	130.40	0.8860	300.12	-1000000	-1000000	-1000000	-1000000	
2.200	0.03205	130.29	0.8860	300.11	-1000000	-1000000	-1000000	-1000000	
2.220	0.03204	130.19	0.8859	300.11	-1000000	-1000000	-1000000	-1000000	
2.240	0.03206	130.24	0.8860	300.13	-1000000	-1000000	-1000000	-1000000	
2.260	0.03215	130.27	0.8860	300.14	-1000000	-1000000	-1000000	-1000000	
2.280	0.03216	130.23	0.8861	300.13	-1000000	-1000000	-1000000	-1000000	
2.300	0.03208	130.15	0.8861	300.11	-1000000	-1000000	-1000000	-1000000	
2.320	0.03205	130.07	0.8860	300.12	-1000000	-1000000	-1000000	-1000000	
2.340	0.03205	130.10	0.8860	300.14	-1000000	-1000000	-1000000	-1000000	
2.360	0.03204	130.31	0.8860	300.14	-1000000	-1000000	-1000000	-1000000	
2.380	0.03205	130.35	0.8861	300.12	-1000000	-1000000	-1000000	-1000000	
2.400	0.03205	130.41	0.8861	300.11	-1000000	-1000000	-1000000	-1000000	
2.420	0.03207	130.36	0.8861	300.12	-1000000	-1000000	-1000000	-1000000	
2.440	0.03207	129.74	0.8861	300.14	-1000000	-1000000	-1000000	-1000000	
2.460	0.03211	128.91	0.8860	300.14	-1000000	-1000000	-1000000	-1000000	
2.480	0.03218	128.51	0.8860	300.12	-1000000	-1000000	-1000000	-1000000	
2.500	0.03220	127.62	0.8860	300.11	-1000000	-1000000	-1000000	-1000000	
2.520	0.03222	126.15	0.8862	300.12	-1000000	-1000000	-1000000	-1000000	
2.540	0.03226	124.80	0.8865	300.14	-1000000	-1000000	-1000000	-1000000	
2.560	0.03231	123.10	0.8867	300.14	-1000000	-1000000	-1000000	-1000000	
2.580	0.03237	120.63	0.8868	300.12	-1000000	-1000000	-1000000	-1000000	
2.600	0.03252	117.20	0.8868	300.10	-1000000	-1000000	-1000000	-1000000	
2.620	0.03275	111.00	0.8870	300.12	-1000000	-1000000	-1000000	-1000000	
2.640	0.03317	99.24	0.8872	300.14	-1000000	-1000000	-1000000	-1000000	
2.660	0.03377	78.68	0.8876	300.13	-1000000	-1000000	-1000000	-1000000	
2.680	0.03446	49.26	0.8879	300.11	-1000000	-1000000	-1000000	-1000000	
2.700	0.03526	14.71	0.8887	300.11	-1000000	-1000000	-1000000	-1000000	
2.720	0.03615	-19.26	0.8899	300.13	-1000000	-1000000	-1000000	-1000000	
2.740	0.03707	-46.37	0.8918	300.14	-1000000	-1000000	-1000000	-1000000	
2.760	0.03799	-62.20	0.8945	300.13	-1000000	-1000000	-1000000	-1000000	
2.780	0.03889	-66.16	0.8978	300.11	-1000000	-1000000	-1000000	-1000000	
2.800	0.03979	-62.48	0.9014	300.11	-1000000	-1000000	-1000000	-1000000	
2.820	0.04069	-56.31	0.9050	300.13	-1000000	-1000000	-1000000	-1000000	
2.840	0.04153	-51.55	0.9082	300.14	-1000000	-1000000	-1000000	-1000000	
2.860	0.04240	-49.87	0.9114	300.12	-1000000	-1000000	-1000000	-1000000	
2.880	0.04329	-50.48	0.9144	300.10	-1000000	-1000000	-1000000	-1000000	
2.900	0.04420	-51.92	0.9175	300.12	-1000000	-1000000	-1000000	-1000000	
2.920	0.04511	-53.78	0.9206	300.14	-1000000	-1000000	-1000000	-1000000	
2.940	0.04598	-55.58	0.9237	300.14	-1000000	-1000000	-1000000	-1000000	
2.960	0.04683	-57.19	0.9268	300.12	-1000000	-1000000	-1000000	-1000000	
2.980	0.04770	-58.41	0.9300	300.11	-1000000	-1000000	-1000000	-1000000	
3.000	0.04863	-59.14	0.9330	300.12	-1000000	-1000000	-1000000	-1000000	
3.020	0.04958	-59.70	0.9363	300.14	-1000000	-1000000	-1000000	-1000000	
3.040	0.05044	-59.90	0.9395	300.14	-1000000	-1000000	-1000000	-1000000	
3.060	0.05136	-59.61	0.9426	300.12	-1000000	-1000000	-1000000	-1000000	
3.080	0.05228	-59.27	0.9458	300.11	-1000000	-1000000	-1000000	-1000000	
3.100	0.05314	-58.84	0.9491	300.13	-1000000	-1000000	-1000000	-1000000	
3.120	0.05403	-58.29	0.9523	300.14	-1000000	-1000000	-1000000	-1000000	
3.140	0.05497	-58.19	0.9555	300.13	-1000000	-1000000	-1000000	-1000000	
3.160	0.05595	-58.88	0.9587	300.11	-1000000	-1000000	-1000000	-1000000	
3.180	0.05690	-59.38	0.9619	300.11	-1000000	-1000000	-1000000	-1000000	
3.200	0.05777	-59.43	0.9651	300.13	-1000000	-1000000	-1000000	-1000000	
3.220	0.05866	-59.37	0.9683	300.14	-1000000	-1000000	-1000000	-1000000	
3.240	0.05960	-59.30	0.9716	300.13	-1000000	-1000000	-1000000	-1000000	
3.260	0.06050	-59.37	0.9749	300.11	-1000000	-1000000	-1000000	-1000000	
3.280	0.06135	-59.36	0.9782	300.12	-1000000	-1000000	-1000000	-1000000	
3.300	0.06226	-58.78	0.9814	300.14	-1000000	-1000000	-1000000	-1000000	
3.320	0.06321	-58.18	0.9846	300.14	-1000000	-1000000	-1000000	-1000000	
3.340	0.06418	-58.54	0.9878	300.12	-1000000	-1000000	-1000000	-1000000	
3.360	0.06514	-59.37	0.9910	300.11	-1000000	-1000000	-1000000	-1000000	
3.380	0.06603	-60.30	0.9943	300.12	-1000000	-1000000	-1000000	-1000000	
3.400	0.06690	-61.09	0.9975	300.14	-1000000	-1000000	-1000000	-1000000	
3.420	0.06777	-61.89	1.001	300.14	-1000000	-1000000	-1000000	-1000000	
3.440	0.06865	-62.88	1.004	300.12	-1000000	-1000000	-1000000	-1000000	
3.460	0.06959	-63.80	1.007	300.11	-1000000	-1000000	-1000000	-1000000	
3.480	0.07053	-63.78	1.010	300.12	-1000000	-1000000	-1000000	-1000000	
3.500	0.07144	-63.18	1.014	300.14	-1000000	-1000000	-1000000	-1000000	
3.520	0.07235	-62.27	1.017	300.14	-1000000	-1000000	-1000000	-1000000	
3.540	0.07332	-61.43	1.020	300.11	-1000000	-1000000	-1000000	-1000000	
3.560	0.07426	-61.11	1.023	300.11	-1000000	-1000000	-1000000	-1000000	
3.580	0.07514	-61.56	1.027	300.12	-1000000	-1000000	-1000000	-1000000	
3.600	0.07601	-62.37	1.030	300.14	-1000000	-1000000	-1000000	-1000000	
3.620	0.07697	-62.71	1.033	300.13	-1000000	-1000000	-1000000	-1000000	
3.640	0.07791	-62.39	1.037	300.11	-1000000	-1000000	-1000000	-1000000	
3.660	0.07889	-61.51	1.040	300.11	-1000000	-1000000	-1000000	-1000000	
3.680	0.07988	-60.95	1.043	300.13	-1000000	-1000000	-1000000	-1000000	
3.700	0.08081	-60.78	1.046	300.14	-1000000	-1000000	-1000000	-1000000	
3.720	0.08167	-60.20	1.050	300.13	-1000000	-1000000	-1000000	-1000000	
3.740	0.08251	-59.61	1.053	300.11	-1000000	-1000000	-1000000	-1000000	
3.760	0.08342	-59.93	1.056	300.11	-1000000	-1000000	-1000000	-1000000	
3.780	0.08438	-60.70	1.060	300.13	-1000000	-1000000	-1000000	-1000000	
3.800	0.08532	-61.47	1.063	300.14	-1000000	-1000000	-1000000	-1000000	
3.820	0.08624	-62.38	1.066	300.12	-1000000	-1000000	-1000000	-1000000	
3.840	0.08720	-63.24	1.069	300.10	-1000000	-1000000	-1000000	-1000000	
3.860	0.08811	-63.91	1.072	300.11	-1000000	-1000000	-1000000	-1000000	
3.880	0.08902	-63.85	1.076	300.14	-1000000	-1000000	-1000000	-1000000	
3.900	0.08994	-63.27	1.079	300.14	-1000000	-1000000	-1000000	-1000000	
3.920	0.09083	-62.85	1.082	300.12	-1000000	-1000000	-1000000	-1000000	
3.940	0.09169	-62.55	1.086	300.13	-1000000	-1000000	-1000000	-1000000	
3.960	0.09261	-61.89	1.089	300.26	-1000000	-1000000	-1000000	-1000000	
3.980	0.09357	-61.27	1.092	301.25	-1000000	-1000000	-1000000	-1000000	
4.000	0.09451	-61.22	1.095	302.00	-1000000	-1000000	-1000000	-1000000	
4.020	0.09542	-62.00	1.099	303.21	-1000000	-1000000	-1000000	-1000000	
4.040	0.09634	-62.66	1.102	304.62	-1000000	-1000000	-1000000	-1000000	
4.060	0.09726	-62.66	1.105	305.84	-1000000	-1000000	-1000000	-1000000	
4.080	0.09818	-61.99	1.108	306.75	-1000000	-1000000	-1000000	-1000000	
4.100	0.09910	-61.17	1.112	307.66	-1000000	-1000000	-1000000	-1000000	
4.120	0.09992	-60.10	1.115	309.72	-1000000	-1000000	-1000000	-1000000	
4.140	0.1008	-59.50	1.118	311.59	-1000000	-1000000	-1000000	-1000000	
4.160	0.1017	-59.39	1.122	313.16	-1000000	-1000000	-1000000	-1000000	
4.180	0.1026	-58.65	1.125	314.75	-1000000	-1000000	-1000000	-1000000	
4.200	0.1033	-55.14	1.128	316.23	-1000000	-1000000	-1000000	-1000000	
4.220	0.1040	-44.99	1.131	317.49	-1000000	-1000000	-1000000	-1000000	
4.240	0.1044	-26.00	1.134	319.12	-1000000	-1000000	-1000000	-1000000	
4.260	0.1047	2.374	1.138	319.99	-1000000	-1000000	-1000000	-1000000	
4.280	0.1049	37.72	1.140	319.94	-1000000	-1000000	-1000000	-1000000	
4.300	0.1050	73.92	1.143	320.25	-1000000	-1000000	-1000000	-1000000	
4.320	0.1051	103.81	1.144	320.26	-1000000	-1000000	-1000000	-1000000	
4.340	0.1051	124.35	1.145	320.04	-1000000	-1000000	-1000000	-1000000	
4.360	0.1052	135.60	1.145	320.47	-1000000	-1000000	-1000000	-1000000	
4.380	0.1051	139.71	1.145	320.55	-1000000	-1000000	-1000000	-1000000	
4.400	0.1051	140.24	1.145	320.56	-1000000	-1000000	-1000000	-1000000	
4.420	0.1051	139.52	1.145	320.16	-1000000	-1000000	-1000000	-1000000	
4.440	0.1051	138.51	1.145	320.09	-1000000	-1000000	-1000000	-1000000	
4.460	0.1051	137.70	1.145	320.09	-1000000	-1000000	-1000000	-1000000	
4.480	0.1051	137.35	1.145	319.98	-1000000	-1000000	-1000000	-1000000	
4.500	0.1051	137.21	1.145	319.40	-1000000	-1000000	-1000000	-1000000	
4.520	0.1051	137.05	1.145	319.71	-1000000	-1000000	-1000000	-1000000	
4.540	0.1051	137.01	1.145	320.24	-1000000	-1000000	-1000000	-1000000	
4.560	0.1051	137.08	1.144	320.51	-1000000	-1000000	-1000000	-1000000	
4.580	0.1051	136.91	1.145	320.21	-1000000	-1000000	-1000000	-1000000	
4.600	0.1051	136.28	1.144	320.38	-1000000	-1000000	-1000000	-1000000	
4.620	0.1051	135.60	1.144	320.44	-1000000	-1000000	-1000000	-1000000	
4.640	0.1051	134.37	1.144	320.45	-1000000	-1000000	-1000000	-1000000	
4.660	0.1052	132.27	1.145	320.35	-1000000	-1000000	-1000000	-1000000	
4.680	0.1052	128.86	1.145	320.46	-1000000	-1000000	-1000000	-1000000	
4.700	0.1052	123.37	1.145	320.28	-1000000	-1000000	-1000000	-1000000	
4.720	0.1053	115.22	1.145	320.39	-1000000	-1000000	-1000000	-1000000	
4.740	0.1054	105.20	1.145	320.49	-1000000	-1000000	-1000000	-1000000	
4.760	0.1055	94.74	1.145	320.58	-1000000	-1000000	-1000000	-1000000	
4.780	0.1057	86.61	1.145	320.78	-1000000	-1000000	-1000000	-1000000	
4.800	0.1058	83.07	1.146	321.24	-1000000	-1000000	-1000000	-1000000	
4.820	0.1060	85.27	1.146	321.39	-1000000	-1000000	-1000000	-1000000	
4.840	0.1062	93.01	1.148	321.51	-1000000	-1000000	-1000000	-1000000	
4.860	0.1063	103.18	1.148	321.43	-1000000	-1000000	-1000000	-1000000	
4.880	0.1064	112.45	1.149	321.61	-1000000	-1000000	-1000000	-1000000	
4.900	0.1064	118.06	1.150	321.94	-1000000	-1000000	-1000000	-1000000	
4.920	0.1064	119.15	1.150	321.46	-1000000	-1000000	-1000000	-1000000	
4.940	0.1065	116.73	1.150	321.25	-1000000	-1000000	-1000000	-1000000	
4.960	0.1066	112.41	1.150	321.51	-1000000	-1000000	-1000000	-1000000	
4.980	0.1067	107.42	1.150	322.00	-1000000	-1000000	-1000000	-1000000	
5.000	0.1069	102.49	1.150	322.42	-1000000	-1000000	-1000000	-1000000	
5.020	0.1070	98.05	1.151	322.58	-1000000	-1000000	-1000000	-1000000	
5.040	0.1072	94.27	1.151	322.52	-1000000	-1000000	-1000000	-1000000	
5.060	0.1073	91.54	1.151	322.83	-1000000	-1000000	-1000000	-1000000	
5.080	0.1075	91.06	1.152	323.15	-1000000	-1000000	-1000000	-1000000	
5.100	0.1076	92.92	1.153	323.31	-1000000	-1000000	-1000000	-1000000	
5.120	0.1077	95.90	1.154	323.49	-1000000	-1000000	-1000000	-1000000	
5.140	0.1078	99.34	1.154	323.89	-1000000	-1000000	-1000000	-1000000	
5.160	0.1079	102.12	1.154	324.45	-1000000	-1000000	-1000000	-1000000	
5.180	0.1081	103.20	1.154	325.09	-1000000	-1000000	-1000000	-1000000	
5.200	0.1081	102.52	1.155	325.18	-1000000	-1000000	-1000000	-1000000	
5.220	0.1082	101.05	1.156	325.07	-1000000	-1000000	-1000000	-1000000	
5.240	0.1084	100.17	1.156	325.18	-1000000	-1000000	-1000000	-1000000	
5.260	0.1085	100.65	1.157	325.48	-1000000	-1000000	-1000000	-1000000	
5.280	0.1086	102.88	1.158	325.51	-1000000	-1000000	-1000000	-1000000	
5.300	0.1087	106.38	1.158	325.31	-1000000	-1000000	-1000000	-1000000	
5.320	0.1088	110.16	1.158	325.41	-1000000	-1000000	-1000000	-1000000	
5.340	0.1089	112.66	1.158	326.02	-1000000	-1000000	-1000000	-1000000	
5.360	0.1090	112.88	1.158	326.13	-1000000	-1000000	-1000000	-1000000	
5.380	0.1091	110.53	1.158	326.54	-1000000	-1000000	-1000000	-1000000	
5.400	0.1092	106.64	1.159	327.45	-1000000	-1000000	-1000000	-1000000	
5.420	0.1093	102.90	1.159	328.00	-1000000	-1000000	-1000000	-1000000	
5.440	0.1094	100.56	1.160	327.79	-1000000	-1000000	-1000000	-1000000	
5.460	0.1094	100.20	1.160	327.89	-1000000	-1000000	-1000000	-1000000	
5.480	0.1095	101.64	1.161	328.24	-1000000	-1000000	-1000000	-1000000	
5.500	0.1096	104.33	1.162	328.55	-1000000	-1000000	-1000000	-1000000	
5.520	0.1098	107.08	1.162	328.83	-1000000	-1000000	-1000000	-1000000	
5.540	0.1099	109.59	1.162	328.83	-1000000	-1000000	-1000000	-1000000	
5.560	0.1099	111.70	1.163	329.18	-1000000	-1000000	-1000000	-1000000	
5.580	0.1100	113.46	1.163	329.29	-1000000	-1000000	-1000000	-1000000	
5.600	0.1100	114.89	1.163	329.27	-1000000	-1000000	-1000000	-1000000	
5.620	0.1101	115.87	1.163	329.74	-1000000	-1000000	-1000000	-1000000	
5.640	0.1101	116.36	1.164	329.91	-1000000	-1000000	-1000000	-1000000	
5.660	0.1102	116.73	1.164	329.63	-1000000	-1000000	-1000000	-1000000	
5.680	0.1103	116.86	1.164	329.58	-1000000	-1000000	-1000000	-1000000	
5.700	0.1104	116.32	1.165	329.90	-1000000	-1000000	-1000000	-1000000	
5.720	0.1105	114.95	1.165	330.04	-1000000	-1000000	-1000000	-1000000	
5.740	0.1105	113.79	1.165	330.37	-1000000	-1000000	-1000000	-1000000	
5.760	0.1106	113.18	1.165	330.66	-1000000	-1000000	-1000000	-1000000	
5.780	0.1106	112.37	1.166	330.88	-1000000	-1000000	-1000000	-1000000	
5.800	0.1107	111.48	1.166	331.46	-1000000	-1000000	-1000000	-1000000	
5.820	0.1108	110.11	1.166	331.66	-1000000	-1000000	-1000000	-1000000	
5.840	0.1109	108.44	1.167	331.40	-1000000	-1000000	-1000000	-1000000	
5.860	0.1111	106.79	1.167	331.41	-1000000	-1000000	-1000000	-1000000	
5.880	0.1112	105.98	1.167	331.92	-1000000	-1000000	-1000000	-1000000	
5.900	0.1113	106.76	1.168	332.53	-1000000	-1000000	-1000000	-1000000	
5.920	0.1113	108.38	1.168	332.91	-1000000	-1000000	-1000000	-1000000	
5.940	0.1113	110.11	1.169	332.80	-1000000	-1000000	-1000000	-1000000	
5.960	0.1114	111.35	1.169	332.96	-1000000	-1000000	-1000000	-1000000	
5.980	0.1115	111.72	1.169	333.44	-1000000	-1000000	-1000000	-1000000	
6.000	0.1116	111.63	1.169	334.12	-1000000	-1000000	-1000000	-1000000	
6.020	0.1117	111.67	1.170	334.25	-1000000	-1000000	-1000000	-1000000	
6.040	0.1118	112.01	1.170	334.02	-1000000	-1000000	-1000000	-1000000	
6.060	0.1118	113.29	1.170	333.89	-1000000	-1000000	-1000000	-1000000	
6.080	0.1118	115.21	1.171	333.97	-1000000	-1000000	-1000000	-1000000	
6.100	0.1119	117.74	1.171	334.22	-1000000	-1000000	-1000000	-1000000	
6.120	0.1119	120.86	1.171	334.36	-1000000	-1000000	-1000000	-1000000	
6.140	0.1120	123.54	1.172	334.61	-1000000	-1000000	-1000000	-1000000	
6.160	0.1120	124.53	1.172	334.45	-1000000	-1000000	-1000000	-1000000	
6.180	0.1121	123.54	1.172	334.70	-1000000	-1000000	-1000000	-1000000	
6.200	0.1121	121.05	1.172	334.82	-1000000	-1000000	-1000000	-1000000	
6.220	0.1122	117.58	1.172	335.03	-1000000	-1000000	-1000000	-1000000	
6.240	0.1123	113.39	1.172	335.62	-1000000	-1000000	-1000000	-1000000	
6.260	0.1123	109.46	1.172	336.09	-1000000	-1000000	-1000000	-1000000	
6.280	0.1124	106.07	1.173	336.29	-1000000	-1000000	-1000000	-1000000	
6.300	0.1126	104.25	1.173	336.53	-1000000	-1000000	-1000000	-1000000	
6.320	0.1126	103.71	1.173	336.55	-1000000	-1000000	-1000000	-1000000	
6.340	0.1127	104.34	1.174	336.73	-1000000	-1000000	-1000000	-1000000	
6.360	0.1128	106.27	1.174	337.16	-1000000	-1000000	-1000000	-1000000	
6.380	0.1129	109.29	1.175	337.29	-1000000	-1000000	-1000000	-1000000	
